#{"t_start": 1764061696.665609, "env_id": "None"}
r,l,t
21.270462,32,0.053562
25.316731,40,0.062902
24.31706,50,0.074423
24.47005,50,0.085956
28.358083,41,0.09546
28.362258,47,0.274784
23.301913,31,0.282146
22.297885,31,0.289403
22.255293,33,0.297061
24.229363,33,0.305142
29.371651,49,0.316614
23.012399,33,0.324298
26.38786,39,0.333306
26.228732,36,0.40989
31.077114,48,0.421052
29.338992,44,0.431213
30.529961,47,0.442058
30.487173,50,0.453539
24.445417,39,0.5299
19.462372,19,0.534471
22.625387,28,0.541023
20.613769,24,0.546618
25.23053,33,0.554271
22.38068,29,0.561012
22.055389,26,0.567023
24.020667,31,0.574208
28.072583,40,0.583408
23.876372,30,0.661797
23.750503,30,0.668871
25.693706,35,0.677038
20.333664,22,0.682149
25.269367,33,0.689786
22.738271,27,0.696098
22.199495,27,0.702525
29.148386,38,0.711486
27.871627,39,0.788704
23.144897,26,0.795024
26.692252,34,0.803093
31.667181,50,0.81485
20.741634,23,0.820218
20.268,21,0.825091
25.254541,34,0.832938
17.928389,18,0.837128
26.495426,33,0.844798
33.232972,48,0.92275
33.456056,47,0.933635
17.536173,15,0.937124
30.07455,41,0.946561
31.873351,50,0.958034
22.719047,27,0.9643
27.259572,37,0.972829
32.886369,50,1.050492
23.915652,29,1.057294
24.945072,29,1.063986
34.204424,49,1.075222
29.917361,50,1.086699
32.125037,46,1.097276
32.620478,50,1.173878
33.885038,50,1.185546
33.246225,47,1.196394
27.003483,50,1.207943
29.004484,50,1.219481
31.138983,50,1.29654
25.895277,34,1.304473
26.471113,35,1.312554
27.665242,35,1.320609
24.30229,27,1.3268
31.339872,50,1.338174
26.784275,35,1.346183
32.508355,50,1.422448
24.547429,30,1.429466
33.448826,50,1.440946
31.990268,50,1.452409
32.94075,50,1.463843
33.655878,47,1.539627
29.995386,39,1.54873
34.878612,48,1.559792
32.196416,50,1.571326
24.796191,29,1.578056
26.591637,34,1.58592
32.923485,47,1.661828
32.912306,50,1.673498
29.651595,50,1.684996
30.025831,50,1.696424
33.739858,50,1.707937
31.204137,50,1.719343
30.301023,40,1.793881
32.024719,46,1.804538
35.722952,49,1.815777
33.580945,45,1.826118
27.083874,35,1.834201
30.185883,38,1.84301
33.732631,49,1.921163
33.709287,50,1.932851
33.930579,50,1.94434
30.976604,40,1.953549
34.575034,48,1.964639
32.856365,50,2.042098
34.01264,50,2.053689
32.900332,45,2.064104
29.402384,50,2.07569
30.938878,50,2.087283
30.907752,50,2.165927
33.087425,43,2.175975
30.196039,50,2.187558
29.068444,50,2.199106
29.751005,50,2.21071
32.631597,50,2.294413
35.037432,50,2.307918
30.022969,50,2.321172
32.20923,50,2.334424
33.823237,50,2.347631
34.478355,50,2.36081
30.198384,50,2.4507
31.613848,50,2.463922
32.116316,50,2.477118
28.136973,50,2.488616
46.029772,50,2.500089
32.439261,50,2.578942
30.718526,42,2.588717
35.22018,50,2.600228
27.747243,34,2.608039
34.049307,47,2.618834
35.396875,50,2.699923
28.116843,50,2.71165
30.301405,50,2.723224
31.578659,50,2.73478
32.073858,50,2.746368
33.967536,50,2.824546
33.593348,50,2.836328
30.887424,50,2.847904
31.251216,50,2.859445
29.631312,50,2.871002
32.224385,50,2.882528
30.314777,50,2.960804
34.567358,50,2.972422
33.224035,50,2.983957
32.357873,50,2.995464
32.67009,50,3.007059
30.707422,50,3.084601
36.802203,49,3.096068
32.770105,42,3.105796
30.226533,50,3.117375
32.043346,50,3.128948
32.11712,50,3.206362
27.88428,33,3.214153
34.613267,45,3.224603
33.016726,50,3.236168
33.651116,45,3.246559
36.544126,50,3.258164
33.197279,50,3.337788
30.982875,50,3.34967
28.971245,50,3.361264
31.012221,38,3.37015
34.978601,50,3.381799
35.194453,47,3.459456
35.131841,45,3.470003
36.969641,49,3.481359
46.885473,50,3.492912
33.265375,41,3.502376
31.094436,39,3.51145
36.610463,49,3.588176
33.930097,50,3.5998
32.710101,50,3.611368
35.516931,50,3.62299
26.549145,31,3.630193
34.701532,50,3.70755
34.83044,50,3.719336
36.506245,48,3.730418
33.633268,50,3.741945
34.073112,50,3.753447
30.089195,50,3.830818
34.755179,47,3.841842
35.103278,47,3.852766
30.477201,38,3.861519
33.546852,43,3.871415
34.675367,46,3.882011
34.32731,45,3.957578
34.742013,44,3.96789
33.762875,44,3.9781
35.821305,50,3.989612
35.476453,46,4.000239
47.15535,50,4.011798
36.274448,46,4.087978
33.139923,41,4.097542
35.785044,48,4.108639
36.603951,50,4.120151
35.325441,46,4.130796
36.460875,50,4.208458
35.640143,46,4.219279
34.326811,50,4.230847
36.335459,50,4.242434
36.880015,50,4.253919
34.969535,50,4.331421
36.366362,50,4.343173
35.340005,50,4.354773
36.688793,48,4.365854
37.764255,49,4.377272
35.961568,50,4.388847
34.011729,43,4.465762
36.181949,46,4.47645
33.524321,42,4.486173
35.235431,45,4.496577
47.621245,50,4.508091
35.47314,50,4.584943
36.401992,47,4.595903
32.695876,50,4.607526
48.606149,50,4.619056
36.737875,50,4.630701
37.001516,50,4.707786
37.223851,48,4.71901
35.764089,50,4.730569
37.065298,50,4.742113
37.056138,50,4.753624
33.732886,42,4.763415
36.482089,50,4.842935
36.971797,50,4.854541
35.389584,50,4.866097
37.254146,48,4.87722
35.970079,50,4.888739
36.953809,50,4.966274
37.208206,48,4.977445
37.099305,50,4.988988
36.615022,50,5.00053
37.421243,50,5.012079
35.727006,50,5.089309
33.000276,50,5.100983
47.862551,50,5.112573
36.502313,50,5.124126
31.111357,50,5.135655
47.892718,50,5.212611
37.699234,49,5.224001
37.473239,49,5.235314
36.00008,50,5.2468
37.966963,49,5.258116
36.888243,48,5.335039
36.669601,47,5.346077
36.928332,50,5.357622
37.800405,49,5.36899
31.596661,38,5.377742
35.763285,45,5.388123
36.992667,48,5.464744
36.849047,47,5.475762
36.40005,50,5.487342
36.264319,50,5.49889
37.636693,49,5.510306
37.879956,49,5.587234
37.119597,50,5.59892
36.150529,46,5.609629
36.807695,47,5.620505
36.410959,47,5.631377
37.020192,50,5.708835
36.883165,48,5.720112
34.363383,43,5.730069
35.663478,45,5.740514
37.544243,50,5.752054
35.755394,45,5.762511
37.234487,48,5.83995
48.440859,50,5.851622
36.098184,50,5.863275
34.705564,50,5.87485
36.497653,50,5.886416
35.658539,45,5.96195
35.417033,45,5.972541
36.036848,50,5.984136
48.451973,50,5.995742
35.13718,45,6.006181
36.449198,47,6.017051
34.663584,45,6.09381
37.356204,48,6.104954
36.291674,50,6.116493
37.356686,48,6.127544
37.465924,48,6.138563
37.409578,50,6.216047
32.970574,50,6.227686
36.500805,50,6.239248
35.482721,50,6.250778
37.932421,49,6.262132
36.126695,46,6.338638
36.28613,50,6.35029
48.367892,50,6.361858
35.597587,46,6.372444
33.217273,50,6.38396
47.926414,50,6.46118
37.901268,49,6.472567
37.224916,50,6.484115
35.630026,45,6.494433
48.443566,50,6.506027
36.314804,46,6.516668
36.846771,47,6.59306
37.49838,50,6.604648
35.564237,45,6.615014
48.428667,50,6.62655
37.336814,50,6.63803
37.384846,48,6.714034
36.121016,50,6.725666
36.134537,50,6.737205
37.462233,50,6.748756
48.235246,50,6.760334
37.285814,48,6.836821
37.358278,48,6.848046
35.813288,46,6.858654
35.857543,46,6.869272
35.026417,44,6.879363
35.708182,45,6.889778
35.471605,50,6.968411
33.362887,50,6.980052
36.440871,50,6.991632
36.239223,46,7.002249
35.251952,50,7.013808
37.264147,48,7.090921
36.188139,46,7.101722
36.168602,50,7.113312
36.573128,50,7.124869
36.004538,50,7.136367
36.327282,50,7.213808
48.078667,50,7.22545
36.217526,46,7.236087
36.191171,46,7.246705
36.289922,46,7.257344
36.707347,47,7.333286
36.259526,46,7.344211
48.57582,50,7.355741
48.125635,50,7.367287
34.932569,50,7.378848
35.173728,50,7.391107
36.172363,46,7.470612
36.644612,47,7.481687
36.926833,48,7.493785
37.202775,48,7.505203
35.715755,45,7.515884
35.389482,50,7.600041
35.374948,50,7.611737
48.576808,50,7.623374
36.266749,50,7.634924
36.560192,47,7.645795
37.607211,50,7.725342
37.814019,49,7.737001
47.833991,50,7.748811
37.354584,49,7.760385
35.643148,45,7.770978
37.913505,49,7.782446
36.868313,47,7.863374
35.28698,50,7.875107
37.401498,50,7.886749
37.222165,50,7.898315
37.407886,50,7.909879
35.97831,50,7.988253
36.161931,46,7.998996
36.2829,50,8.010561
36.257892,50,8.022176
35.400209,50,8.033702
37.205915,48,8.112248
35.516816,45,8.122771
36.312,46,8.133379
36.470364,47,8.144233
36.435055,47,8.155097
36.933104,50,8.232979
36.282789,50,8.24472
48.535792,50,8.256317
36.513557,47,8.267201
37.391331,48,8.278309
35.652675,45,8.28872
35.677669,45,8.365288
35.162784,44,8.375596
36.218447,46,8.386275
37.260418,48,8.397414
38.054387,49,8.408744
36.044735,46,8.483974
37.191995,50,8.495687
37.958192,49,8.507034
48.585453,50,8.518572
37.370612,48,8.529622
48.311462,50,8.607388
37.204747,50,8.619232
37.666733,50,8.63082
36.487822,50,8.642374
37.067307,50,8.6539
37.531645,50,8.665452
36.555062,47,8.742525
36.28398,46,8.753301
37.372824,50,8.764896
48.525845,50,8.776466
48.402156,50,8.788025
37.452824,48,8.867598
36.141975,46,8.878332
37.345644,48,8.889434
37.358106,50,8.900981
37.051053,50,8.912475
36.946,50,8.990568
36.277834,50,9.002246
34.383726,50,9.01384
34.311043,50,9.025404
37.388081,50,9.037053
37.622545,50,9.116453
37.463681,50,9.128205
37.353138,50,9.139809
48.489128,50,9.151389
36.414386,50,9.162998
37.407833,50,9.241172
36.308411,50,9.252925
48.007526,50,9.264546
38.052446,49,9.275892
36.121301,50,9.287455
37.777977,49,9.298719
37.36604,48,9.376115
34.979831,44,9.386378
37.847792,49,9.397719
48.5626,50,9.409268
48.416497,50,9.420839
32.940215,50,9.498684
37.474478,50,9.510345
37.252584,48,9.521466
37.837853,49,9.532755
35.669579,45,9.543205
36.256213,46,9.620539
35.954,50,9.632214
36.251046,46,9.642857
37.399178,50,9.654369
37.615562,50,9.6659
35.740903,45,9.676296
37.566979,50,9.755261
37.504209,50,9.766929
37.80969,49,9.778228
36.921882,47,9.78913
36.93335,48,9.800251
36.132059,46,9.876703
36.712602,47,9.887638
37.399687,48,9.89877
36.665128,47,9.909615
35.902613,46,9.920247
35.925786,50,9.997999
35.714469,45,10.008543
36.228437,46,10.019252
47.928406,50,10.030853
36.282699,46,10.0416
48.616213,50,10.053131
37.445527,48,10.130675
48.678143,50,10.142331
48.394343,50,10.153898
37.569522,50,10.165438
48.321433,50,10.176973
34.553918,43,10.253022
37.465121,48,10.264218
37.508311,50,10.275782
37.232953,50,10.287373
36.120999,50,10.298991
36.610489,47,10.375677
35.024277,44,10.385945
35.96788,46,10.396583
37.746909,49,10.407882
36.743362,48,10.418966
33.496165,42,10.428731
38.063386,49,10.505521
36.669659,47,10.516467
37.891427,49,10.527813
37.293267,50,10.539394
48.164855,50,10.550976
37.434199,48,10.627963
37.335894,48,10.639149
47.980831,50,10.650676
48.664825,50,10.662169
37.303579,48,10.673262
48.552276,50,10.75084
36.298292,50,10.762445
35.779277,45,10.772839
37.8942,49,10.784139
37.435332,50,10.795693
37.481834,48,10.873492
35.304641,50,10.885702
34.264225,50,10.897407
35.508582,50,10.909029
37.229526,50,10.92079
37.622744,50,10.999703
37.437851,50,11.011538
35.263701,50,11.023114
37.540299,50,11.034682
48.401091,50,11.046854
37.285995,48,11.05842
48.655419,50,11.136784
48.65166,50,11.148398
48.64046,50,11.159941
48.435016,50,11.171518
38.070248,49,11.183309
37.33898,50,11.261715
48.410467,50,11.273348
37.513573,50,11.284916
37.610462,49,11.296195
36.545923,50,11.307728
37.892853,49,11.38437
37.897591,49,11.395798
37.932685,49,11.407095
48.5857,50,11.418637
37.422841,48,11.429696
36.780507,47,11.506318
36.350747,50,11.517976
36.132146,50,11.529589
37.897768,49,11.540895
36.919985,50,11.552394
36.518967,50,11.632633
37.851898,49,11.644084
36.856596,47,11.654986
48.495286,50,11.666477
37.846398,49,11.677766
48.432011,50,11.689238
37.445597,50,11.7662
37.447113,50,11.77787
36.026152,50,11.789424
37.129794,50,11.800992
37.381869,48,11.812085
36.776552,47,11.888798
37.888347,49,11.900248
37.351182,48,11.911361
