#{"t_start": 1764065415.699469, "env_id": "None"}
r,l,t
23.459928,50,0.059901
25.569751,50,0.086791
26.161567,50,0.113259
20.496363,50,0.139828
28.726738,45,0.162904
29.516262,48,0.188837
22.415996,50,0.216005
28.487074,46,0.239936
28.822296,50,0.265833
26.814998,41,0.286497
26.291648,42,0.310483
22.781712,50,0.336086
26.787995,50,0.361499
24.797951,50,0.386802
22.107804,50,0.412024
25.448579,50,0.437304
29.353488,50,0.462487
26.255982,45,0.485286
27.559361,50,0.510497
30.196422,50,0.535682
24.58453,50,0.561746
23.911769,50,0.587018
26.490254,50,0.612847
24.143903,50,0.64078
27.377956,50,0.666985
20.342497,50,0.693492
26.30626,50,0.719726
24.375051,50,0.745371
26.194074,42,0.766156
24.792678,50,0.791356
26.180659,50,0.818025
28.102855,42,0.840079
26.323377,50,0.865307
25.801029,50,0.890462
28.983967,50,0.915956
25.733733,50,0.94104
24.784207,50,0.966094
28.493217,50,0.991182
30.007428,50,1.016277
27.648437,50,1.041412
28.156238,49,1.064889
31.586554,49,1.090922
25.25915,50,1.116005
22.433603,50,1.141152
25.743841,50,1.166247
24.248061,50,1.191299
28.34431,50,1.216296
21.368827,30,1.23139
28.832848,50,1.257378
21.942526,50,1.282889
29.600648,50,1.308178
28.370523,50,1.334581
22.011766,50,1.359795
29.047567,49,1.38474
28.1238,50,1.409917
26.231837,50,1.435012
26.178743,43,1.457115
27.24097,41,1.477693
27.292146,43,1.498584
28.701781,45,1.521171
29.376907,50,1.546281
30.44266,47,1.57071
29.506268,48,1.595229
27.374167,50,1.620429
24.413811,34,1.637816
28.750398,50,1.662972
27.257442,50,1.688066
27.069181,50,1.713055
29.647786,50,1.738113
25.10072,36,1.755896
28.750642,50,1.780986
28.483854,50,1.806061
27.413297,41,1.829806
27.770951,50,1.855557
26.595475,40,1.87626
26.8879,50,1.901628
28.783509,46,1.924952
26.157045,40,1.945149
27.409306,50,1.971358
21.667164,27,1.984661
28.530902,50,2.009952
26.328815,40,2.030151
24.32227,50,2.055338
29.444401,50,2.080577
27.159919,50,2.106733
24.195745,34,2.124282
25.751373,50,2.149489
28.579872,47,2.172686
27.624133,50,2.197951
20.362901,24,2.210236
21.871323,31,2.225378
29.422962,50,2.251093
24.573192,36,2.270358
21.873218,26,2.283123
21.533113,28,2.296646
29.971181,50,2.322065
26.579605,38,2.342685
25.932463,50,2.367888
26.161927,39,2.387715
27.4504,50,2.412791
29.49751,48,2.436033
27.502985,50,2.461159
29.678201,46,2.485353
41.134557,50,2.510409
41.700702,50,2.535556
26.520763,50,2.560594
30.671328,50,2.585672
29.125043,50,2.612161
29.800399,48,2.635541
25.781216,50,2.660678
29.760422,50,2.685787
29.710059,50,2.710794
24.846046,34,2.728058
27.701289,50,2.753186
27.556694,50,2.778282
28.885393,50,2.803369
26.900508,41,2.82375
28.374467,50,2.850025
40.41103,50,2.875195
22.068675,50,2.900355
26.356146,42,2.922696
28.478475,50,2.947871
30.479961,50,2.972912
29.813488,50,2.998358
28.862879,44,3.019906
25.666981,34,3.037722
29.458216,45,3.060752
29.90403,50,3.086017
22.386068,29,3.102455
28.881314,50,3.127748
31.136114,50,3.153001
26.520664,40,3.173106
27.214121,50,3.198169
27.746549,50,3.223302
27.948621,41,3.243744
28.203421,50,3.270763
24.144414,37,3.294601
26.83255,50,3.32428
28.895946,50,3.35142
28.988217,45,3.376811
24.192451,34,3.39332
29.192984,43,3.41601
27.011344,50,3.441479
23.769618,50,3.466761
24.688133,50,3.492008
30.006837,47,3.515266
28.594804,50,3.540577
29.144471,44,3.563043
27.57873,50,3.588321
29.17266,42,3.610266
30.174019,50,3.636953
26.980275,50,3.662187
28.564323,50,3.687343
31.388158,50,3.712564
29.24955,42,3.733212
27.902154,50,3.758419
27.542876,38,3.778103
31.510232,50,3.803248
26.244866,37,3.822341
30.983326,49,3.847984
27.396277,50,3.874728
30.911883,44,3.897356
27.935275,41,3.917902
31.39483,48,3.94138
29.398949,50,3.967317
29.654439,50,3.993911
29.031496,50,4.019501
29.179626,50,4.045687
29.617383,50,4.071221
31.209057,50,4.096498
29.623895,50,4.121766
31.698891,50,4.148101
26.535548,36,4.167402
28.92716,50,4.192575
31.203343,50,4.217788
31.417793,50,4.242964
30.570989,43,4.263842
27.189996,40,4.284012
30.076923,50,4.309224
27.757223,50,4.334339
28.989846,43,4.356504
28.000011,36,4.374381
23.785141,50,4.400956
29.597407,50,4.426073
26.959741,50,4.451249
30.214708,50,4.476416
32.051473,45,4.499002
25.729944,34,4.516411
32.682589,50,4.541551
41.839342,50,4.566563
29.81031,50,4.591698
27.475989,50,4.616814
32.517297,50,4.643145
33.841467,49,4.668068
30.295676,50,4.693173
27.975235,38,4.711543
28.011793,50,4.73669
28.368454,50,4.761798
30.238266,50,4.78683
29.391562,50,4.811791
32.005929,50,4.836925
31.45937,50,4.861959
28.741592,50,4.886963
30.468816,50,4.913322
33.216566,50,4.938649
28.433012,50,4.963842
32.945893,50,4.989755
31.647633,45,5.012596
24.162819,29,5.027555
29.685311,50,5.052694
26.755437,50,5.077809
34.407415,50,5.103009
28.964815,50,5.128264
43.41481,50,5.156433
33.965048,50,5.183176
33.623082,50,5.20867
33.412901,50,5.238803
32.270041,50,5.266777
32.414343,50,5.293919
31.506682,42,5.332754
30.691646,50,5.360087
28.458046,50,5.387374
31.94507,50,5.413801
33.552815,50,5.440657
33.308683,50,5.466609
31.074082,50,5.492224
28.093788,50,5.517582
28.133155,50,5.542915
32.183758,50,5.56823
27.437706,50,5.593448
31.300548,50,5.618652
28.139011,50,5.643813
28.876109,50,5.668969
31.919454,50,5.695761
28.485868,50,5.721057
32.269099,50,5.746329
29.385705,50,5.771573
30.03063,50,5.796717
33.622917,50,5.821899
31.926366,50,5.84707
30.9057,50,5.872227
29.664931,50,5.897313
34.540567,50,5.922675
29.527324,50,5.949365
32.51126,50,5.974608
32.044315,50,5.99987
31.069405,50,6.025043
31.543841,50,6.050131
30.908127,50,6.075367
30.919173,50,6.102281
30.985902,50,6.128746
28.609009,50,6.154427
32.376989,50,6.179837
32.363461,50,6.206731
30.378058,50,6.232103
33.938294,50,6.257412
30.733412,50,6.282615
34.259916,50,6.307778
29.757079,50,6.332941
31.926472,50,6.358049
30.563209,50,6.383194
33.030361,50,6.4084
33.506646,50,6.433505
33.530079,50,6.459927
29.97642,50,6.48515
32.011477,50,6.510396
34.171302,50,6.535598
32.100496,50,6.560757
32.223431,50,6.585933
32.505872,50,6.61103
32.283201,50,6.636112
28.571047,50,6.661176
28.229808,50,6.686199
29.488997,50,6.712588
30.200891,50,6.737833
31.64138,50,6.763022
31.186883,50,6.788138
31.57004,50,6.8132
32.849398,50,6.838234
31.765201,50,6.863303
27.424214,50,6.888358
27.569308,50,6.91341
28.425072,50,6.938798
32.580851,50,6.965257
31.437688,50,6.990444
30.285804,50,7.015547
29.491466,50,7.040618
31.563767,50,7.065752
28.999833,50,7.090803
31.913119,50,7.11581
33.517348,50,7.14093
31.314236,50,7.165996
31.576973,50,7.19107
30.006649,50,7.217602
31.357287,50,7.242777
33.346171,50,7.267919
30.599414,50,7.292994
28.205176,50,7.317979
29.105531,50,7.3431
32.783351,50,7.368106
30.704091,50,7.393245
34.025884,50,7.418257
31.528039,50,7.443254
32.597693,50,7.469631
29.576436,50,7.494752
29.827457,50,7.51983
32.553617,50,7.544962
28.860984,50,7.570015
29.740929,50,7.595058
31.114691,50,7.620037
30.883408,50,7.645168
28.798319,50,7.670236
29.759051,50,7.695186
31.751745,50,7.721691
28.386953,50,7.746848
29.786017,50,7.771931
29.083603,50,7.796955
28.932279,50,7.821947
28.482516,50,7.847013
28.923611,50,7.87211
30.717013,50,7.897224
31.184358,50,7.922308
31.977917,50,7.947651
28.4843,50,7.974134
29.676056,50,7.9993
29.208061,50,8.024782
28.622706,50,8.051114
28.968783,50,8.076567
29.818446,50,8.101826
28.669078,50,8.127002
30.071267,50,8.152145
28.917825,50,8.177337
29.604507,50,8.202513
29.486414,50,8.229249
30.073373,50,8.255708
30.939049,50,8.281156
28.840949,50,8.306556
30.84827,50,8.331804
28.62052,50,8.357075
32.124656,50,8.382257
28.980129,50,8.407452
30.122143,50,8.433197
31.029576,50,8.458578
29.243936,50,8.485041
30.901688,50,8.510326
30.086788,50,8.53542
31.142856,50,8.560525
30.638115,50,8.585729
30.046781,50,8.610844
28.837864,50,8.636095
31.071755,50,8.661188
29.05644,50,8.686185
30.820623,50,8.711346
28.831033,50,8.737709
29.137298,50,8.762919
30.198441,50,8.788097
29.870875,50,8.813183
29.6383,50,8.838379
29.153226,50,8.863402
29.059721,50,8.888533
32.318944,50,8.913593
28.847116,50,8.939001
28.549658,50,8.963994
31.035907,50,8.990469
29.182507,50,9.015712
29.986357,50,9.040926
28.54818,50,9.065966
29.864954,50,9.091053
29.089664,50,9.116134
30.091578,50,9.141194
29.080034,50,9.16629
29.21272,50,9.1913
29.035255,50,9.216369
29.164508,50,9.242938
29.19845,50,9.26808
31.073278,50,9.293152
30.244516,50,9.318247
30.257351,50,9.343318
29.955745,50,9.368452
30.276022,50,9.39344
28.797731,50,9.418479
29.065416,50,9.443488
32.293503,50,9.468489
28.821161,50,9.494785
30.993476,50,9.519955
28.988841,50,9.544955
29.049838,50,9.569987
30.162359,50,9.59504
28.846239,50,9.620047
29.088146,50,9.645093
29.235405,50,9.670143
29.142749,50,9.695166
30.136029,50,9.720227
29.133155,50,9.746472
29.043372,50,9.771675
30.097473,50,9.796706
30.063519,50,9.821782
28.856051,50,9.846825
29.003329,50,9.871911
29.191214,50,9.89684
28.921985,50,9.921862
28.835382,50,9.947248
29.176179,50,9.97228
29.236879,50,9.998153
29.01597,50,10.025553
28.889121,50,10.051093
30.139538,50,10.076148
29.249372,50,10.101201
29.142657,50,10.126191
29.251486,50,10.151272
28.959436,50,10.176285
29.130167,50,10.201277
29.085761,50,10.226322
28.787333,50,10.252431
29.176372,50,10.277596
28.81309,50,10.302638
29.202439,50,10.3277
30.034768,50,10.353053
29.136771,50,10.379061
29.151999,50,10.404463
29.095788,50,10.429687
29.193307,50,10.454887
28.979098,50,10.480175
29.061218,50,10.506922
28.948253,50,10.532157
28.979096,50,10.557417
29.039543,50,10.582526
30.111429,50,10.607647
28.792443,50,10.632816
29.260769,50,10.657936
29.184693,50,10.683009
28.973868,50,10.708164
28.98239,50,10.733289
28.575011,50,10.759722
29.195681,50,10.784907
29.146002,50,10.810048
29.062184,50,10.835158
28.977065,50,10.86022
30.266001,50,10.885268
28.99209,50,10.910333
29.012481,50,10.935428
30.300541,50,10.960563
29.161409,50,10.985904
29.246739,50,11.012295
28.979987,50,11.037713
29.223642,50,11.063015
28.978035,50,11.088639
28.955019,50,11.11387
29.123693,50,11.139116
29.153083,50,11.164256
28.71424,50,11.189486
29.128542,50,11.214549
29.969776,50,11.239669
28.98667,50,11.266089
29.15177,50,11.29131
29.052936,50,11.316419
28.827958,50,11.341581
28.81329,50,11.366712
29.132942,50,11.39172
29.011435,50,11.416711
29.028368,50,11.441811
29.210083,50,11.466923
29.143153,50,11.491977
30.080549,50,11.518131
29.081901,50,11.543349
29.124165,50,11.568481
30.233265,50,11.593604
29.197629,50,11.618704
29.192079,50,11.643854
29.20168,50,11.668879
29.109682,50,11.693942
31.051877,50,11.718912
29.141586,50,11.743994
29.038634,50,11.77042
28.999334,50,11.795612
30.147948,50,11.820709
29.019089,50,11.845889
29.064485,50,11.870926
29.01576,50,11.895978
28.948144,50,11.920993
29.111024,50,11.946042
28.87924,50,11.971472
29.181756,50,11.996499
29.189512,50,12.022914
29.055619,50,12.048035
28.96261,50,12.073118
28.969832,50,12.098215
28.754064,50,12.123288
29.110861,50,12.148343
29.144175,50,12.173465
29.044928,50,12.198512
29.128653,50,12.223548
30.054615,50,12.248624
29.006373,50,12.27501
29.158166,50,12.300159
29.982187,50,12.325155
29.005553,50,12.350289
29.254376,50,12.375309
29.246212,50,12.400256
29.009474,50,12.42535
29.118765,50,12.450431
29.217765,50,12.475517
29.200307,50,12.501513
29.023017,50,12.528712
30.299477,50,12.555622
29.150984,50,12.58107
29.013721,50,12.606289
28.985683,50,12.631639
29.020347,50,12.656794
29.24445,50,12.681893
29.009128,50,12.707124
29.192239,50,12.732255
28.95055,50,12.757363
28.990309,50,12.783905
29.045055,50,12.809141
29.002858,50,12.834269
30.223007,50,12.859333
28.930877,50,12.884424
29.140906,50,12.909473
29.109518,50,12.934533
28.869573,50,12.959905
29.062492,50,12.984943
29.178621,50,13.009999
29.145401,50,13.036463
28.990314,50,13.061576
29.999532,50,13.086592
29.075167,50,13.111719
29.246774,50,13.13679
29.128093,50,13.161894
29.013245,50,13.186876
29.209175,50,13.211981
28.905793,50,13.237054
29.183475,50,13.262128
28.929448,50,13.288596
29.126265,50,13.313758
29.055203,50,13.338818
29.022598,50,13.363794
28.885678,50,13.388849
29.054826,50,13.413772
29.249833,50,13.438688
29.047388,50,13.463716
29.160342,50,13.488813
29.103221,50,13.513674
29.068795,50,13.539963
29.11569,50,13.565066
29.192152,50,13.590136
29.067424,50,13.614961
29.122107,50,13.639863
29.140991,50,13.664756
29.012174,50,13.689603
29.208979,50,13.714541
29.048587,50,13.739401
29.252505,50,13.764198
29.097207,50,13.790247
29.106847,50,13.815248
28.996086,50,13.840631
30.153519,50,13.865758
29.015134,50,13.890847
29.00469,50,13.91574
29.159999,50,13.940864
28.988046,50,13.966115
29.231387,50,13.991173
29.067873,50,14.016205
29.075549,50,14.042586
29.137843,50,14.067675
28.990865,50,14.092744
30.092904,50,14.117777
29.229629,50,14.142803
29.008176,50,14.167871
29.204253,50,14.192965
29.222093,50,14.217987
29.205506,50,14.243022
29.20069,50,14.26809
29.206036,50,14.294471
29.20077,50,14.319599
28.960316,50,14.34471
29.237881,50,14.369696
28.976351,50,14.394773
29.101947,50,14.419698
29.045561,50,14.444755
29.128263,50,14.469821
29.144899,50,14.494818
29.170908,50,14.519841
29.226855,50,14.546261
29.247781,50,14.571357
29.1342,50,14.596439
29.030866,50,14.623185
29.13383,50,14.64932
28.790807,50,14.675441
29.048603,50,14.700803
29.081342,50,14.726078
29.153827,50,14.751224
29.223553,50,14.776423
29.083766,50,14.803227
28.948722,50,14.828479
29.19857,50,14.853672
29.246677,50,14.878754
29.203886,50,14.903892
28.999031,50,14.928881
28.99651,50,14.953942
29.1712,50,14.979307
29.01205,50,15.011503
29.161847,50,15.04074
29.084699,50,15.068637
29.123963,50,15.094165
29.187739,50,15.119599
29.174738,50,15.144887
28.97723,50,15.17018
29.225068,50,15.19546
29.219725,50,15.221275
29.092884,50,15.246796
29.117664,50,15.272158
29.135818,50,15.297433
30.085208,50,15.324258
29.155723,50,15.349558
29.100966,50,15.374787
30.057347,50,15.39986
28.969882,50,15.424989
28.964601,50,15.450081
29.275534,50,15.475233
28.961575,50,15.500346
30.129018,50,15.525495
29.073557,50,15.550566
29.159147,50,15.57705
29.081779,50,15.602241
29.05149,50,15.627341
29.038975,50,15.652468
29.200797,50,15.677627
29.196734,50,15.702803
28.950719,50,15.727803
29.184473,50,15.752888
29.06396,50,15.777961
29.232298,50,15.803031
28.92286,50,15.829538
29.262985,50,15.854688
29.187222,50,15.879784
28.942541,50,15.904944
29.207802,50,15.930087
29.15675,50,15.955119
29.220158,50,15.980561
29.113342,50,16.006147
29.24687,50,16.031435
29.248669,50,16.057096
29.199249,50,16.084066
29.162414,50,16.109401
28.967708,50,16.134544
29.189295,50,16.159762
29.216967,50,16.184951
29.144853,50,16.21003
29.141711,50,16.235183
29.14397,50,16.26021
28.981525,50,16.285289
30.111955,50,16.310403
29.079454,50,16.336965
