#{"t_start": 1764061657.1290429, "env_id": "None"}
r,l,t
28.301126,50,0.005634
28.878676,49,0.00747
29.005626,50,0.009325
24.314466,40,0.01079
20.483794,26,0.012356
23.142305,50,0.014222
28.807194,50,0.016045
23.082744,50,0.017875
30.060039,49,0.020273
26.758565,50,0.022119
28.006776,43,0.023715
26.090596,40,0.025206
28.291838,50,0.027483
25.464603,39,0.028893
24.796265,37,0.030256
24.157022,33,0.031475
28.008087,50,0.033697
27.491912,50,0.035529
20.826453,50,0.037325
22.873136,32,0.038498
27.112748,41,0.040501
28.095318,46,0.042151
26.670538,42,0.043694
27.177893,48,0.045436
27.693683,50,0.047854
27.78031,50,0.049777
28.652454,50,0.051593
24.100034,32,0.052772
24.475946,50,0.055055
23.459055,32,0.056269
26.033791,46,0.05794
23.242794,33,0.059153
39.230634,50,0.061397
26.942766,42,0.062953
25.096409,50,0.064778
28.865654,48,0.066528
26.443294,40,0.068451
23.778268,50,0.070279
29.39066,49,0.072085
25.098609,50,0.073894
22.565153,27,0.075486
25.939668,50,0.07732
27.919011,50,0.079162
26.01823,50,0.081018
26.280861,50,0.083436
29.082719,50,0.085302
27.728096,50,0.087157
25.051567,50,0.088972
20.561128,24,0.090299
30.121575,49,0.092076
22.820002,50,0.093865
22.60619,34,0.09512
26.77472,42,0.097084
20.347843,24,0.097994
22.501941,35,0.099359
27.407038,50,0.10117
22.357683,50,0.103455
28.190605,50,0.105306
27.205037,50,0.107134
26.267397,41,0.108616
26.954532,50,0.110943
29.035102,49,0.112966
20.298213,28,0.114157
23.895658,33,0.115379
40.05002,50,0.11784
28.562783,49,0.119643
39.495637,50,0.121445
28.4091,50,0.123277
25.484522,50,0.125579
25.23455,39,0.127007
23.879423,34,0.128255
22.569711,50,0.130044
27.865036,44,0.132296
21.777616,31,0.13347
28.15629,42,0.13499
28.988803,50,0.136811
28.990371,50,0.139186
26.370777,41,0.140715
26.589356,50,0.142518
27.44474,50,0.144354
25.860974,50,0.146705
28.184841,50,0.14854
26.219296,37,0.149901
22.205873,34,0.151149
28.234954,44,0.153305
26.062293,50,0.155173
28.072576,50,0.156998
28.334863,50,0.15883
27.01088,50,0.161293
25.906321,39,0.162748
25.254328,50,0.164582
28.457445,50,0.166435
25.832099,46,0.168656
26.85563,47,0.170411
26.64382,50,0.17225
25.324026,50,0.174051
27.043824,50,0.176352
28.521155,50,0.178193
30.472667,50,0.180024
28.731426,49,0.181823
27.949555,50,0.184174
40.890188,50,0.185982
27.819862,46,0.18765
26.16876,40,0.189109
27.080631,47,0.19128
27.051664,50,0.193168
27.164682,50,0.194987
26.13575,45,0.196665
27.744665,50,0.199008
26.162359,50,0.200862
28.857124,50,0.20266
28.308352,50,0.204522
28.806136,47,0.206668
25.805269,42,0.208221
23.845952,50,0.210026
26.383264,42,0.211565
24.601439,50,0.213878
25.885175,40,0.215358
25.853359,38,0.216765
25.637439,39,0.218226
29.136709,50,0.220462
25.748572,50,0.222302
24.203492,50,0.224108
22.233364,28,0.225137
19.776782,22,0.226428
26.798722,50,0.228265
28.824388,50,0.230107
26.522937,50,0.231911
29.641419,46,0.234079
23.569118,50,0.235927
24.17116,34,0.237201
26.891763,50,0.239012
27.805138,47,0.241197
28.687909,50,0.243013
24.157018,50,0.244869
27.112646,43,0.24645
29.202351,50,0.248857
28.077005,50,0.25073
21.749801,29,0.251792
26.419373,44,0.253414
28.275423,50,0.255669
23.370263,50,0.257525
27.431964,50,0.259319
28.542367,48,0.261051
26.12508,50,0.264054
38.540155,50,0.265864
25.046272,38,0.267266
27.923042,50,0.269074
26.151048,39,0.271021
25.560439,50,0.272873
26.46577,40,0.274326
27.358065,50,0.276143
25.079236,40,0.278188
21.389912,50,0.280026
27.09454,40,0.281533
26.732712,50,0.283333
26.073938,50,0.285657
19.256578,22,0.286476
25.799143,50,0.288288
23.474275,50,0.290081
28.155079,49,0.292305
20.769594,26,0.293306
24.24086,39,0.294737
28.559077,46,0.296403
27.175234,50,0.298657
26.387197,50,0.300477
20.787125,50,0.302318
25.745972,43,0.303927
23.527907,34,0.305718
27.025165,50,0.307536
26.377871,40,0.309035
28.213962,50,0.310881
25.065485,50,0.31318
25.978944,41,0.314699
21.774391,30,0.315801
23.774412,35,0.317119
24.521194,50,0.319359
25.560807,50,0.321249
26.178048,41,0.322788
25.833448,40,0.324267
20.961933,28,0.32572
28.565153,48,0.327498
41.173991,50,0.329325
26.479138,50,0.33116
27.763819,50,0.333453
25.635662,50,0.335265
27.652059,50,0.337076
26.287606,50,0.338864
22.214227,32,0.340528
29.148297,50,0.342401
28.673361,50,0.344218
23.957793,34,0.345478
24.551604,50,0.347777
28.127433,50,0.349593
28.842431,50,0.351387
27.501018,45,0.353024
27.964404,42,0.35502
28.734499,50,0.356823
25.165678,50,0.358641
28.100869,47,0.360361
28.445449,50,0.362585
26.353653,50,0.364404
27.070114,50,0.366198
24.963134,39,0.367617
39.791813,50,0.371078
23.772426,50,0.372914
24.936889,50,0.374722
25.624335,50,0.376544
29.054189,50,0.37898
30.563721,49,0.38084
25.217663,35,0.382135
24.164177,50,0.383978
25.201363,50,0.386301
22.679145,30,0.387614
24.349887,50,0.389564
21.27464,29,0.390832
25.905086,50,0.394641
26.820295,50,0.396481
25.327296,39,0.397886
26.931099,50,0.399751
22.56166,30,0.401398
30.516162,49,0.403936
28.506434,50,0.40576
25.585833,50,0.407713
23.135495,50,0.410778
23.317451,50,0.412689
29.289516,50,0.414493
23.106518,32,0.415669
28.292865,50,0.418124
27.659621,50,0.419971
25.620532,50,0.421806
22.950226,50,0.423612
25.946138,50,0.425969
24.894785,38,0.427386
25.009748,50,0.429239
27.732985,50,0.431055
27.572683,50,0.433399
22.056688,50,0.435206
19.634511,26,0.436176
18.354119,21,0.436951
26.854453,50,0.439228
26.424181,43,0.440944
22.167918,50,0.442819
29.278233,50,0.444642
26.630045,40,0.446592
24.877324,50,0.448461
30.026186,47,0.45016
27.753552,44,0.451776
26.972241,50,0.454201
28.723138,50,0.456013
23.48393,50,0.457834
27.280159,46,0.459494
26.395691,50,0.46226
26.167734,50,0.46411
24.78394,50,0.465938
24.999245,39,0.467361
28.638632,50,0.469736
24.649385,50,0.4716
29.704741,49,0.473377
23.223117,29,0.474441
26.857109,50,0.476787
27.949197,44,0.47839
28.057976,47,0.480083
27.911139,45,0.48173
20.297795,26,0.483291
28.81022,48,0.485075
25.829415,50,0.486946
39.520327,50,0.488949
29.082195,50,0.491627
27.616648,50,0.493593
22.666808,32,0.494803
29.889901,50,0.496651
23.486693,34,0.498499
29.603565,47,0.500232
26.125223,41,0.501726
28.377745,50,0.503542
25.689201,50,0.505914
27.636627,50,0.507759
28.497203,50,0.509573
26.485088,38,0.511012
25.738142,50,0.513394
27.254394,50,0.51521
27.834676,50,0.517022
25.212623,50,0.518843
28.088782,50,0.521168
26.328545,50,0.52302
26.893331,38,0.524409
29.564597,49,0.526182
27.587686,50,0.528717
23.363982,50,0.530511
23.852644,50,0.53265
28.179908,50,0.534853
25.247964,37,0.536824
24.155445,39,0.538244
26.495241,50,0.540072
26.967943,50,0.542002
26.211169,50,0.544502
26.250795,50,0.546352
25.9251,40,0.547824
26.676623,50,0.549668
25.727867,50,0.551985
25.154366,40,0.553479
21.723362,30,0.554611
22.876167,30,0.555705
22.832746,50,0.557992
39.419658,50,0.559797
27.467708,50,0.56163
27.144789,50,0.563508
26.591531,41,0.565727
23.380326,35,0.567018
23.602458,29,0.568107
25.923942,50,0.569915
27.325247,50,0.572192
25.00863,36,0.573535
24.998835,50,0.575326
21.986362,50,0.577177
27.711639,43,0.579296
27.959783,50,0.581162
28.696252,50,0.582964
25.198507,50,0.584811
26.862896,44,0.586869
22.706824,31,0.588015
27.517507,50,0.589808
20.617266,25,0.590727
27.810128,50,0.593056
27.819531,50,0.594876
25.145045,38,0.596273
29.522072,50,0.598082
27.394801,50,0.600459
23.689602,50,0.602614
24.732661,39,0.60441
21.973725,30,0.605566
26.764824,50,0.608139
21.718475,50,0.610319
27.638601,50,0.612166
28.642957,50,0.614069
24.618967,50,0.616795
28.407602,47,0.618567
22.349084,29,0.619657
27.380932,41,0.621172
19.295571,22,0.622633
26.852194,40,0.624484
27.41603,50,0.626361
26.449147,45,0.628072
24.290028,50,0.630663
27.039101,50,0.632635
22.547172,33,0.633916
24.445036,50,0.635754
29.31382,50,0.638221
25.172009,38,0.639723
27.345872,40,0.64129
26.894888,50,0.643151
24.522839,50,0.645616
26.438401,50,0.647477
18.366845,22,0.648299
27.971526,46,0.650179
25.129941,35,0.652159
30.416762,49,0.654013
26.221814,50,0.655824
26.861312,50,0.657649
23.78027,34,0.659383
28.238645,47,0.661093
22.623971,50,0.662932
25.654658,36,0.664276
27.047667,50,0.666596
27.733677,43,0.668187
28.859483,50,0.669991
28.332669,50,0.671819
26.16404,50,0.674192
27.736438,50,0.676108
25.402551,37,0.677492
26.092136,39,0.678933
26.776086,50,0.681381
23.349817,50,0.68322
28.722334,50,0.685027
28.941925,50,0.686864
25.053893,50,0.689171
25.787466,38,0.690587
23.15876,50,0.692399
26.517395,50,0.694246
26.814332,50,0.696506
20.855285,27,0.697517
25.751544,50,0.699329
24.543601,31,0.700502
25.196328,50,0.702898
26.032386,50,0.704712
28.463325,50,0.706535
27.405755,50,0.708342
25.779651,50,0.710812
23.055109,36,0.712151
26.393026,50,0.713958
27.369364,44,0.715551
29.471743,50,0.717909
27.647176,50,0.719707
25.676981,41,0.721215
25.655402,50,0.723006
26.161231,50,0.72527
23.553773,50,0.727127
27.851927,50,0.728965
27.834215,50,0.730758
37.983399,50,0.733125
25.768006,41,0.734632
26.541666,40,0.73609
26.300822,50,0.737891
27.026489,40,0.739809
23.21115,50,0.741635
26.737641,50,0.743435
23.344513,50,0.745251
25.315888,36,0.747222
24.154592,50,0.749024
26.662882,50,0.750844
25.510464,50,0.752648
28.763348,47,0.754822
29.734673,50,0.756668
27.675025,44,0.758273
26.983059,50,0.76008
27.001347,50,0.762512
27.175104,50,0.764325
20.742404,29,0.765391
19.081955,21,0.766202
24.655086,50,0.768432
29.28778,50,0.770266
28.387178,50,0.772071
23.733729,50,0.773881
24.953865,50,0.776125
22.791361,35,0.777423
41.539725,50,0.779233
25.861076,50,0.781048
25.997682,50,0.783346
18.555448,50,0.785176
29.970412,50,0.786975
23.230271,50,0.788797
22.779662,33,0.790476
40.319827,50,0.792292
28.739895,48,0.794073
27.81354,50,0.795871
27.081195,50,0.798279
22.156073,29,0.799344
24.478353,36,0.800655
25.173171,38,0.802027
23.410787,36,0.803802
28.432577,50,0.80624
25.771644,50,0.808053
22.207335,50,0.809876
23.700603,50,0.812226
25.07575,50,0.814064
24.789561,50,0.815866
24.858824,50,0.817693
27.526,43,0.82003
25.133553,36,0.821372
27.746691,45,0.823007
23.899868,50,0.824827
28.462365,48,0.827118
25.710061,50,0.828972
28.550497,50,0.830775
25.949263,50,0.832596
26.283833,50,0.834933
26.692143,50,0.836762
26.470664,50,0.838555
28.714766,46,0.840239
26.944344,50,0.842461
25.154324,38,0.843851
26.530301,43,0.845413
26.961301,50,0.84721
26.237896,40,0.849184
28.236881,50,0.851031
25.302093,50,0.852854
25.096502,50,0.854694
29.827829,50,0.857035
21.392474,32,0.858216
26.248764,43,0.859794
25.809601,50,0.861623
23.608874,32,0.863364
28.698756,48,0.865133
39.085926,50,0.866951
22.868218,50,0.86875
29.316151,48,0.870992
29.032499,50,0.872825
23.291703,36,0.874151
23.591754,36,0.875486
25.297924,50,0.877787
29.068862,48,0.879548
27.004198,50,0.881373
25.847537,36,0.88269
23.680764,50,0.884952
23.477506,34,0.886221
25.94768,44,0.88782
28.502396,50,0.889632
24.015433,50,0.891966
27.944626,50,0.893781
27.81384,50,0.895619
24.081217,50,0.897435
25.136836,50,0.899822
26.271007,40,0.901304
22.576127,50,0.903097
22.605025,50,0.904919
26.425164,50,0.907226
25.985175,41,0.908746
27.244232,50,0.910554
