#{"t_start": 1764065711.992408, "env_id": "None"}
r,l,t
28.970855,50,0.015757
28.192893,50,0.025549
26.67564,40,0.033291
25.982382,39,0.040825
24.153464,36,0.047813
29.290543,48,0.057039
24.42834,37,0.064171
24.027571,50,0.073819
22.893615,31,0.079824
23.289435,34,0.086365
23.76894,33,0.092711
28.355812,49,0.102286
24.31604,50,0.111918
27.573148,47,0.120941
26.386521,40,0.128613
25.440214,41,0.136518
28.58077,50,0.14611
27.723554,50,0.155646
27.119285,50,0.16524
29.048512,50,0.174808
26.140467,50,0.18441
29.364085,46,0.193329
29.138229,49,0.202764
27.80566,43,0.211081
28.386247,48,0.220281
25.738917,41,0.228136
26.848787,44,0.236548
24.974632,33,0.242905
24.475035,50,0.252478
28.88775,50,0.262071
27.469585,47,0.271083
28.77926,47,0.280115
23.727421,50,0.289742
23.312554,50,0.299335
20.924235,23,0.303779
22.306754,35,0.310572
25.190707,50,0.320118
23.904524,34,0.326668
26.359201,50,0.336208
26.201984,42,0.344192
23.510957,41,0.35205
24.090236,39,0.359538
28.583007,50,0.369089
27.433604,50,0.378638
25.911574,50,0.388207
26.496292,50,0.397735
29.69353,47,4.740437
22.428683,30,4.746383
30.23656,50,4.756074
24.599532,36,4.763079
25.958303,36,4.770028
25.328296,37,4.77717
26.218588,40,4.784871
26.907012,38,4.792179
26.991986,41,4.80007
22.451195,29,4.80569
26.172904,38,4.81299
29.832965,50,4.822538
22.691286,28,4.827928
22.146859,30,4.833713
25.001844,50,4.843462
29.724204,50,4.853015
28.68125,50,4.862573
27.691737,43,4.87079
24.527514,35,4.877476
29.920025,49,4.886812
20.090294,25,4.891611
23.646736,34,4.898136
28.955333,44,4.906531
20.884621,26,4.911513
41.321446,50,4.921049
27.334038,43,4.92926
26.331121,50,4.9388
24.212676,33,4.945145
22.913782,34,4.951646
28.211799,40,4.959315
24.472428,35,4.966019
28.797109,41,4.973842
27.328081,42,4.981856
27.511458,50,4.991382
24.844479,37,4.99848
25.359063,37,5.005565
27.83063,42,5.013607
26.857792,41,5.02149
27.664828,44,5.029904
30.678083,50,5.039418
26.742449,50,5.048954
25.229817,35,5.055652
22.507493,28,5.061025
25.697015,50,5.070557
22.190669,26,5.075558
28.07301,50,5.085141
18.377265,20,5.088984
27.52861,50,5.09852
28.085237,50,5.108072
25.79529,43,5.116325
23.023946,31,5.122274
26.837822,45,9.383955
23.045278,29,9.389665
25.631646,37,9.396775
24.217378,33,9.403179
25.885081,37,9.410335
22.622704,31,9.416297
30.634019,50,9.425853
21.831218,27,9.431044
24.376248,50,9.440578
30.183316,50,9.450129
25.313368,39,9.457583
30.047577,50,9.467132
