#{"t_start": 1764075052.518443, "env_id": "None"}
r,l,t
48.570532,54,0.010891
44.187804,48,0.016665
44.297119,48,0.022393
48.328888,51,0.028453
45.815103,50,0.034399
48.406006,53,0.040697
46.217031,60,0.047807
42.438929,44,0.053037
48.561996,60,0.06013
46.367478,50,0.06606
48.505153,55,0.07256
37.993923,30,0.076146
47.657112,60,0.083238
46.947577,60,0.090305
46.076486,46,0.095757
46.956291,60,0.102909
42.455578,60,0.109974
34.138434,26,0.113271
52.686954,57,0.120714
50.030984,54,0.127298
48.39317,60,0.134488
44.738773,48,0.140254
49.738759,60,0.147457
44.908222,45,0.152829
41.176308,60,0.159999
42.815654,42,0.165098
50.607389,56,0.171776
41.186556,40,0.176572
42.546426,45,0.181945
40.091986,60,0.189095
44.234918,43,0.194235
48.637245,53,0.200551
45.347326,45,0.205911
44.142335,43,0.211039
50.666522,58,0.217968
48.132254,60,0.225126
49.94116,55,0.231685
42.170074,42,0.236696
43.968689,46,0.242164
39.221223,33,0.246103
44.326467,42,1.640299
37.61895,31,1.644165
33.791486,24,1.647112
40.08876,36,1.651486
46.62297,50,1.657513
37.530223,30,1.661131
45.028963,44,1.666414
36.78329,30,1.670043
36.121764,28,1.673433
32.06363,21,1.67599
38.16518,35,1.680227
37.971222,36,1.684544
46.096034,44,1.68983
34.152885,23,1.69261
34.514478,25,1.695617
41.524585,35,1.699804
37.756894,32,1.703659
32.802291,25,1.706667
36.598956,27,1.709929
40.654039,41,1.714846
39.302048,33,1.718802
35.1034,26,1.721926
38.344843,31,1.725657
53.543802,59,1.732683
46.2473,60,1.739815
38.842035,34,1.7439
36.493305,29,1.747383
41.5688,37,1.751821
38.227763,30,1.755418
32.440576,20,1.757828
46.564223,48,1.763563
43.860284,44,1.768822
28.822469,15,1.770642
40.423152,37,1.775069
39.701692,37,1.779503
38.304824,34,1.783576
39.904466,35,1.787764
35.143265,26,1.790896
47.154209,50,1.79687
36.410487,30,1.800478
33.744598,22,1.803124
44.920204,43,1.808244
41.860501,43,1.813394
39.540365,34,1.817476
38.682299,32,1.821317
37.382809,30,1.824931
35.027094,26,1.828056
38.487446,32,1.831894
49.580788,60,1.839056
36.259109,29,1.842532
33.158913,23,1.845312
31.856787,20,1.847725
32.551669,22,1.850372
30.263818,17,1.852432
35.310801,27,1.85567
43.058834,43,1.860814
33.889372,24,1.863714
33.683272,26,1.866829
41.624365,44,1.872106
47.998957,58,1.879036
35.338208,29,1.882544
40.140675,33,3.217588
35.449768,25,3.220686
36.515913,26,3.223861
42.327185,39,3.228563
35.037353,23,3.231353
31.078774,19,3.233663
35.813085,26,3.236797
50.023455,50,3.242762
37.478676,31,3.246507
36.531539,27,3.249768
44.324354,45,3.255147
32.789474,23,3.257918
35.75755,29,3.2614
42.500925,39,3.266078
31.165362,18,3.268258
37.251679,30,3.271859
37.808303,30,3.275463
45.503074,44,3.280715
32.946275,23,3.283483
33.763438,22,3.286141
34.778111,25,3.28915
34.305748,23,3.291919
36.080243,26,3.295027
34.856094,23,3.297796
47.022862,48,3.303508
31.668716,20,3.305923
39.591774,36,3.310233
35.149908,27,3.313471
43.879251,44,3.318739
39.314751,33,3.322706
33.000731,25,3.325721
42.707912,38,3.330268
34.650494,24,3.333162
39.632702,33,3.337106
41.974647,42,3.342109
33.42803,22,3.344759
40.654018,39,3.349411
36.570672,28,3.352765
34.24535,25,3.35577
46.418143,45,3.361128
45.59846,44,3.366349
33.847272,23,3.369109
45.055431,41,3.373989
46.335699,45,3.379349
36.104849,28,3.382699
33.788774,25,3.385721
42.508014,37,3.390147
33.249826,24,3.393025
35.549224,26,3.39615
29.83101,15,3.397968
30.061702,17,3.400019
37.274265,30,3.40361
34.589636,23,3.40637
35.656085,26,3.409485
43.011215,42,3.414481
39.689597,33,3.418423
42.081308,38,3.422949
32.717163,20,3.425357
35.317208,25,3.428355
41.682602,36,3.432653
30.169919,16,3.434597
39.610673,35,3.438777
32.675059,24,3.441648
31.610091,20,3.444055
44.678313,44,3.449294
40.751069,35,3.453466
37.620135,29,3.456939
37.143942,28,3.460287
32.898381,22,4.804079
35.01612,25,4.807222
36.249519,28,4.810645
42.329149,38,4.815268
33.445075,22,4.817968
47.285562,50,4.82401
36.964129,26,4.827158
36.525871,27,4.830444
36.696122,28,4.833835
40.569361,35,4.83809
37.536225,28,4.841492
37.073757,27,4.844777
37.283158,28,4.848162
35.831011,26,4.851321
34.447963,24,4.854232
38.332255,29,4.857738
37.121592,31,4.861474
37.421608,28,4.86486
33.218776,22,4.867523
37.249157,30,4.871151
39.235434,33,4.875113
37.737157,29,4.878613
33.647403,25,4.881623
47.050079,46,4.88712
47.420186,49,4.892997
36.412972,26,4.896128
38.484394,30,4.89974
32.402872,21,4.902283
31.432621,19,4.904594
48.517053,48,4.910354
39.580533,30,4.91397
29.670998,14,4.915671
45.130765,42,4.920709
41.121321,34,4.924792
35.507138,24,4.927682
38.312328,33,4.931648
41.833126,36,4.935979
38.718497,30,4.939593
32.913356,21,4.942141
49.687062,54,4.948572
37.992717,31,4.952314
33.923151,24,4.955223
38.767035,30,4.958839
41.680682,36,4.963158
48.3995,47,4.96878
36.349318,26,4.971911
39.014015,32,4.975765
40.956496,37,4.980206
35.07539,25,4.983214
42.311892,36,4.987531
40.262468,33,4.991506
39.510149,33,4.995485
38.356749,33,4.999457
34.782686,23,5.00224
32.194033,20,5.004656
42.991397,39,5.009338
37.520707,29,5.01284
36.516109,28,5.016215
37.289132,29,5.019714
32.713533,20,5.022133
30.56587,17,5.024195
45.159218,44,5.029468
44.865296,42,5.034504
36.604224,27,5.03775
39.184085,32,5.041599
36.460174,28,5.044972
34.956194,28,5.048346
34.777228,26,6.437169
39.968673,34,6.441555
39.11343,31,6.445518
42.402332,36,6.450095
54.637868,58,6.457404
38.759358,31,6.461756
33.910797,24,6.464955
49.750975,60,6.473529
39.064924,32,6.477626
46.145757,42,6.482971
44.707976,39,6.487974
34.035899,21,6.490695
46.844997,45,6.49645
40.277376,34,6.500843
40.116016,33,6.505422
43.669052,38,6.51288
42.668293,38,6.517818
42.069314,36,6.522298
44.287317,38,6.527034
36.69971,27,6.530388
33.807237,21,6.532978
34.037139,21,6.53558
36.78681,27,6.538877
48.231982,47,6.544578
40.580489,34,6.548716
55.050639,57,6.555621
42.423735,36,6.559993
36.264506,26,6.563166
53.024403,58,6.570179
42.817229,41,6.575156
34.763291,23,6.577968
39.376746,33,6.581981
41.914353,36,6.586348
37.954199,28,6.589744
43.537765,38,6.594353
39.718024,32,6.598236
35.700469,28,6.601639
50.88004,52,6.607915
40.315043,35,6.612145
33.57511,21,6.614713
35.327194,25,6.617757
46.512441,44,6.623076
38.428658,30,6.626724
43.269201,38,6.631316
45.286934,43,6.636488
36.150639,27,6.639759
40.767198,33,6.643751
32.623657,23,6.646554
43.707282,38,6.65115
45.126339,44,6.656456
38.546988,30,6.660101
33.136853,20,6.662538
36.9404,26,6.665694
30.537528,16,6.667657
55.192595,58,6.674635
43.648054,38,6.679236
35.88926,25,6.682279
49.198445,50,6.688302
46.137536,43,8.062572
44.705133,37,8.067172
49.116061,60,8.074425
43.18721,39,8.079155
42.822858,36,8.083516
47.109902,45,8.088907
49.312907,49,8.094793
43.873047,38,8.099373
41.467123,34,8.103469
55.915009,58,8.110396
51.032338,52,8.116615
48.331456,47,8.122304
36.825159,28,8.125785
53.771671,56,8.132497
44.211826,41,8.137394
37.526504,26,8.140531
45.326379,41,8.145446
42.361341,35,8.149642
50.563352,50,8.155605
53.853475,60,8.162788
53.501112,60,8.169954
50.029614,48,8.175719
51.752673,60,8.182884
71.272207,60,8.190048
47.098711,45,8.195429
44.16565,40,8.20022
45.638895,41,8.205135
49.693573,52,8.211349
39.982084,35,8.215546
50.868036,50,8.221525
46.874347,47,8.227139
54.952935,59,8.23414
54.869721,58,8.241015
50.897999,52,8.247209
46.050403,43,8.252333
54.762699,58,8.259221
42.08393,36,8.263527
45.577172,41,8.268427
41.880221,36,8.272721
50.744613,53,8.279015
43.805136,39,8.283679
49.802034,48,8.289394
49.952574,48,8.295085
45.041462,40,8.29985
42.571467,36,8.304155
40.659359,31,9.649966
52.075229,60,9.657338
50.974948,51,9.663528
56.251866,59,9.670664
41.311483,33,9.674664
48.541192,50,9.6807
47.318825,47,9.686347
69.306912,60,9.693551
54.623224,60,9.700734
52.856345,60,9.707887
71.101217,60,9.715059
51.078956,60,9.72228
50.285213,49,9.728187
71.404653,60,9.735366
50.95782,60,9.742553
44.436603,38,9.747124
43.198913,37,9.75157
54.239967,60,9.758763
52.280659,60,9.765976
53.040591,60,9.773153
51.300632,53,9.779512
49.09337,47,9.785148
51.699495,60,9.792331
55.235027,58,9.799279
36.926048,26,9.802408
46.47021,43,9.807556
51.2483,60,9.814694
53.249155,60,9.821856
53.369388,60,9.829023
46.862144,60,9.836182
53.379992,60,9.843332
53.76555,60,9.850471
52.47376,60,9.857607
41.720749,34,9.86168
51.098264,60,9.868993
48.870863,47,9.875548
46.731757,43,9.880951
54.263618,60,9.888302
46.2391,44,9.893861
50.476412,60,11.244102
