#{"t_start": 1764074748.740323, "env_id": "None"}
r,l,t
42.563175,43,0.039839
48.286999,60,0.056126
34.99702,29,0.064094
44.426979,45,0.07617
48.669564,53,0.089936
39.61384,33,0.099096
47.422067,52,0.112859
44.601214,46,0.125732
50.976226,59,0.141036
39.020853,34,0.150332
41.288814,37,0.160665
38.682529,36,0.171529
43.568171,44,0.183679
40.659243,41,0.194609
43.643664,43,0.205784
36.821974,31,0.21474
47.389139,47,0.227047
48.695732,60,0.243058
45.712722,49,0.256645
36.216188,30,0.264878
47.202258,49,0.278094
46.304331,60,0.294203
42.644969,43,0.30612
51.85869,57,0.321812
44.356443,44,0.333052
33.936281,24,0.339634
50.244465,52,0.353929
48.425634,60,0.369916
43.489331,43,0.38101
49.89275,58,0.396713
38.874722,30,0.40473
38.289511,36,0.41421
38.059619,33,0.423341
51.759864,57,0.439055
45.044891,47,0.451421
49.913271,60,0.467469
51.256604,58,0.483204
49.758431,60,0.499318
39.220128,36,0.508774
30.682029,18,0.513855
41.337273,37,0.523442
35.910178,28,0.531183
42.338829,39,0.541717
37.132552,29,0.548934
38.336684,33,0.557985
45.639761,49,0.571795
35.455575,25,0.578612
39.869562,34,0.587868
33.618482,26,0.594699
42.588128,39,0.607198
47.106476,50,0.622078
37.370569,29,0.629824
36.476494,29,0.638066
35.368879,27,0.645892
49.872236,55,0.660956
35.868912,30,0.670437
35.017187,27,0.677834
43.922862,43,0.690513
29.673761,16,0.694902
37.885003,35,0.704722
43.511944,42,0.716826
44.940725,43,0.72884
48.837236,52,0.742471
37.858457,28,0.750254
39.857677,33,0.758686
38.559957,31,0.767508
50.356798,60,0.78352
35.956402,27,0.790476
40.089201,34,0.799676
42.432517,38,0.809422
45.472291,46,0.822216
42.596499,41,0.833019
43.81065,41,0.843786
51.49195,58,0.860392
49.191208,54,0.874313
46.202465,45,0.886347
48.779027,50,0.899744
34.620547,26,0.907286
41.301475,35,0.916634
35.621244,27,0.923587
39.870053,31,0.931762
35.516768,29,0.939637
38.627031,32,0.947907
48.279064,51,0.962682
38.188694,32,0.971806
43.559154,41,0.98422
37.008605,32,0.993501
45.682524,43,1.006071
37.39863,31,1.014345
36.606585,29,1.022373
