#{"t_start": 1764065341.432587, "env_id": "None"}
r,l,t
29.036747,48,0.054884
26.369097,50,0.077073
24.425056,50,0.098756
22.586052,34,0.113917
28.346452,45,0.133609
29.442024,50,0.155466
28.63674,50,0.176885
26.571748,50,0.198379
24.653131,36,0.213757
26.352864,50,0.235053
23.584018,34,0.249626
26.115153,41,0.26846
26.7686,41,0.285716
27.905926,50,0.306837
27.168093,50,0.327921
22.25742,31,0.341024
26.485498,43,0.359941
39.126095,50,0.381543
26.112211,50,0.402858
22.838103,50,0.424433
26.558839,41,0.44184
23.153923,32,0.456217
29.119743,50,0.479253
27.896327,42,0.496897
27.356822,42,0.514513
24.204984,36,0.530814
29.634364,47,0.550359
24.438188,36,0.565513
25.042804,38,0.582153
24.277089,50,0.603564
25.949096,44,0.624763
40.818051,50,0.648342
28.31389,49,0.669399
26.653222,50,0.695816
25.625402,36,0.712702
24.778816,38,0.728588
29.397539,50,0.750171
22.975094,50,0.771557
27.404516,42,0.790176
24.105126,39,0.805839
22.849538,32,0.820147
25.428766,38,0.836184
25.652846,39,0.853045
26.604705,38,0.869681
29.672872,47,0.889172
29.398788,47,0.910967
24.14833,36,0.92632
29.679513,46,0.945539
27.538099,50,0.966621
23.512295,32,0.979775
19.826685,27,0.991766
28.69677,50,1.013421
27.587551,50,1.035057
30.726003,50,1.056591
21.120694,28,1.067955
28.034228,50,1.089326
29.257429,48,1.110279
27.070503,50,1.132622
28.698072,50,1.153979
17.954085,19,1.162405
27.288793,50,1.185331
28.99019,50,1.208179
21.946352,27,1.219725
24.801785,50,1.241843
26.533894,50,1.263722
28.236601,50,1.285922
29.001029,50,1.308025
26.658079,50,1.330186
26.943842,39,1.349132
20.930294,25,1.360343
22.512791,31,1.376479
24.509651,33,1.39209
28.953348,42,1.410529
24.891044,37,1.427693
27.141836,43,1.445516
19.768615,22,1.455578
22.69277,29,1.467689
21.818862,28,1.480228
19.417717,23,1.490577
41.319386,50,1.513137
29.74744,46,1.534457
28.772322,50,1.556387
20.323292,25,1.567318
30.436412,46,1.588877
30.253669,46,1.609023
29.382949,48,1.630599
30.073787,50,1.652303
27.582143,43,1.670041
24.275679,32,1.685743
28.445231,50,1.707144
25.116123,50,1.728331
27.014117,50,1.749694
26.5621,36,1.764799
23.222373,30,1.777627
29.111388,43,1.797942
26.155492,39,1.813902
22.635411,30,1.826687
23.15595,32,1.841323
25.364176,33,1.854732
25.3777,37,1.871195
29.289617,50,1.892472
23.500409,31,1.905328
18.597385,21,1.914016
22.65851,27,1.92621
24.66229,34,1.939815
30.264599,48,1.960681
27.50434,42,1.978038
27.142823,40,1.995124
30.373741,46,2.017099
23.586932,28,2.028483
28.51571,50,2.049777
26.955573,37,2.066216
28.095434,50,2.087433
22.55767,28,2.09867
27.058073,40,2.115634
25.461861,36,2.131673
29.355544,50,2.153992
28.861906,47,2.174887
27.090331,40,2.192008
29.489518,50,2.213426
31.622338,50,2.236344
26.547296,50,2.257755
24.159117,50,2.279143
28.57411,50,2.301143
26.362233,50,2.323072
30.09883,47,2.342938
30.55192,48,2.363981
29.794035,47,2.383602
24.31939,33,2.398067
29.97218,44,2.416973
29.833198,50,2.439691
24.192132,36,2.454833
27.766696,50,2.476116
26.9732,38,2.491663
26.482839,41,2.510005
25.471736,37,2.525359
31.843762,48,2.546411
31.660349,50,2.568717
31.633051,48,2.588532
41.804699,50,2.610024
28.692138,42,2.628697
29.628412,45,2.647963
24.448953,50,2.670931
31.38627,50,2.692394
30.987081,50,2.713733
26.888766,39,2.729472
28.957358,45,2.748832
29.330715,50,2.770269
31.197363,49,2.79149
32.342657,50,2.812805
29.884407,50,2.834002
26.30781,50,2.855757
30.710168,50,2.878439
25.098221,50,2.899862
28.603312,50,2.921248
27.952616,50,2.942482
28.095339,50,2.96366
31.051432,50,2.98492
31.974153,50,3.006164
31.318544,50,3.027392
24.772304,50,3.04857
28.161532,50,3.069802
27.237523,50,3.092296
26.100513,50,3.113668
26.497024,35,3.128606
26.628746,50,3.149713
31.810202,50,3.170909
27.526498,39,3.187739
29.840849,42,3.205286
27.983993,40,3.222213
28.975329,50,3.243434
29.353788,50,3.264605
27.48299,50,3.285822
28.752,50,3.308175
29.975974,50,3.329578
27.653466,50,3.350928
33.217552,50,3.372154
29.145664,50,3.393397
32.480454,50,3.414665
32.266447,47,3.435255
29.872679,50,3.456363
25.555628,32,3.469382
27.522094,50,3.490505
30.367569,45,3.509497
28.596617,50,3.532118
27.737683,50,3.553412
30.677253,50,3.574598
31.094443,50,3.59558
28.568533,50,3.616765
31.104999,50,3.637814
28.842437,50,3.66028
44.015865,50,3.682028
29.547739,50,3.703567
29.018158,50,3.725151
30.304369,50,3.748043
29.813865,50,3.769556
33.10161,46,3.788838
30.293325,50,3.809957
27.953682,50,3.831199
28.801153,50,3.852683
30.564737,50,3.874092
30.501496,50,3.895264
32.386554,50,3.916434
31.013544,50,3.937734
31.28492,46,3.95981
29.697127,50,3.981215
34.574718,50,4.002454
28.956033,50,4.023772
30.003268,50,4.045075
32.89062,50,4.066243
31.306421,50,4.087456
32.131585,50,4.108805
31.480695,50,4.130049
30.196805,50,4.151141
28.039284,50,4.173849
30.752896,50,4.195163
32.170347,50,4.216437
28.134953,50,4.237675
31.219085,50,4.258687
29.367393,50,4.280636
26.562048,50,4.302757
32.102016,50,4.324321
29.094252,50,4.345762
29.141639,50,4.367204
27.243818,50,4.390185
26.754167,50,4.411655
29.534771,50,4.433062
29.904927,50,4.454286
29.95114,50,4.475637
28.709965,50,4.496878
29.222191,50,4.518123
33.994701,50,4.539306
28.916753,50,4.56055
30.846203,45,4.579736
32.279944,43,4.598864
30.443898,50,4.620085
33.829118,50,4.641397
27.694377,50,4.66269
29.132958,50,4.683935
31.427927,50,4.705258
27.278244,50,4.726397
27.324456,50,4.747634
23.3258,27,4.759812
34.068475,50,4.781005
33.902317,48,4.801978
26.34251,50,4.823515
27.671512,50,4.844859
29.974675,50,4.866394
27.606232,50,4.887745
30.61836,50,4.908927
30.41736,50,4.930192
28.963688,50,4.951354
30.487463,50,4.97262
29.886106,50,4.993832
32.721521,50,5.016399
29.72073,50,5.037905
31.222389,50,5.059176
31.943835,50,5.080339
29.37792,50,5.101546
32.913863,50,5.122551
33.282681,50,5.143617
28.362658,50,5.164623
29.59122,50,5.185623
30.669396,50,5.206839
33.079116,50,5.229298
27.663169,50,5.250661
29.712789,50,5.271849
29.957996,50,5.293198
28.838189,50,5.314419
28.035438,50,5.33558
33.357519,50,5.356766
28.745524,50,5.377967
31.290583,50,5.399089
29.233512,50,5.420289
33.34686,50,5.442634
34.948308,50,5.463983
28.217056,50,5.485299
30.738425,50,5.506481
32.344454,50,5.527636
32.397793,50,5.548797
30.543877,50,5.569864
29.058098,50,5.591086
31.439218,50,5.612328
31.408354,50,5.633563
29.934834,50,5.655728
29.254915,50,5.676746
32.306156,50,5.697987
30.412784,50,5.719082
34.209038,50,5.740277
