#{"t_start": 1764061804.252723, "env_id": "None"}
r,l,t
26.353019,39,0.014382
29.012949,50,0.026115
21.363739,30,0.033069
26.291185,50,0.044691
28.378274,50,0.056293
21.671237,28,0.062749
27.031156,50,0.171267
23.326277,50,0.182911
22.551726,35,0.191039
25.509707,41,0.200525
22.414186,27,0.206788
29.242624,50,0.218318
20.648077,23,0.293622
27.224291,42,0.303565
24.119593,33,0.311364
24.046783,34,0.319296
23.239336,31,0.326526
25.425523,37,0.335109
26.705383,50,0.34663
24.6602,36,0.421277
21.604715,26,0.427465
26.30758,41,0.436938
20.316128,24,0.442508
24.811476,37,0.451113
21.089049,28,0.457654
21.260488,30,0.464653
21.894749,27,0.471142
25.871716,38,0.548263
23.384845,33,0.556077
17.418849,17,0.560098
27.557721,50,0.57166
25.405624,37,0.580238
28.42862,50,0.591807
20.800393,24,0.597394
29.70339,50,0.681979
26.629231,36,0.690863
27.157986,42,0.70081
28.035214,50,0.712528
29.48251,50,0.724215
28.262689,43,0.734223
25.295229,50,0.81263
40.276665,50,0.824797
23.841931,32,0.83274
28.939184,50,0.844669
26.946158,50,0.85623
28.838499,50,0.933313
26.563899,41,0.942939
29.595993,48,0.95404
25.739078,40,0.96327
39.752495,50,0.974799
21.672705,26,0.980804
24.899942,36,0.989117
28.977701,44,1.064299
25.351446,37,1.073003
26.064558,50,1.084516
24.157861,34,1.092366
30.558521,50,1.103863
21.506817,27,1.110105
26.370698,39,1.184898
25.605549,36,1.193369
29.772011,50,1.205013
28.768928,44,1.215178
24.205733,32,1.2226
29.763352,50,1.234142
19.200235,21,1.239064
28.931119,47,1.315582
25.668758,50,1.32728
24.486732,31,1.33499
21.135706,26,1.341188
29.030952,50,1.352977
25.87506,38,1.361877
26.387068,50,1.440454
29.477023,45,1.450963
29.3912,46,1.461655
26.948943,50,1.473211
40.825312,50,1.484721
23.110224,31,1.491924
30.169965,50,1.57064
28.477276,50,1.582357
31.022259,50,1.593939
26.70008,50,1.605538
26.847616,50,1.617094
29.712785,46,1.693398
30.412491,50,1.705063
25.871515,38,1.713869
25.30061,50,1.725448
28.239526,46,1.73608
26.819594,50,1.813267
29.952522,48,1.824481
27.259935,40,1.83376
30.239409,49,1.845069
29.032174,50,1.856617
30.501045,47,1.867458
30.441546,50,1.944542
40.816306,50,1.956172
28.857283,50,1.967696
30.082283,50,1.979262
30.256793,50,1.99081
28.085165,50,2.067598
41.559671,50,2.079222
30.068407,48,2.09029
28.347581,43,2.100169
27.701217,40,2.109412
27.101513,40,2.18408
26.004216,35,2.192366
26.055803,50,2.203965
28.918066,50,2.215505
29.423525,45,2.22594
29.080739,50,2.237505
23.446421,50,2.315586
30.681833,50,2.327289
41.542878,50,2.3389
29.422332,50,2.3505
30.598923,48,2.361634
30.898409,50,2.438957
31.555043,50,2.451163
30.590789,50,2.462803
32.672868,48,2.473945
29.542484,50,2.485545
26.607867,50,2.563027
31.728579,49,2.57445
30.58103,45,2.584903
30.242148,46,2.59555
28.409385,43,2.605512
29.632912,44,2.615719
26.915345,50,2.693145
31.906051,48,2.704303
26.638475,50,2.715868
30.633007,48,2.726981
30.924294,50,2.738555
28.338024,50,2.815938
30.948125,49,2.827406
31.66817,49,2.838718
29.007098,44,2.848851
30.706241,47,2.859711
30.121772,50,2.939005
30.150502,50,2.950803
28.744305,50,2.962504
31.266032,50,2.974211
30.56661,50,2.985864
30.873884,50,2.997482
31.928675,49,3.075563
28.583898,50,3.087304
31.374197,49,3.098683
29.517906,50,3.110251
32.083652,46,3.120885
30.559125,45,3.197532
27.650996,38,3.206431
29.855762,42,3.216217
31.783825,48,3.227334
26.607162,36,3.23568
31.05645,45,3.246066
32.612569,47,3.322427
31.836064,45,3.332991
32.107169,45,3.343603
33.193449,48,3.354862
33.29849,49,3.3664
33.789685,49,3.451784
31.067113,45,3.462576
29.048818,38,3.472464
29.97891,50,3.484571
31.81892,45,3.495215
31.573835,43,3.505566
32.291713,46,3.603505
33.221415,50,3.616985
31.961334,50,3.630189
33.086904,46,3.642351
34.458348,46,3.654499
33.321444,47,3.751286
30.35175,40,3.762105
45.929047,50,3.775478
30.455817,39,3.785929
32.835288,45,3.79829
33.639849,50,3.81376
32.897044,45,3.902638
33.127644,45,3.914707
35.650013,50,3.927974
32.453601,50,3.941197
33.771291,50,3.954456
33.175196,46,4.04361
34.876078,50,4.056322
33.691794,50,4.069297
33.05157,50,4.081583
33.501965,50,4.093243
35.008812,47,4.104172
35.655593,50,4.183668
34.725626,50,4.195372
46.682356,50,4.207032
34.211905,44,4.217262
36.622289,50,4.228859
35.074025,46,4.305442
36.17247,48,4.31674
33.222399,44,4.32699
47.196258,50,4.33861
36.409136,49,4.34997
35.594108,48,4.426604
36.717473,50,4.438304
36.969331,49,4.44969
33.88272,45,4.460133
31.532608,50,4.471714
37.363908,49,4.483102
36.313058,48,4.560255
34.441599,44,4.570527
35.936253,47,4.58146
34.251835,45,4.591917
34.390886,50,4.603485
33.570813,50,4.681474
35.454798,50,4.693262
35.896945,47,4.704242
36.932758,50,4.715882
47.332972,50,4.72754
35.2886,46,4.804762
37.50428,48,4.816067
33.990811,45,4.826612
35.195434,47,4.837541
33.521482,42,4.84765
47.716209,50,4.85941
33.336494,50,4.938446
36.588491,49,4.949944
36.674939,48,4.961158
48.349838,50,4.972825
36.795389,48,4.984013
33.084374,42,5.060038
37.518524,49,5.071551
34.21192,44,5.081815
35.989166,46,5.092549
47.473101,50,5.10414
36.578848,48,5.181337
35.646911,48,5.192655
32.666346,50,5.204256
32.309098,50,5.215838
35.642319,50,5.227404
36.862081,49,5.238742
36.521808,48,5.323756
33.218395,50,5.335397
47.491786,50,5.347052
35.617447,47,5.357972
47.596347,50,5.369536
47.334433,50,5.446936
37.332263,49,5.458376
36.703161,48,5.469515
35.296215,45,5.479961
36.905766,50,5.491542
36.118944,47,5.567616
33.525571,50,5.579299
36.616247,49,5.59068
46.903146,50,5.602245
36.398035,48,5.613398
48.10159,50,5.693285
35.683127,50,5.70506
47.871978,50,5.716732
36.971834,50,5.728359
37.561823,49,5.739745
35.734466,50,5.751359
34.369665,50,5.830655
34.39074,50,5.842376
48.020393,50,5.854007
37.233403,48,5.865173
47.508116,50,5.876727
36.616111,48,5.95405
35.875726,50,5.965755
36.81977,49,5.97717
36.973778,49,5.988562
35.514544,46,5.999264
37.322051,50,6.077726
35.421374,50,6.089462
33.348101,50,6.101135
35.229901,50,6.112737
35.059459,50,6.124347
37.329785,49,6.201659
35.97311,50,6.213364
37.220513,48,6.224506
36.417868,47,6.235381
36.972971,50,6.246916
36.942953,50,6.324344
34.883117,44,6.335085
36.181447,50,6.348048
37.501682,49,6.359475
36.103596,46,6.370935
47.497541,50,6.382708
36.857361,50,6.471278
36.92639,49,6.482789
35.716332,50,6.494468
35.465428,50,6.506152
36.520225,48,6.517376
34.246686,44,6.597593
35.392419,46,6.608439
35.304938,50,6.620106
36.326206,47,6.631063
36.41495,47,6.642011
37.284947,49,6.719883
35.588983,46,6.730725
36.378954,47,6.742118
35.690918,46,6.753056
37.088958,50,6.765166
48.313484,50,6.776867
48.310565,50,6.861236
37.492794,49,6.872785
36.522793,50,6.884541
36.70666,48,6.89572
47.718523,50,6.90732
47.998994,50,6.985955
35.216521,45,6.996476
47.556168,50,7.008111
37.446199,48,7.019234
36.775981,50,7.030785
37.063084,48,7.107394
36.577116,50,7.1191
36.603502,50,7.130646
36.92541,50,7.142183
36.810533,50,7.153695
36.939447,48,7.231473
37.512988,49,7.243052
37.285008,48,7.254752
37.124606,50,7.266418
36.672735,48,7.277673
35.164522,45,7.288542
36.967314,49,7.366344
48.401051,50,7.378059
36.494823,47,7.388968
36.452741,47,7.399832
36.321942,46,7.410485
47.985833,50,7.489397
35.192902,50,7.50107
36.267078,50,7.512633
48.07537,50,7.524164
37.316518,49,7.535494
37.304397,48,7.611372
36.877204,50,7.623134
35.985348,46,7.634
48.540112,50,7.645625
36.920953,48,7.657179
36.578516,47,7.734531
35.322389,46,7.745524
37.003725,50,7.757219
36.241975,46,7.767972
37.572764,50,7.779632
37.757616,49,7.791014
35.393646,50,7.868517
37.509606,50,7.880187
36.172275,50,7.891775
34.997634,50,7.903294
38.028859,49,7.914577
37.804303,49,7.993477
37.766198,49,8.005039
37.284455,48,8.016306
48.418039,50,8.028109
37.454478,50,8.039818
36.436127,50,8.117431
38.03927,49,8.128983
36.426833,50,8.140733
36.091159,46,8.151374
34.901597,50,8.162957
48.317223,50,8.243373
35.147601,50,8.256055
47.923803,50,8.269208
36.639749,47,8.280659
34.369748,43,8.291128
36.285594,46,8.303004
36.941921,47,8.379726
37.401024,48,8.390951
48.605917,50,8.402559
35.268282,45,8.413049
36.152859,50,8.424619
37.261991,50,8.502726
48.553009,50,8.514462
37.331969,50,8.526112
37.502427,49,8.537485
37.05244,48,8.54867
37.803835,49,8.625509
48.681702,50,8.637481
37.248697,50,8.649066
37.10983,50,8.660619
36.422915,50,8.67216
37.614516,50,8.755261
36.220642,50,8.771307
37.465772,50,8.784535
48.635115,50,8.797903
35.044389,50,8.81115
37.766412,49,8.89907
48.144497,50,8.913124
36.874399,47,8.943932
38.041888,49,8.980237
37.45509,50,8.994485
35.162881,50,9.007803
48.58401,50,9.098228
36.138942,46,9.110415
37.488637,50,9.12361
36.23666,50,9.136758
48.633672,50,9.149922
36.117969,50,9.23367
48.465286,50,9.245399
48.415762,50,9.257034
37.608339,50,9.26865
48.698493,50,9.280262
35.380199,50,9.358575
37.590629,50,9.370282
36.82421,47,9.381216
37.436957,48,9.392638
48.591104,50,9.404416
37.616074,50,9.48353
36.381367,46,9.494417
38.019419,49,9.505885
36.538901,50,9.517732
36.520341,50,9.529336
48.637712,50,9.606676
48.399872,50,9.618457
48.553122,50,9.630052
37.409596,50,9.641975
48.409832,50,9.653545
36.131004,50,9.665087
36.351166,50,9.742411
37.162587,48,9.753578
37.945396,49,9.764893
35.527896,50,9.77646
37.703733,49,9.787773
36.83441,47,9.864198
38.07533,49,9.875627
48.584499,50,9.88726
37.462699,48,9.898417
37.322497,48,9.910199
37.567773,50,10.037151
48.642242,50,10.048937
36.324444,50,10.060549
35.954376,50,10.072611
36.407148,50,10.084919
37.452807,48,10.163992
36.021597,46,10.174817
48.312215,50,10.186423
37.441265,48,10.197575
37.579723,49,10.208919
36.928429,47,10.219777
36.776035,47,10.296297
36.531178,50,10.308001
35.710753,50,10.319639
37.176621,50,10.331285
48.613816,50,10.342945
48.269039,50,10.419947
37.421454,50,10.43159
36.463379,50,10.443905
37.40581,50,10.455626
35.241274,50,10.467324
36.333647,46,10.545385
37.418856,50,10.557055
36.481852,50,10.568639
37.533968,48,10.57975
37.836276,49,10.591059
36.343832,47,10.667528
36.648806,47,10.678561
36.76119,47,10.689437
37.404914,50,10.701061
37.172599,50,10.712617
36.752764,47,10.78908
37.476677,48,10.800371
48.475213,50,10.812003
37.246067,50,10.82361
38.119332,49,10.834955
36.320428,46,10.84563
38.044727,49,10.922221
36.6498,47,10.933142
36.173736,50,10.944674
37.868851,49,10.956005
48.512768,50,10.967603
48.492816,50,11.044123
48.463259,50,11.055837
34.675777,50,11.067417
37.757544,49,11.0788
37.509287,48,11.089947
36.795272,47,11.165682
37.873459,49,11.177152
37.375587,48,11.188298
37.396471,50,11.199995
37.064925,50,11.211627
48.398572,50,11.288418
37.508123,50,11.300112
36.185065,50,11.311665
37.545762,50,11.32324
37.874234,49,11.33452
48.654345,50,11.411298
37.996287,49,11.422829
37.219995,50,11.434401
36.712198,47,11.445304
37.516511,50,11.456908
37.850855,49,11.468239
48.382164,50,11.544426
48.52146,50,11.560833
48.706599,50,11.57255
37.558964,50,11.584227
37.514758,48,11.595486
36.464271,50,11.672242
36.537226,50,11.683953
37.38242,50,11.695515
48.47841,50,11.7071
37.532099,48,11.718195
37.494428,50,11.79474
37.474337,48,11.805948
48.671321,50,11.817523
48.563462,50,11.829104
36.774257,47,11.839999
37.410997,50,11.91734
37.266845,48,11.928612
48.605403,50,11.940194
48.632941,50,11.951766
37.053364,50,11.963365
48.402484,50,12.040744
36.460852,50,12.052457
48.533089,50,12.063993
48.414599,50,12.075552
38.114278,49,12.086826
37.329304,50,12.098356
37.471706,48,12.173806
38.028277,49,12.185182
48.429215,50,12.196728
37.744655,49,12.208724
37.990584,49,12.220367
48.558959,50,12.303161
48.327768,50,12.316521
35.991656,50,12.329987
48.616963,50,12.341891
37.416861,48,12.353705
48.547391,50,12.432768
48.445194,50,12.44452
37.445539,48,12.455744
38.06606,49,12.467255
48.544487,50,12.480124
48.64947,50,12.558221
34.276499,50,12.570056
36.214786,50,12.581788
37.686341,50,12.593419
37.991871,49,12.604828
37.437436,48,12.682751
37.92191,49,12.694335
