#{"t_start": 1764146548.1419961, "env_id": "None"}
r,l,t
49.75458,60,0.005979
48.418368,55,0.008197
40.929164,42,0.009893
47.321214,60,0.012254
41.509531,37,0.014326
42.266154,39,0.015923
37.626518,30,0.017115
45.896423,60,0.019479
35.70274,28,0.021251
47.170069,48,0.023188
45.135808,60,0.025551
50.340521,58,0.027846
44.659942,60,0.030658
47.259923,60,0.033016
46.086242,46,0.034844
50.045839,60,0.037181
32.412021,19,0.038396
40.790917,38,0.039906
68.188395,60,0.042266
49.41121,55,0.044415
49.906779,60,0.047196
40.480742,60,0.049557
43.710686,45,0.051333
49.294059,52,0.053374
37.53272,60,0.056095
40.460405,36,0.057541
49.469027,57,0.05979
45.798337,60,0.062139
50.411755,57,0.064759
50.420495,56,0.066977
49.019532,60,0.069337
46.660851,51,0.071338
43.09279,41,0.073341
50.468582,56,0.075572
35.826166,28,0.076702
46.603271,49,0.078638
34.585042,29,0.080221
46.776714,60,0.082576
47.886362,60,0.084927
48.758118,52,0.086962
50.583714,60,0.089727
36.557414,34,0.091088
42.626512,43,0.092793
41.412678,37,0.094258
41.475709,60,0.096948
35.189525,60,0.099295
43.386464,40,0.100878
46.912434,53,0.103116
44.126635,46,0.105479
45.836735,46,0.107296
48.606946,52,0.109341
48.857004,52,0.111385
36.345396,32,0.113097
43.345614,38,0.114621
42.057822,60,0.116966
51.961823,58,0.119254
43.963818,60,0.122166
43.115994,39,0.123736
43.642204,42,0.125382
48.773399,60,0.127718
48.329897,60,0.13056
49.077124,60,0.132932
41.905211,37,0.134418
36.840086,60,0.136771
49.054571,60,0.139536
42.162338,60,0.141907
49.695155,56,0.14415
50.517857,58,0.146409
43.577966,46,0.14867
43.515918,60,0.151026
50.40576,57,0.153256
50.149742,56,0.15544
50.859858,59,0.158205
48.384189,60,0.160572
49.947393,55,0.162735
47.355007,60,0.165105
40.075475,37,0.167022
37.88637,31,0.168243
49.691301,60,0.170586
52.681635,59,0.172921
35.45125,28,0.174481
47.590598,60,0.176858
45.435489,60,0.179216
50.243448,60,0.181582
43.899284,60,0.184378
65.647551,60,0.186738
50.255244,60,0.189097
68.281206,60,0.191439
36.946737,29,0.193008
49.213179,60,0.195379
50.68282,60,0.197746
49.654918,60,0.200108
39.483764,36,0.201962
48.264326,60,0.204352
52.982688,59,0.206683
46.24082,48,0.208587
45.355562,50,0.210961
41.123575,38,0.212463
49.405547,60,0.214814
47.161927,53,0.216906
36.677618,33,0.218648
42.255026,60,0.221007
44.930116,47,0.222841
48.520619,52,0.224882
38.307515,37,0.226808
46.759237,60,0.229186
