#{"t_start": 1764074592.376828, "env_id": "None"}
r,l,t
48.151187,60,0.010879
44.40616,46,0.016422
50.294907,59,0.061041
35.387534,29,0.064611
50.731025,54,0.071227
46.630561,48,0.094562
43.418102,60,0.102261
50.618023,55,0.127176
48.264432,60,0.134451
32.942534,22,0.137148
50.290838,60,0.162144
37.305838,33,0.166229
40.544696,34,0.170448
40.37042,41,0.19308
40.875016,38,0.197693
37.528002,32,0.201547
45.375923,47,0.224779
39.040963,35,0.229056
50.074545,56,0.235874
42.016406,39,0.258036
36.125308,25,0.261108
35.186266,28,0.26459
42.067351,38,0.269247
48.38887,51,0.292981
42.419629,41,0.297917
42.156059,42,0.302956
36.167778,28,0.323947
51.231832,55,0.330709
47.392951,60,0.338001
43.681321,42,0.361356
34.381063,25,0.364525
49.879914,52,0.371067
48.06431,51,0.395102
34.868788,24,0.398122
51.657082,57,0.405121
34.100419,25,0.426426
37.660058,31,0.430222
35.990345,30,0.433855
37.653598,30,0.437465
43.698309,40,0.459858
42.124909,41,0.464858
37.722734,32,0.46881
38.098395,31,0.472638
35.296721,26,0.493393
35.042644,26,0.496653
31.688696,18,0.499048
36.925869,28,0.502489
45.213755,44,0.525763
33.51548,23,0.52862
32.764413,21,0.531158
33.567414,24,0.534077
46.717168,45,0.539541
27.718643,12,0.55881
35.413763,26,0.56206
28.678671,15,0.56393
36.836148,29,0.567512
29.596155,15,0.569366
33.486706,23,0.572179
38.021293,29,0.59361
35.515659,24,0.596621
27.847704,13,0.598262
31.275552,21,0.600873
34.821798,25,0.604617
36.289052,29,0.608555
29.805654,16,0.6317
31.132517,17,0.634125
33.809501,21,0.636783
33.034509,23,0.639617
37.998403,33,0.64391
33.029101,22,0.665065
36.650483,28,0.669085
30.482405,16,0.671819
31.650561,20,0.674522
30.382737,16,0.676653
31.870143,19,0.679926
33.487388,22,0.682904
32.528953,19,0.704554
38.295237,30,0.708276
31.366816,19,0.710623
33.484178,23,0.713441
31.567081,17,0.715525
32.773549,20,0.717952
31.938321,19,0.738398
28.93905,15,0.740316
31.794978,22,0.743042
30.964345,17,0.745152
30.745403,17,0.747237
32.633995,22,0.749921
29.943235,15,0.751762
36.198137,25,0.772603
31.643642,19,0.774943
30.037989,15,0.776789
31.11771,18,0.779002
29.531734,14,0.78072
31.376964,19,0.78303
27.171655,11,0.784379
28.688738,13,0.803516
32.338808,20,0.806065
28.226295,14,0.807799
29.92086,16,0.80976
31.143795,18,0.811961
30.20885,17,0.814046
32.737793,21,0.816595
28.949401,13,0.818186
31.358865,20,0.838256
29.856246,16,0.840299
28.459034,13,0.841933
29.653371,15,0.843842
31.856639,19,0.846213
30.19544,15,0.848118
30.995454,17,0.850274
28.907048,14,0.852038
30.014337,16,0.871828
29.487222,15,0.873735
34.211428,23,0.876601
31.940834,21,0.879232
38.451831,29,0.882862
30.869674,18,0.88512
32.44151,21,0.905387
29.804204,16,0.907405
28.531551,12,0.908898
29.716817,14,0.910634
32.684475,20,0.913076
28.419933,13,0.914684
30.736439,18,0.916868
30.441235,18,0.919049
30.838764,17,0.938702
31.365351,18,0.940955
29.493156,14,0.942708
31.242136,17,0.944833
28.842828,15,0.946682
28.684906,13,0.948289
31.172269,18,0.950487
28.687543,12,0.951955
31.189825,20,0.971911
31.949411,20,0.974429
29.241254,15,0.976297
30.349363,17,0.978406
29.259338,14,0.980141
27.564609,11,0.981501
28.821932,14,0.983217
33.463963,21,0.985783
