#{"t_start": 1764074687.4604201, "env_id": "None"}
r,l,t
49.082274,56,0.010534
40.687565,40,0.015442
48.013368,60,0.06035
44.227599,44,0.065796
45.430992,48,0.071673
47.277557,53,0.096406
46.424557,57,0.10352
44.724663,52,0.128066
33.078813,24,0.131077
36.857701,31,0.134929
41.281152,39,0.139713
55.447652,59,0.164928
46.926678,52,0.171245
38.175048,34,0.193255
35.03129,30,0.196996
48.762687,52,0.203356
38.358517,33,0.207398
52.44801,57,0.280743
41.475035,39,0.285928
49.142676,60,0.312017
33.747349,25,0.315444
39.524048,34,0.319902
39.894586,36,0.32436
45.167795,46,0.348597
36.829725,31,0.352586
36.412174,33,0.356677
43.217632,40,0.380215
41.545821,39,0.385104
39.832822,36,0.389534
40.71184,34,0.393702
41.925902,37,0.416311
42.125572,39,0.421329
35.406538,24,0.424309
36.794196,30,0.427993
41.406924,39,0.450923
31.614216,19,0.453303
42.583846,43,0.458573
35.657265,26,0.461758
32.26924,19,0.48162
36.099234,32,0.485609
36.318844,27,0.488947
30.300302,15,0.490819
34.876392,24,0.493777
42.048972,38,0.51619
30.799022,18,0.518455
29.991253,17,0.520577
38.268452,33,0.524638
33.998701,24,0.527586
34.970287,24,0.548343
31.322112,22,0.551104
38.440555,35,0.555405
29.006099,14,0.557146
34.143916,25,0.560213
32.236612,19,0.562554
35.985098,26,0.585015
31.913029,24,0.588074
29.654644,16,0.590108
38.763766,34,0.59503
28.30123,15,0.597328
28.319536,14,0.599305
31.792585,18,0.622996
32.495994,21,0.625884
31.842895,18,0.628153
34.025051,22,0.630889
32.763735,23,0.633841
29.674353,15,0.63576
28.402466,13,0.637407
31.644496,20,0.658471
31.582969,20,0.661266
31.51602,18,0.663766
29.576707,14,0.665781
30.187881,16,0.667872
30.986123,17,0.67006
31.172744,17,0.672251
29.011199,14,0.694611
31.410803,18,0.697033
32.895105,22,0.699807
32.172353,21,0.702442
34.501432,24,0.705405
29.057361,14,0.707152
27.892355,13,0.708776
28.647974,13,0.728608
31.984253,18,0.730914
29.514633,15,0.732791
29.667593,14,0.734546
27.707448,11,0.735924
32.562624,20,0.738393
28.337548,13,0.740012
27.967717,11,0.74138
28.710786,14,0.743103
32.574216,20,0.763399
30.734473,17,0.765547
28.190023,13,0.767177
27.322952,11,0.768557
30.289334,16,0.770537
29.344972,15,0.772394
28.290348,13,0.774013
29.167194,15,0.775868
27.786222,12,0.777368
27.642985,12,0.796769
27.801148,12,0.79832
29.134259,14,0.800083
28.210437,12,0.801585
28.794447,13,0.803195
28.733406,13,0.804807
28.195125,13,0.806423
26.930909,10,0.80767
31.358818,19,0.810005
28.739818,13,0.81161
28.27135,14,0.831268
29.23582,15,0.833157
29.051407,15,0.835014
28.848332,15,0.836871
28.346847,13,0.838479
27.012263,10,0.839726
29.128097,14,0.841452
27.128924,12,0.842939
27.94089,12,0.844419
27.907107,12,0.863682
28.323655,15,0.865588
28.14736,12,0.867087
27.418409,12,0.868592
28.436873,13,0.87022
28.449044,14,0.871956
27.64398,12,0.873452
29.009432,13,0.875077
27.297786,11,0.876451
27.888552,12,0.877943
31.618901,17,0.897969
27.109356,12,0.89953
27.719551,13,0.901161
29.986259,15,0.903029
27.726151,11,0.904403
29.719968,15,0.90627
27.717725,12,0.907889
28.357394,12,0.90942
32.631943,19,0.911784
33.071712,21,0.93232
27.721183,13,0.933967
27.595221,11,0.935353
26.351312,9,0.936482
27.205304,10,0.937736
29.148318,14,0.939487
27.336141,11,0.941001
27.718012,11,0.942403
26.880858,10,0.943659
27.896565,13,0.945811
26.943613,10,0.947185
26.791002,10,0.966468
27.444749,11,0.967905
27.567553,12,0.969435
27.996459,12,0.97094
27.78108,13,0.972563
28.347008,12,0.974063
29.116775,14,0.975808
26.821005,13,0.977567
27.254258,10,0.97888
27.511221,11,0.980296
26.478905,10,0.98161
28.074663,12,1.001685
28.068144,12,1.003243
27.944501,11,1.004628
28.804755,13,1.006281
28.166857,14,1.008032
27.984266,11,1.009424
28.331615,12,1.01094
26.912601,10,1.012199
26.969028,11,1.013584
28.118485,12,1.015065
26.979137,10,1.016301
27.561421,12,1.035822
29.440221,14,1.037619
26.84108,10,1.038878
26.830456,11,1.040254
27.92674,12,1.041752
27.109203,10,1.043006
28.312741,13,1.044626
26.888165,10,1.04588
29.578812,14,1.047629
27.474672,11,1.048994
27.075295,10,1.050244
26.977728,10,1.069209
27.166548,10,1.07055
26.41076,9,1.071701
28.962213,14,1.073454
28.16514,12,1.074982
26.808385,10,1.076266
28.336795,13,1.077881
27.495705,11,1.079231
27.700796,11,1.080576
27.534506,11,1.081935
27.946391,11,1.083452
27.205879,10,1.084798
26.824943,10,1.104579
27.002256,11,1.106022
26.314536,9,1.107213
27.264422,11,1.108636
27.183121,10,1.109931
26.36463,9,1.111089
27.012406,10,1.112373
26.918287,10,1.113666
27.276488,11,1.11506
27.031736,10,1.116328
26.392871,9,1.117476
27.995074,12,1.119009
27.335247,12,1.139056
26.745209,10,1.140406
27.901621,13,1.142048
26.937251,10,1.143311
28.817838,12,1.144812
28.471391,13,1.146425
28.061897,12,1.147909
26.268944,9,1.14904
27.121027,10,1.15029
27.275575,10,1.151549
26.280807,9,1.152667
27.574662,11,1.154037
27.731142,11,1.173245
27.43875,11,1.174684
27.792224,12,1.176206
27.697449,11,1.177589
28.109671,12,1.179087
28.129728,12,1.180603
26.379761,9,1.181727
26.450852,9,1.182865
27.788508,12,1.184389
28.385532,12,1.186099
28.572173,12,1.187792
27.31668,11,1.189275
28.255787,12,1.210256
26.449828,10,1.211564
26.298233,9,1.21271
27.871891,11,1.214102
27.967506,11,1.215481
27.062721,10,1.216757
26.910391,10,1.218048
27.033538,10,1.219446
26.893523,10,1.22075
26.923168,10,1.222121
27.488829,11,1.223497
27.314592,11,1.224871
27.219179,10,1.244499
27.346777,11,1.245934
28.06984,13,1.247587
27.145502,10,1.248857
27.674427,11,1.250234
27.680888,11,1.251617
26.98651,10,1.252874
28.034869,13,1.25449
26.897571,10,1.255729
26.969,10,1.256977
26.36538,9,1.258109
29.472598,14,1.259842
27.505201,11,1.279181
29.514196,14,1.280986
27.570033,12,1.282504
27.819173,12,1.28402
27.406712,11,1.285396
29.283392,15,1.287268
26.356035,9,1.288399
26.49468,10,1.289652
27.16632,11,1.291016
27.255711,12,1.292508
27.780275,11,1.293879
26.411466,9,1.313648
28.009907,12,1.315221
28.608102,13,1.317102
26.889226,10,1.318415
29.120177,15,1.320308
27.641681,11,1.321686
27.227012,10,1.322933
28.570066,13,1.324538
28.85569,13,1.326154
26.817453,10,1.327401
28.278633,12,1.328894
26.945547,10,1.348645
30.07923,16,1.35069
28.773101,13,1.352305
28.31001,12,1.353794
27.49141,11,1.355162
26.353916,9,1.356286
