#{"t_start": 1764065044.664171, "env_id": "None"}
r,l,t
25.480959,50,0.005288
24.999666,50,0.007149
28.157379,50,0.009044
28.195631,50,0.010906
23.656182,50,0.013423
27.755444,44,0.0151
26.868789,43,0.016735
30.028513,50,0.018609
27.390085,50,0.021081
26.73863,50,0.022949
25.842561,50,0.024826
26.784701,50,0.026678
28.727911,50,0.028965
28.0789,50,0.030789
23.745559,35,0.032091
28.131118,50,0.033908
27.999971,47,0.036114
24.239271,50,0.03797
28.036548,50,0.039799
29.182889,50,0.041661
24.753171,40,0.043586
25.193853,50,0.04544
28.724973,50,0.047311
25.101823,50,0.049162
25.563221,37,0.050975
29.186508,47,0.052725
24.094279,50,0.054605
29.255165,50,0.056442
26.602933,50,0.05876
28.381646,50,0.060602
19.094331,27,0.061621
26.525529,43,0.063245
28.716068,50,0.065514
40.435593,50,0.067398
23.092122,50,0.069229
24.474323,50,0.071057
27.808386,50,0.07329
25.457467,50,0.075152
24.469684,50,0.076996
22.470477,50,0.078828
28.247423,50,0.081035
27.829201,50,0.082855
27.735889,50,0.084674
27.299927,43,0.08628
26.222005,50,0.088526
23.02318,32,0.08971
24.782659,50,0.091564
27.324556,50,0.093412
28.542413,44,0.095444
22.559969,31,0.096597
25.800647,50,0.098441
25.885792,50,0.100248
26.016168,42,0.102137
25.396827,50,0.103961
41.131068,50,0.105807
25.436841,43,0.107355
27.027812,45,0.109447
29.210581,50,0.111285
23.674715,34,0.112554
26.628259,50,0.114529
25.147764,50,0.116903
25.087364,50,0.118726
23.934238,50,0.120584
29.271175,50,0.12239
17.806097,21,0.123605
26.234701,50,0.125493
25.097293,50,0.127297
21.007568,30,0.128418
26.541129,50,0.130608
25.285487,50,0.132452
24.498912,50,0.134256
27.159171,39,0.135695
23.818753,50,0.138069
28.839149,50,0.139895
21.263349,50,0.141722
23.624132,50,0.143569
29.460222,50,0.145986
26.037695,40,0.147516
26.190991,50,0.149354
22.849504,32,0.150548
25.499058,38,0.152375
24.419747,50,0.154226
20.640194,50,0.156078
20.662301,32,0.157279
28.95127,46,0.159386
27.358726,50,0.161293
25.553174,50,0.163123
27.646712,50,0.165033
25.530838,40,0.166905
21.068786,50,0.168751
27.891632,50,0.170607
21.958151,50,0.172448
29.449532,50,0.174677
25.424176,40,0.176162
25.48514,38,0.177602
23.208366,32,0.178825
29.253118,48,0.18107
24.168242,39,0.182573
28.317094,48,0.18437
24.310387,50,0.18619
24.931113,38,0.188112
22.750771,35,0.189448
27.866025,42,0.190992
21.697409,28,0.192054
40.014913,50,0.194274
26.547864,50,0.196079
24.32578,34,0.197381
24.3662,50,0.199202
25.551391,50,0.201452
24.552533,41,0.202974
24.50727,50,0.204844
39.103721,50,0.206693
21.174916,28,0.208151
27.993962,48,0.209905
27.710884,50,0.211728
28.720122,47,0.213439
21.834785,26,0.214802
23.824119,37,0.216185
22.001637,31,0.217344
26.542061,50,0.219236
26.431634,47,0.221343
24.32351,42,0.222879
24.765178,36,0.224198
28.368089,50,0.226064
28.062217,46,0.228118
21.948733,31,0.229313
23.190531,50,0.231161
23.098919,50,0.233035
28.616982,50,0.235245
23.355369,50,0.237123
25.935233,39,0.238583
27.785081,50,0.24038
24.51615,50,0.242633
23.20231,50,0.244435
27.980788,45,0.246095
26.021562,50,0.247955
29.099371,48,0.250067
22.699398,50,0.251906
28.053304,47,0.253603
26.323691,42,0.255177
27.952241,48,0.257295
26.623989,40,0.258797
26.759858,43,0.260395
27.224866,50,0.262252
24.783979,41,0.264243
26.194968,50,0.266132
24.811747,50,0.267967
28.099827,45,0.269684
26.811334,41,0.271607
24.490586,50,0.273437
20.929418,28,0.274518
28.966627,50,0.276373
28.636131,47,0.278523
24.294903,38,0.279914
21.704018,50,0.281777
25.133051,50,0.283598
22.69817,50,0.285839
29.589634,48,0.287618
26.378491,50,0.289468
26.240822,50,0.291313
27.941003,50,0.293527
25.934648,43,0.295142
27.980341,50,0.29699
27.232165,50,0.29886
26.029612,50,0.301115
27.631014,50,0.302956
23.865961,33,0.304201
27.674525,50,0.306027
39.885894,50,0.308202
28.808209,49,0.310019
25.367331,50,0.311862
28.225605,50,0.313668
25.131572,50,0.315942
23.200488,33,0.317198
28.255625,50,0.319051
25.619768,50,0.320903
28.182663,50,0.323121
28.984881,50,0.325021
28.071945,47,0.326733
21.560846,50,0.328524
22.830035,31,0.33005
23.89269,39,0.331475
27.255631,45,0.333159
27.862654,50,0.335024
23.533073,35,0.336736
30.497,50,0.338619
29.560421,46,0.340306
26.73292,38,0.341726
28.066996,50,0.343954
27.398327,50,0.345839
26.21218,50,0.34769
26.245097,50,0.349559
27.944357,50,0.351755
26.003683,50,0.353584
27.882522,50,0.355387
26.001024,50,0.357202
25.661694,50,0.359392
24.826749,50,0.361249
24.9224,37,0.362628
21.880953,31,0.363813
29.371421,50,0.366085
25.139888,50,0.367931
22.644719,50,0.369753
26.168827,40,0.371249
24.564035,37,0.373067
23.953543,50,0.374953
27.128134,50,0.376794
20.762963,28,0.377864
25.12349,50,0.380113
24.678685,50,0.382014
27.363138,50,0.38384
28.16702,50,0.385682
27.814108,50,0.387914
24.798872,34,0.389207
28.105546,46,0.390923
27.306846,46,0.392649
22.325264,32,0.394297
28.227522,50,0.396173
28.646876,49,0.398689
26.752957,42,0.40027
27.696562,44,0.402359
28.279019,50,0.404224
37.938982,50,0.406086
27.528853,43,0.407659
27.679477,50,0.409848
28.76461,45,0.411495
27.532953,50,0.41331
23.682465,50,0.415139
21.72343,29,0.416643
26.170998,50,0.418464
26.856961,50,0.420288
24.805227,39,0.421707
25.104459,50,0.423924
26.55771,50,0.425769
26.328657,50,0.427623
26.540522,42,0.429154
23.69651,35,0.430862
25.602217,50,0.432711
26.439302,50,0.434524
28.483341,46,0.436235
26.724112,50,0.438443
24.297362,50,0.440268
28.408521,50,0.442084
23.6641,38,0.443493
18.09283,20,0.444635
26.577449,50,0.446495
22.231497,50,0.448326
29.585235,50,0.450141
24.951847,39,0.451958
26.189248,50,0.453779
25.918587,40,0.455248
25.062807,38,0.456651
27.381773,50,0.458902
25.957565,50,0.460742
27.560055,50,0.462559
26.010153,41,0.464084
39.811549,50,0.466304
22.811635,50,0.46814
25.772219,50,0.469983
21.219805,50,0.471834
22.466098,34,0.47348
28.853946,48,0.47523
27.190076,50,0.477076
26.740953,40,0.478528
26.484442,41,0.48041
28.831986,48,0.482167
20.232387,27,0.483174
22.616979,50,0.484977
29.095751,48,0.487152
26.660316,50,0.489002
29.797993,49,0.490799
23.370228,34,0.492049
29.611199,50,0.494332
26.347078,43,0.495933
20.74528,50,0.497735
37.625411,50,0.499585
27.903523,50,0.501865
28.489744,47,0.503638
30.900463,49,0.505434
27.787099,49,0.507237
28.608263,50,0.509492
26.266815,50,0.511326
22.718649,32,0.512503
27.60412,50,0.514321
27.122822,50,0.51652
23.44826,34,0.517803
29.212413,50,0.519662
30.943838,50,0.521505
27.54431,50,0.52372
28.850899,50,0.525596
19.986758,24,0.526509
26.846044,45,0.528163
23.309903,32,0.529766
29.170904,48,0.531586
24.297959,50,0.533423
27.684732,41,0.534915
27.703152,50,0.537094
40.54954,50,0.538938
27.550729,50,0.54073
27.620964,50,0.542555
27.877091,50,0.544755
25.037284,50,0.546591
41.177546,50,0.548408
26.158785,50,0.550233
25.823308,50,0.552434
28.980688,50,0.55426
28.319384,50,0.556066
27.69663,50,0.557898
28.428148,44,0.559878
25.388417,50,0.561707
25.316585,50,0.563542
27.384728,50,0.56535
26.227176,42,0.567264
39.652275,50,0.569081
20.845239,27,0.570094
26.232409,50,0.571952
27.896529,45,0.57398
25.829419,50,0.575797
28.403708,50,0.577627
29.566705,50,0.579433
26.344203,50,0.581589
24.890495,50,0.583394
25.518391,39,0.584826
24.427922,50,0.586647
27.379541,50,0.588786
27.097339,50,0.590614
28.086012,44,0.592211
28.214716,44,0.593813
26.024276,50,0.595942
28.553613,43,0.597519
28.599226,50,0.599377
28.339413,50,0.601223
29.981892,50,0.603411
23.157937,50,0.60523
29.681789,47,0.607349
21.397585,30,0.60847
29.884545,47,0.610775
24.410454,50,0.612634
28.602181,50,0.614488
25.065936,50,0.616348
26.081091,42,0.618606
25.61868,50,0.620471
20.143068,26,0.621479
27.654268,50,0.623322
18.965378,22,0.624698
23.979431,50,0.626828
30.416257,50,0.628702
25.931556,50,0.630601
27.102411,43,0.632888
27.086474,44,0.634572
26.763444,50,0.636446
28.184641,48,0.638205
23.805757,50,0.64048
21.371906,28,0.641533
21.395507,29,0.642599
25.620877,50,0.644445
27.453977,50,0.646763
25.413907,50,0.648671
19.269022,22,0.649584
21.334197,28,0.650627
27.155169,50,0.652955
29.093077,50,0.654828
26.624649,50,0.656697
22.585838,29,0.657781
27.412271,50,0.660314
27.24949,50,0.662172
24.914914,50,0.664053
24.853687,39,0.665558
24.000892,34,0.667287
29.878394,49,0.669079
39.756222,50,0.670904
24.698544,50,0.672749
30.519859,47,0.674933
26.328993,39,0.676378
26.471988,40,0.67787
22.972068,36,0.679187
22.161663,30,0.680726
25.488015,50,0.682565
24.474098,50,0.684412
19.749976,50,0.686233
29.661285,50,0.688537
28.488632,50,0.690407
19.207757,22,0.691248
29.446051,50,0.693118
24.253841,50,0.695349
26.212955,50,0.697228
28.341674,50,0.699036
19.933131,23,0.6999
29.028325,50,0.702137
26.350821,50,0.704005
20.094708,28,0.705036
22.219396,30,0.706165
24.665017,36,0.707877
27.567963,50,0.70973
27.680483,50,0.711547
40.336277,50,0.713378
22.394273,30,0.714843
21.161724,28,0.715886
28.930968,50,0.717719
27.725593,50,0.719568
27.567807,46,0.721641
29.04076,50,0.723497
24.238905,50,0.725328
22.095055,32,0.726515
28.269199,45,0.728571
38.140203,50,0.730396
24.453759,50,0.732211
24.777597,50,0.734031
28.202272,50,0.736222
25.816624,42,0.737765
27.838287,46,0.739425
24.640078,50,0.741273
24.696382,39,0.743092
28.415072,50,0.744937
26.744429,50,0.746745
28.361993,46,0.74844
25.668179,50,0.75066
22.356353,50,0.752533
28.579896,47,0.754292
24.528133,36,0.755615
26.868793,50,0.757826
21.483007,31,0.759
29.602618,50,0.760863
28.786695,50,0.762744
24.525823,50,0.764946
26.011813,50,0.766826
23.731879,50,0.768627
22.038426,50,0.770448
22.637447,50,0.772632
28.552329,45,0.774323
28.302551,44,0.775937
25.330328,39,0.777372
26.965037,50,0.779594
23.283019,32,0.780806
28.808798,50,0.782653
24.168825,50,0.784497
27.985314,48,0.786727
26.592118,50,0.788555
29.54531,50,0.790993
23.574635,36,0.792327
26.78599,50,0.794533
20.179241,50,0.796382
25.611538,50,0.798221
27.179273,50,0.800092
28.807456,50,0.802289
27.913886,44,0.803912
26.417187,43,0.805522
28.366711,50,0.807355
23.179154,50,0.809564
28.665308,50,0.811423
22.043068,32,0.812617
26.300417,40,0.814088
21.896084,50,0.816308
25.690312,50,0.818136
23.88961,36,0.819474
28.144962,50,0.821347
23.315046,50,0.823592
22.995636,32,0.824793
27.687525,50,0.826637
29.659325,50,0.828474
23.210098,50,0.830705
29.801946,49,0.832513
25.027626,37,0.833899
30.451424,50,0.835744
29.034956,45,0.837828
25.187407,50,0.839734
28.850622,49,0.841517
41.77837,50,0.843363
28.910531,50,0.845556
24.754379,50,0.847386
21.906838,50,0.849203
27.178639,44,0.850821
24.811553,50,0.85305
28.121108,46,0.854735
25.898614,40,0.856219
29.294854,49,0.858048
28.30956,50,0.860266
25.262588,50,0.862097
28.413047,45,0.863744
23.572506,36,0.865075
28.073775,50,0.867259
30.78856,50,0.869134
29.472036,49,0.870933
22.527341,50,0.872762
24.442216,35,0.874426
23.502074,50,0.876274
26.416194,43,0.877838
25.105619,37,0.879225
