#{"t_start": 1764146768.644464, "env_id": "None"}
r,l,t
49.601368,55,0.016193
49.077211,50,0.026229
48.153193,60,0.09612
44.03555,41,0.104304
41.871847,38,0.111852
40.140221,36,0.148547
45.069001,43,0.157169
40.165666,38,0.164769
37.323837,30,0.199245
44.247724,39,0.207058
33.976547,22,0.211478
33.156766,19,0.215283
33.388559,21,0.219471
45.294192,43,0.256425
33.222394,21,0.260672
32.868507,19,0.264498
33.659748,20,0.268498
34.998792,22,0.272915
34.649301,23,0.27751
33.450643,21,0.30977
36.533139,25,0.314762
35.078255,22,0.319137
28.650121,12,0.321556
33.427796,20,0.325537
31.670486,18,0.329117
34.178507,21,0.36104
31.827608,18,0.364714
28.912615,13,0.367541
29.464557,14,0.37041
27.899852,13,0.373018
31.284979,18,0.376597
35.909385,25,0.381537
31.44835,18,0.412775
31.099988,16,0.416101
28.659558,13,0.418753
31.438538,18,0.422381
30.06945,16,0.425592
30.083707,16,0.428769
29.832142,14,0.431579
29.695796,14,0.434383
29.98424,15,0.437383
28.797882,12,0.467498
28.968485,13,0.470192
29.94403,14,0.473059
31.024629,16,0.476294
26.872222,10,0.478326
28.873059,13,0.480934
29.066074,13,0.48357
31.875786,18,0.487163
29.651812,14,0.489948
28.723893,12,0.520022
28.309085,12,0.522575
29.083626,13,0.52526
29.741984,14,0.528108
28.088131,12,0.530548
29.71025,15,0.533563
27.053161,10,0.535591
29.057824,14,0.538398
28.050071,12,0.540818
30.215373,16,0.544017
31.983042,17,0.575145
28.970522,13,0.577803
31.949739,18,0.581396
27.66431,11,0.583611
29.35413,14,0.586423
27.704376,11,0.588631
27.483822,11,0.590863
33.330491,20,0.594818
27.985911,12,0.597219
27.806295,12,0.630933
28.677513,13,0.633745
27.648872,11,0.636018
28.742694,13,0.638665
27.014101,11,0.640897
27.098137,10,0.642916
28.309655,12,0.645324
28.083772,12,0.64773
27.441431,11,0.649948
28.047138,11,0.652291
28.517821,12,0.654886
28.857398,14,0.686715
29.072005,13,0.689446
28.517946,12,0.691916
28.365261,13,0.694551
29.31147,14,0.697392
28.886437,13,0.700025
28.930376,13,0.702642
27.131591,10,0.704647
27.531666,11,0.706847
28.7038,14,0.709623
30.108892,15,0.740665
28.32261,13,0.743387
27.873672,12,0.745824
27.800847,11,0.748083
28.805799,13,0.750698
26.339274,9,0.752528
26.388346,9,0.754349
26.441192,10,0.756358
28.767037,13,0.758935
27.689115,11,0.761145
29.393277,13,0.763746
27.531395,12,0.793907
28.097042,12,0.796431
27.861674,11,0.798666
27.85677,11,0.800886
27.167776,10,0.802902
29.915288,14,0.805706
27.029207,10,0.807718
30.232345,15,0.810722
29.508973,14,0.81352
27.15478,10,0.815531
27.878244,12,0.81792
28.105104,12,0.847926
26.8637,10,0.850014
29.793641,14,0.852853
30.747681,17,0.856248
28.157982,13,0.858853
26.981382,10,0.860861
29.014484,13,0.863451
28.449017,12,0.865858
28.427873,13,0.868446
30.652598,17,0.871816
31.175943,17,0.902875
30.204825,15,0.905952
30.052585,16,0.909161
31.896329,19,0.912966
31.75444,18,0.916545
28.761121,13,0.919149
32.929373,18,0.92274
29.958983,15,0.953363
27.87366,11,0.955709
28.237522,13,0.958342
27.084171,10,0.960358
31.155211,16,0.963549
29.04881,13,0.966154
30.3339,17,0.969522
29.543294,13,0.972114
32.205879,17,0.975496
29.683774,14,0.978276
32.392436,19,1.009867
31.748774,17,1.013313
34.112671,22,1.017721
30.566279,15,1.020715
30.817016,16,1.023905
30.259279,15,1.026891
31.693991,19,1.030652
28.787215,13,1.061171
38.280367,29,1.067051
31.206706,16,1.070305
29.062386,13,1.072929
38.588967,26,1.078078
30.386902,16,1.081283
31.905016,18,1.084869
37.026321,25,1.117563
37.107236,25,1.122566
31.680056,17,1.125978
33.685302,20,1.129977
38.681416,27,1.135332
34.428459,21,1.167073
40.877126,30,1.173271
30.915895,16,1.176517
30.668051,17,1.17993
35.23609,22,1.184333
33.149623,19,1.188158
36.034197,24,1.220538
36.082978,24,1.225474
43.292935,34,1.23221
34.794961,22,1.236588
40.468991,29,1.242333
38.821666,28,1.275508
50.908522,46,1.284713
40.49873,28,1.290278
54.808722,52,1.328114
46.679457,39,1.335923
42.779627,33,1.342449
54.354024,60,1.382101
55.220187,60,1.393925
54.177542,50,1.403718
54.262789,60,1.443255
57.929043,60,1.455007
53.642122,60,1.494527
53.407886,50,1.504409
54.963715,60,1.546243
48.644175,43,1.554876
51.549877,60,1.596824
56.480515,60,1.608894
52.584629,60,1.62071
56.491224,56,1.661712
50.099993,60,1.673615
47.699477,60,1.715272
54.998075,60,1.72718
51.756721,60,1.769082
57.441187,60,1.781062
56.747509,60,1.82359
56.488776,53,1.834675
50.795137,60,1.876151
59.353375,60,1.888036
58.778915,60,1.928305
58.583555,60,1.940264
55.470724,60,1.951991
54.837731,60,1.992843
54.56537,60,2.005139
49.353987,46,2.043727
39.069129,29,2.049582
39.853413,28,2.055134
55.074961,60,2.095561
46.115902,37,2.102926
46.882303,39,2.110647
48.426613,41,2.149717
55.691767,60,2.162004
56.778571,60,2.205954
53.421966,60,2.218258
56.719466,60,2.230317
49.897113,47,2.271055
44.25474,38,2.278747
46.167301,42,2.287092
56.79986,58,2.327096
53.627699,55,2.338166
53.786431,60,2.379326
53.511142,60,2.391195
51.646918,60,2.431874
51.901458,60,2.443757
51.3229,60,2.484486
53.606079,60,2.496602
55.903103,60,2.53806
58.749355,59,2.549718
50.637989,60,2.590062
56.567888,57,2.601421
49.8358,46,2.610492
43.546416,36,2.646248
42.400276,34,2.653105
56.655924,60,2.66499
56.107304,53,2.703937
52.564687,60,2.715837
49.020703,42,2.753014
53.081049,60,2.764905
58.384758,60,2.805266
56.956728,60,2.817224
47.000117,41,2.825354
56.607473,60,2.865789
53.85809,60,2.877765
56.46383,60,2.91797
39.991629,30,2.924021
58.040922,60,2.9359
58.397256,60,2.976181
56.530684,60,2.988034
58.580875,60,3.028315
57.505988,60,3.040219
56.952245,53,3.079324
59.891524,60,3.091298
49.350006,43,3.128357
52.689706,46,3.137602
34.936268,21,3.141817
39.77042,28,3.147368
59.729917,60,3.187831
60.059328,60,3.199746
58.262014,60,3.239936
57.871955,60,3.251864
60.470288,60,3.291582
55.260455,60,3.303405
56.047855,60,3.343174
59.716181,60,3.355115
58.881506,55,3.36602
59.795218,60,3.406609
58.004388,60,3.418486
58.51997,60,3.458683
53.86389,60,3.470533
53.481688,60,3.510575
57.968596,60,3.52249
56.068229,60,3.562596
56.507899,60,3.574444
58.188249,60,3.614561
46.452659,37,3.622014
56.211767,51,3.632071
59.503859,55,3.670663
56.538088,60,3.682541
58.47699,60,3.723476
55.808383,60,3.735438
58.233142,60,3.775567
60.224514,60,3.78749
55.860211,50,3.826899
57.781583,53,3.840551
59.404473,56,3.854165
62.075963,59,3.904843
45.224002,35,3.91347
60.555518,60,3.96792
58.350943,60,3.982364
58.121815,60,4.029509
55.957399,60,4.043383
59.753389,58,4.056428
51.230655,45,4.101503
53.32344,48,4.114664
42.520012,31,4.122842
43.663318,34,4.174469
43.541281,35,4.182466
40.366042,30,4.18929
46.827896,39,4.19798
44.949811,37,4.243152
30.131337,15,4.246697
55.760618,53,4.258634
36.354038,23,4.264248
58.118258,60,4.312259
59.803371,60,4.326134
58.369918,55,4.372173
39.269372,27,4.378382
57.283927,54,4.390594
52.740876,60,4.434939
58.373182,60,4.446947
46.982783,40,4.484877
46.055993,37,4.492356
41.719509,30,4.498353
51.715023,46,4.536412
59.553852,60,4.548414
56.09681,60,4.588809
51.630082,45,4.597881
58.537207,60,4.609753
76.621743,60,4.650063
59.753503,60,4.662104
60.057024,60,4.702777
38.933872,26,4.708066
59.612766,60,4.719918
60.119513,60,4.760511
58.038991,60,4.772355
58.255032,60,4.812869
57.13117,60,4.82479
58.037791,60,4.865241
55.443257,60,4.877159
53.596105,60,4.917506
57.896527,60,4.929449
51.981183,60,4.97016
53.631175,60,4.982077
49.392043,60,5.022418
58.151429,60,5.034384
50.990542,60,5.07448
55.63181,60,5.086514
56.499348,60,5.098372
56.202423,60,5.13866
60.744398,60,5.150571
52.125046,60,5.190786
56.859566,60,5.202641
56.60842,60,5.243699
61.265879,60,5.255584
56.434135,60,5.296493
55.749922,60,5.30839
56.865651,60,5.350165
