#{"t_start": 1764074900.706209, "env_id": "None"}
r,l,t
44.839616,47,0.009638
42.653882,40,0.014559
43.942134,45,0.020033
35.849602,27,0.023322
45.859194,48,0.029108
49.52746,60,0.036356
44.486902,60,0.043552
48.406019,60,0.050751
50.007935,60,0.057929
50.559356,56,0.064636
47.095904,57,0.071468
47.493571,48,0.077209
42.237177,40,0.082001
42.120636,60,0.08917
47.402397,60,0.096331
36.239066,27,0.099663
45.84597,51,0.106664
44.394006,60,0.114862
46.247888,47,0.121134
49.241496,59,0.128847
47.806432,54,0.135488
50.989637,58,0.142648
45.868018,47,0.148322
49.797294,56,0.155034
44.75181,44,0.160304
51.183452,60,0.16747
47.105575,60,0.174716
45.640433,60,0.181912
42.004673,42,0.186964
47.432172,60,0.194152
52.117916,56,0.200854
37.609055,29,0.204329
43.679417,45,0.209696
51.411333,56,0.216386
45.258509,50,0.222373
38.779983,60,0.229536
42.61562,60,0.236686
44.439457,48,0.242435
39.748072,37,0.246859
40.284603,60,2.985657
38.872126,31,2.989573
49.729964,51,2.995777
39.268059,37,3.000296
38.079652,32,3.004186
46.089393,46,3.009746
38.998964,34,3.013872
42.346684,41,3.018836
46.813029,47,3.024502
39.160077,33,3.028503
46.603795,50,3.034528
40.325726,33,3.038518
38.505713,33,3.04252
46.829876,60,3.049716
45.325444,47,3.055369
48.079842,53,3.061732
36.967966,35,3.065944
36.439068,28,3.069321
41.017376,40,3.074132
45.040121,43,3.079295
37.64925,32,3.083162
40.434409,38,3.087734
47.777787,50,3.093724
42.957607,41,3.098644
46.185826,51,3.104753
50.5371,60,3.111923
46.424319,47,3.117541
47.304395,49,3.123402
40.515854,35,3.127606
38.047488,30,3.131214
30.777773,20,3.133631
47.126889,51,3.139726
42.260547,38,3.14429
38.346447,31,3.148019
42.649304,41,3.152935
38.913973,38,3.157496
51.499592,59,3.164575
42.841736,42,3.169628
42.7691,41,3.174565
48.793295,54,3.181017
37.412705,31,3.184762
34.80029,23,3.187533
33.459189,26,3.190681
34.604343,26,3.193816
38.85191,33,3.197804
46.019163,47,3.203446
34.135252,24,3.206349
35.268455,25,3.209379
46.224803,50,3.215381
45.780741,50,3.221369
42.330128,40,3.22619
47.702155,60,5.901395
30.756009,17,5.903592
38.616355,31,5.907423
44.210533,42,5.91257
37.4787,28,5.915999
33.12052,23,5.91882
41.681642,37,5.923343
42.526411,42,5.928448
38.295101,33,5.932454
51.619165,55,5.939139
33.984299,26,5.942313
49.340618,52,5.948609
32.744972,20,5.951056
36.131382,30,5.954723
45.764886,46,5.960296
35.855217,27,5.963591
45.039903,44,5.968923
51.49277,55,5.975578
43.252138,42,5.980686
42.230323,41,5.98567
35.147715,25,5.988725
41.850128,38,5.993334
34.381251,25,5.99639
68.213845,60,6.003631
48.620497,51,6.009794
33.168255,22,6.012488
51.91954,56,6.019253
36.289102,28,6.022666
34.833344,23,6.025478
42.39824,40,6.030312
41.321629,35,6.03455
48.677641,50,6.040627
46.473642,44,6.045959
47.739849,49,6.051892
34.324703,24,6.054812
36.485598,29,6.058355
38.819013,32,6.062273
46.608334,44,6.067624
31.57345,18,6.069838
42.409344,37,6.074342
36.41817,26,6.07753
49.871796,53,6.083952
40.11532,33,6.087966
43.318437,41,6.09295
47.140175,47,6.098648
33.622627,22,6.101342
34.72656,26,6.10449
43.95482,42,6.109573
41.645636,38,6.114175
39.255591,30,6.117824
37.977491,30,6.121464
43.366762,39,6.126189
41.731963,35,6.130431
51.370066,60,6.137685
50.903062,53,6.144087
53.860635,60,8.826895
52.271082,55,8.833691
44.411022,40,8.838572
43.368266,42,8.843691
46.334017,45,8.849161
43.25683,39,8.8539
39.263292,33,8.857919
32.24253,22,8.860612
47.505907,46,8.866204
45.646484,43,8.871419
38.385833,31,8.87518
43.748909,42,8.880267
50.003779,51,8.886442
33.881171,24,8.889369
37.082099,28,8.892771
52.237546,58,8.899761
47.218724,46,8.90534
41.229643,34,8.909455
40.00965,36,8.913874
38.743599,29,8.917451
51.796357,60,8.924793
42.451733,38,8.929466
40.630779,35,8.933813
70.745676,60,8.94105
38.963354,30,8.944692
37.549955,31,8.948452
46.282648,43,8.953649
36.889183,28,8.957046
48.677401,48,8.96284
46.201414,46,8.968397
41.859888,35,8.972634
45.812807,43,8.977807
34.436786,23,8.98061
49.445178,60,8.98787
43.291899,38,8.992453
39.427669,36,8.996806
50.629455,60,9.004028
34.05253,23,9.006829
34.356411,24,9.00975
48.829589,49,9.015653
32.976579,25,9.018691
44.848399,40,9.02353
47.467102,46,9.029077
45.574146,41,9.034025
39.421524,32,9.037886
41.936688,39,9.042593
43.759737,42,9.047665
42.382687,39,9.052368
44.264743,42,9.057438
45.846298,46,9.062974
44.320805,40,9.0678
46.614598,48,11.83078
57.52634,59,11.838506
54.411085,60,11.846066
47.472066,44,11.851613
51.302012,60,11.8591
49.376675,49,11.865268
53.376977,60,11.872795
43.547181,60,11.880325
52.812572,53,11.889842
50.663911,60,11.900761
52.836114,56,11.90768
50.604188,51,11.91393
47.031486,60,11.92126
52.791139,54,11.927827
41.546991,36,11.932484
50.542606,60,11.939849
50.360548,60,11.947169
47.165217,60,11.954446
41.406768,38,11.959079
50.79989,50,11.965177
46.088289,60,11.972482
49.01556,52,11.978794
43.600655,43,11.984027
50.311969,54,11.990628
46.720297,46,11.996215
50.091784,60,12.003472
