#{"t_start": 1764075223.976607, "env_id": "None"}
r,l,t
48.156707,60,0.011407
47.795446,60,0.018728
45.2419,50,0.024912
41.32776,39,0.029697
38.966534,32,0.033631
49.566398,59,0.041236
41.885205,43,0.04657
46.690945,49,0.052528
41.143616,37,0.057057
42.979902,42,0.062169
41.428795,60,0.069479
40.116713,41,0.074488
47.20723,60,0.085956
37.972812,31,0.091069
40.962897,40,0.0995
46.207379,60,0.10963
46.645412,50,0.121011
52.219514,59,0.133712
50.923297,60,0.142807
35.574623,28,0.147306
50.293158,56,0.154906
45.102882,44,0.160326
42.615751,60,0.167582
36.456304,30,0.171236
49.416225,56,0.177999
40.217667,60,0.185347
43.625646,42,0.190483
50.610442,57,0.197389
51.181471,60,0.204649
43.741008,44,0.209986
46.005964,48,0.215809
50.022392,57,0.222671
46.735242,60,0.229921
64.595064,60,0.237131
48.937862,60,0.244328
47.432091,52,0.250751
50.178815,60,0.258325
38.331329,34,0.262616
47.570066,60,0.27109
38.043775,32,0.275237
39.465485,38,0.279894
49.995112,60,1.705182
42.983081,41,1.710269
34.721682,29,1.713853
50.879632,57,1.720783
42.450311,39,1.725553
40.466975,33,1.729586
49.54289,56,1.736404
45.011127,44,1.741788
49.776604,52,1.748124
48.842779,55,1.754831
40.05094,34,1.758995
42.141317,42,1.764113
45.539363,49,1.770081
43.263084,39,1.775567
46.26553,48,1.781538
44.574417,45,1.787065
43.034711,40,1.79195
44.182137,50,1.798032
48.926641,53,1.804472
46.76192,48,1.8103
42.346826,40,1.815178
49.946619,54,1.821737
50.221855,56,1.828542
45.688355,50,1.834605
38.78323,36,1.839041
40.869701,36,1.843451
33.674749,25,1.846519
43.870261,39,1.851311
46.268155,48,1.857252
39.823681,35,1.861544
33.087169,23,1.86437
43.748584,44,1.869713
40.000408,34,1.873855
46.404065,44,1.879199
39.17786,35,1.883461
45.114122,45,1.888941
47.024812,51,1.89511
35.358608,27,1.898414
42.95292,43,1.903627
46.461587,60,1.910914
41.851777,41,1.915889
43.580873,43,1.921129
35.098377,26,1.924324
45.826593,47,1.930055
50.893678,56,1.936844
40.316546,37,1.94134
43.65482,45,1.946802
40.299093,38,3.345105
42.439482,37,3.349799
43.784919,43,3.35508
49.345279,49,3.361085
54.628743,57,3.368059
38.333391,36,3.372492
51.52408,60,3.379799
34.923907,26,3.383027
37.260586,29,3.386597
40.918316,35,3.39087
38.876447,34,3.39503
40.825015,35,3.399329
33.91901,23,3.402156
48.474269,51,3.40833
40.515913,33,3.41235
43.81145,44,3.418214
38.613891,29,3.421911
39.245034,33,3.426057
34.221462,22,3.428828
40.921376,39,3.433696
39.804338,36,3.438229
43.018717,38,3.443585
36.478049,30,3.453322
42.423002,38,3.458005
36.261795,26,3.46123
46.397462,43,3.466614
48.76518,50,3.472939
35.898901,28,3.476409
43.535477,42,3.481524
