#{"t_start": 1764074539.173611, "env_id": "None"}
r,l,t
50.978721,56,0.005526
46.345115,50,0.007555
49.673277,55,0.009725
39.597492,60,0.012053
51.471039,60,0.015059
41.82686,39,0.016625
48.248782,55,0.018801
40.033361,36,0.020245
52.044142,56,0.02335
47.952689,60,0.025861
50.828699,58,0.028156
36.595018,29,0.029311
47.520986,60,0.032214
44.227874,60,0.034569
46.440632,60,0.037275
38.417924,34,0.038688
35.94104,27,0.040386
48.912373,60,0.042797
43.08364,41,0.04445
32.478882,22,0.045569
68.16532,60,0.048826
43.236362,42,0.050499
51.378502,57,0.052737
48.105985,56,0.055272
46.627202,48,0.057947
49.489134,51,0.060247
43.121167,60,0.06308
39.052343,31,0.064386
41.064024,35,0.066335
49.412558,57,0.068621
39.282952,34,0.069979
43.47126,60,0.072305
45.978503,60,0.075296
47.959359,51,0.07729
47.97274,60,0.079931
48.84739,59,0.082239
46.927765,51,0.086136
45.660457,60,0.088627
48.883156,60,0.090976
46.425117,49,0.092885
50.710454,56,0.095671
49.662881,60,0.098034
46.505903,49,0.09999
40.518917,38,0.101526
41.885691,41,0.10366
38.706276,60,0.106016
46.455252,50,0.107997
47.185343,60,0.110318
43.878461,48,0.11264
47.451827,51,0.11463
46.189538,53,0.116721
48.850371,52,0.118756
41.8787,45,0.121014
43.45763,41,0.122689
49.00896,55,0.124835
44.064128,43,0.126568
44.351617,42,0.12868
38.302068,60,0.131053
36.51284,30,0.132295
64.775001,60,0.134645
39.576948,60,0.13741
35.93418,31,0.138634
46.662394,50,0.140631
48.817225,60,0.143002
42.380763,42,0.145065
50.145649,60,0.147481
48.089591,51,0.149505
47.92324,53,0.151585
50.76624,55,0.154165
46.088485,45,0.155932
38.642086,33,0.15728
48.093283,51,0.159284
47.552451,60,0.162063
50.74229,58,0.164368
39.574267,35,0.165769
39.212783,60,0.168113
48.838865,53,0.170542
42.398169,43,0.17225
40.636488,60,0.174579
52.738904,57,0.176824
45.041451,45,0.178989
49.926724,53,0.181085
45.076533,48,0.183021
43.920095,41,0.184678
40.673651,40,0.18663
42.642622,60,0.188995
51.4676,56,0.191204
36.009886,32,0.192488
46.630436,60,0.195274
44.839324,46,0.197102
47.21477,51,0.199127
