#{"t_start": 1764062168.53878, "env_id": "None"}
r,l,t
28.168201,50,0.161885
27.395325,50,0.198455
23.620238,50,0.22939
24.932733,50,0.252566
26.406333,50,0.274542
21.332832,50,0.291996
24.143407,50,0.310867
26.547994,50,0.327867
26.945526,48,0.344886
27.709745,50,0.35979
23.417017,33,0.370809
26.817883,50,0.387409
39.59009,50,0.40229
28.530117,45,0.415955
24.862457,50,0.432365
28.191554,50,0.4473
24.514278,50,0.463657
27.628381,50,0.480903
26.015402,50,0.50142
26.306146,40,0.522968
25.114617,38,0.552981
29.49495,47,0.570317
30.354796,50,0.58922
28.295524,45,0.603648
24.518271,50,0.61918
29.470263,50,0.63613
28.55485,50,0.651151
25.568641,50,0.667685
26.152936,39,0.680044
27.180551,50,0.69518
24.024651,50,0.713553
25.72895,50,0.730851
23.429654,50,0.754537
29.063849,49,0.780488
22.172357,50,0.799207
24.209509,50,0.815322
28.381902,50,0.83262
22.773894,50,0.847979
29.120145,50,0.865351
21.964487,50,0.880993
27.980919,41,0.894792
25.923273,50,0.914244
25.937546,50,0.930701
26.043891,50,0.948475
26.243558,50,0.964142
23.379105,50,0.981952
27.846664,50,0.997836
27.80905,50,1.015236
26.680375,50,1.031131
28.070476,50,1.048374
25.361834,50,1.064106
25.101006,50,1.081785
23.274381,50,1.097484
26.440907,50,1.117123
21.566992,50,1.135785
25.796666,50,1.153953
24.73375,50,1.16988
23.72207,50,1.187334
24.433387,50,1.20447
23.995094,50,1.223134
22.216969,50,1.239603
25.727648,50,1.259162
21.180233,50,1.276269
28.550944,50,1.294641
28.88596,50,1.310396
28.441959,50,1.328095
26.397648,50,1.344138
26.588155,50,1.3614
22.150238,50,1.377269
24.606998,50,1.394608
29.704503,48,1.410001
22.418376,50,1.42767
27.047096,50,1.443692
24.24635,50,1.461513
30.539276,50,1.477401
28.611905,50,1.495644
26.769531,50,1.511975
26.561,50,1.529958
25.698567,50,1.545782
27.497983,50,1.563498
24.895495,50,1.579222
21.804459,50,1.59771
26.68808,50,1.613027
26.968925,50,1.629934
25.390711,50,1.645549
21.591674,50,1.663301
23.852627,50,1.680674
25.709047,50,1.698921
27.463817,50,1.714663
25.467714,50,1.732875
29.047234,47,1.748004
27.403391,50,1.763116
24.384007,50,1.779727
25.798697,50,1.794709
27.086746,50,1.811299
28.486895,47,1.82549
24.447888,36,1.837459
26.655032,50,1.854642
23.946656,50,1.869454
24.584608,50,1.885919
27.996266,45,1.899498
24.344853,50,1.914477
27.224198,41,1.927288
25.910007,50,1.943632
23.046983,50,1.958843
23.312198,50,1.975932
29.112795,50,1.991059
21.786268,50,2.007508
27.984422,50,2.022328
24.056443,50,2.038733
22.661158,50,2.053604
22.955772,50,2.06995
29.578539,50,2.084733
26.713788,50,2.101066
26.919044,50,2.115892
26.280392,50,2.132191
26.905638,50,2.147007
21.7,50,2.163417
23.958083,50,2.1791
26.174284,50,2.196209
26.172133,50,2.211375
22.526357,50,2.228176
26.044351,50,2.244556
29.669033,50,2.261401
25.627028,50,2.276614
25.302914,50,2.293094
27.700013,50,2.308107
23.291301,50,2.324526
22.370709,50,2.339315
21.897118,50,2.355733
20.46069,50,2.370571
24.607357,50,2.386834
24.2624,50,2.401585
23.390057,50,2.417903
26.457165,50,2.432641
21.285528,50,2.448912
27.735865,50,2.463689
23.210407,50,2.479892
24.719299,50,2.494649
22.948931,50,2.510942
23.943581,50,2.525697
23.247218,50,2.541921
27.161771,50,2.556643
26.807781,50,2.57287
26.245639,50,2.587631
24.580704,50,2.603865
25.653043,50,2.618565
25.477562,50,2.634833
25.51858,50,2.65157
22.636037,50,2.669555
27.830418,50,2.684579
28.952788,50,2.701269
31.03845,50,2.716214
27.099287,50,2.732723
25.706179,50,2.747591
28.234528,50,2.763976
