#{"t_start": 1764066138.682231, "env_id": "None"}
r,l,t
25.823539,50,0.015535
27.475342,50,0.0253
27.77764,43,0.033636
22.113993,30,0.039419
28.649772,46,0.048232
26.822046,50,0.05786
21.064312,50,0.067374
23.122979,50,0.076892
25.679322,50,0.08643
22.863009,50,0.095993
26.587581,50,0.106359
29.456449,45,0.115239
26.953605,41,0.123202
24.566517,50,0.132843
30.000767,49,0.14289
26.263759,50,0.152705
27.804191,43,0.161353
22.713909,50,0.171221
27.754762,47,0.180808
27.68715,50,0.191007
29.46911,50,0.200735
25.561524,38,0.208546
27.226103,50,0.218448
23.193413,50,0.228131
21.603221,50,0.238203
25.575439,40,0.246625
24.723217,35,0.253679
27.392127,50,0.263384
27.99925,50,0.273359
25.579197,50,0.283573
26.240603,50,0.293351
25.741886,41,0.301319
23.679075,50,0.310991
26.033852,50,0.320836
28.869427,50,0.330701
22.272474,33,0.337215
22.947184,50,0.346892
28.234204,50,0.356508
26.469345,42,0.364607
25.48631,50,0.374253
26.494181,45,0.383679
22.776296,31,0.389777
26.27239,50,0.399441
26.812942,39,0.407039
21.756369,28,2.672551
28.694105,46,2.681544
28.728326,50,2.691265
25.485082,50,2.700995
27.894426,44,2.709486
21.235261,27,2.714754
27.632585,50,2.724578
27.605773,41,2.732489
28.136772,50,2.742145
25.27666,50,2.751747
25.670612,37,2.758898
29.285826,43,2.767127
28.202979,50,2.776666
28.164335,41,2.784543
29.659637,48,2.793744
23.301203,29,2.799393
29.349844,47,2.808379
27.575636,50,2.818007
25.656118,50,2.827587
29.742207,49,2.836957
28.030972,42,2.844996
19.875134,22,2.849252
29.074998,50,2.858844
29.432234,50,2.868406
26.752827,42,2.876432
22.661562,30,2.882198
29.47386,45,2.890815
22.346614,33,2.897178
27.939381,42,2.905205
24.200459,39,2.912689
26.298821,39,2.920165
20.491415,25,2.924974
27.252763,50,2.934575
40.218091,50,2.944123
23.986547,33,2.950455
24.810348,36,2.957414
28.704306,50,2.966958
29.804827,50,2.977003
27.113557,40,2.984683
24.089121,33,2.991023
28.98551,50,3.000572
24.193948,32,3.0067
