#{"t_start": 1764074530.2003012, "env_id": "None"}
r,l,t
51.467084,60,0.005891
50.20729,57,0.008219
51.046252,55,0.01039
43.61124,39,0.011937
44.859385,45,0.014348
36.645247,60,0.016784
49.19621,60,0.019171
48.498127,55,0.021349
38.412899,37,0.023361
49.280173,54,0.025513
41.756208,37,0.026968
48.741042,60,0.029314
42.649939,44,0.03148
48.631103,60,0.033826
49.985635,57,0.036038
40.096115,34,0.037407
39.821942,35,0.039205
34.786399,25,0.040218
51.968034,55,0.042365
45.427849,45,0.044119
46.234048,50,0.046469
39.292804,31,0.047708
40.58029,38,0.049232
43.302357,43,0.050927
34.943666,28,0.052435
41.590282,41,0.054057
47.898972,60,0.05641
36.540498,33,0.057707
53.580613,59,0.060403
47.05677,51,0.062372
42.284512,41,0.063996
48.968453,55,0.066123
51.165679,58,0.068785
38.362559,33,0.070091
35.176421,31,0.07132
46.845839,49,0.073225
52.802884,55,0.075812
45.694811,49,0.077734
43.78492,60,0.080072
45.670276,60,0.082406
49.518483,60,0.08576
50.499908,56,0.088019
43.139847,44,0.08982
46.643726,50,0.091864
34.967622,26,0.093564
44.637538,48,0.095573
41.870117,40,0.097254
46.618557,50,0.099274
43.245333,40,0.101369
44.309311,45,0.103161
46.759728,45,0.104953
46.417498,60,0.107325
39.558693,34,0.109157
49.158028,60,0.111588
49.190425,60,0.113973
47.682529,54,0.116068
34.220335,29,0.117643
46.018585,60,0.120041
69.316347,60,0.122411
35.852385,27,0.123502
36.96735,29,0.125102
44.615793,47,0.127008
40.069858,37,0.128505
45.217489,47,0.130431
49.373769,60,0.133257
50.845564,60,0.135675
44.946782,50,0.137646
44.929312,60,0.139984
42.503051,45,0.142202
42.573314,60,0.144585
44.967564,45,0.146374
38.784895,37,0.147855
47.448472,48,0.150217
48.095835,55,0.152397
47.922572,49,0.154348
50.582256,59,0.156705
45.71601,48,0.159042
33.663728,25,0.160064
48.315306,58,0.162398
46.063131,53,0.164513
50.948269,60,0.167327
51.564271,60,0.169727
46.751756,51,0.171745
45.290763,60,0.174126
46.056049,54,0.176687
52.335439,59,0.179063
48.839696,60,0.181469
37.460569,32,0.182769
46.097108,50,0.185174
51.277947,60,0.187548
68.33575,60,0.189935
48.166309,55,0.192072
45.580305,46,0.194303
45.691186,60,0.196668
35.299493,26,0.197719
41.157723,42,0.19941
49.037597,60,0.202208
44.190104,45,0.204008
46.433909,60,0.206387
50.677578,60,0.208759
47.604881,53,0.211256
33.915383,22,0.212175
45.617436,50,0.214144
45.950106,60,0.216501
48.118714,55,0.2191
44.139667,45,0.220886
45.726424,60,0.223254
66.570086,60,0.225613
43.355363,43,0.227719
44.85245,48,0.23048
43.967489,60,0.232829
40.478824,39,0.234386
43.552972,49,0.237412
44.076222,60,0.239808
49.725342,56,0.242059
43.515319,40,0.243676
45.356546,43,0.245827
46.927522,47,0.247682
41.560338,36,0.249121
39.175275,38,0.25061
45.200498,60,0.253348
44.775428,60,0.255695
50.895433,60,0.258033
41.959063,44,0.259761
44.769502,48,0.26205
47.710287,48,0.263927
47.182411,52,0.265982
43.39068,43,0.26771
43.679933,42,0.269759
40.134341,60,0.272145
46.478545,48,0.274054
47.742905,47,0.275925
54.399519,59,0.278695
45.39264,60,0.281073
42.660591,41,0.282697
45.421059,48,0.284574
50.376765,58,0.287243
42.568456,60,0.289586
50.408842,60,0.291916
46.226077,50,0.293861
46.419642,60,0.296635
47.444219,60,0.298996
49.096009,54,0.301134
46.509344,60,0.303478
39.971225,36,0.305325
41.855709,38,0.306851
43.05287,60,0.309219
41.880615,41,0.310833
43.086641,47,0.313099
45.619607,60,0.315449
50.279482,60,0.317796
50.148748,58,0.320064
50.815,60,0.322804
45.211984,53,0.324878
47.836074,48,0.326763
33.701094,24,0.327724
42.783141,43,0.329827
41.907737,60,0.332177
49.492136,60,0.334524
51.306721,58,0.336777
64.471224,60,0.339548
43.297156,46,0.341383
42.202345,60,0.343729
47.011591,60,0.346073
39.092916,34,0.347825
67.51711,60,0.350166
46.883315,60,0.352513
52.342091,60,0.354853
40.359217,36,0.356721
40.273223,39,0.35827
42.014529,42,0.359905
43.998026,60,0.362244
52.580608,59,0.36501
50.624997,60,0.367368
45.519538,46,0.369205
42.759721,46,0.371008
43.917605,60,0.373809
42.75793,38,0.375363
