#{"t_start": 1764147888.953065, "env_id": "None"}
r,l,t
41.870338,38,0.013076
39.817945,35,0.019977
47.885097,60,0.031579
50.803319,60,0.043105
39.510145,34,0.049673
46.059296,53,0.059907
49.445418,60,0.071376
47.134787,60,0.08282
45.660962,44,0.091231
49.468728,60,0.102682
53.176107,59,0.11397
41.608193,60,0.125419
35.801126,29,0.130998
44.243337,44,0.13945
44.550565,47,0.148425
41.745702,41,0.156309
47.108527,48,0.165528
44.176694,60,0.176984
51.215729,60,0.188417
47.765369,52,0.198362
47.873292,60,0.210106
39.524158,38,0.217355
45.437133,45,0.225963
44.055688,48,0.235197
48.11887,52,0.245116
65.294576,60,0.256536
49.867754,54,0.266821
42.713032,44,0.275202
44.042133,60,0.286596
38.204841,34,0.293167
41.560992,41,0.301051
41.858542,40,0.308754
47.929306,51,0.318531
37.604857,31,0.324466
44.124445,60,0.335859
47.776403,60,0.347325
42.098407,40,0.354981
35.57395,30,0.360739
52.013967,58,0.371803
39.677908,60,0.383185
38.358285,34,0.389696
48.263391,56,1.641712
51.913466,55,1.652589
40.672468,39,1.660179
43.819163,40,1.6679
38.491602,32,1.674106
43.434895,40,1.681815
40.635762,37,1.688899
49.978429,53,1.699058
50.549193,56,1.709833
38.178279,31,1.715817
35.236439,26,1.72084
39.550691,36,1.7278
40.001629,33,1.734218
32.927031,21,1.738284
38.253622,30,1.744132
43.612855,41,1.752043
45.238527,42,1.760061
38.276587,32,1.766214
48.18807,49,1.775552
37.826957,30,1.781331
42.253759,38,1.788679
50.769131,59,1.800131
40.965046,36,1.807149
39.746834,37,1.814379
49.320756,51,1.824191
50.882343,52,1.834224
41.450148,37,1.841378
38.182476,32,1.847503
42.034501,37,1.854642
37.180877,29,1.860263
45.984803,43,1.868471
44.140188,45,1.877112
48.833877,51,1.886816
46.591353,49,1.896147
42.13633,36,1.903051
41.940128,40,1.910712
48.015227,60,1.922136
43.862692,42,1.930224
36.330083,31,1.936228
45.139946,49,1.94562
30.220993,16,1.948766
49.361111,49,1.958164
40.593015,39,1.965701
39.035656,35,1.972472
41.093116,38,1.979701
46.816807,47,1.988673
34.875914,23,1.993113
42.582569,40,2.000824
50.687665,54,2.011233
44.848003,45,2.019892
37.381969,31,2.02589
36.609435,31,2.031815
38.702428,30,3.157829
38.007193,31,3.164011
44.878202,45,3.172683
43.320945,42,3.180698
46.766219,45,3.189296
43.873855,44,3.197676
46.291807,47,3.206746
39.746012,34,3.213441
45.861303,45,3.22233
47.221847,47,3.231333
42.350913,40,3.239002
50.883292,60,3.250421
33.892028,24,3.25502
44.265717,41,3.262834
41.798068,38,3.270086
36.364398,27,3.27528
42.622612,43,3.283417
43.735697,38,3.290657
50.40968,51,3.300788
37.697205,31,3.306751
52.537957,56,3.31741
34.913892,26,3.32243
44.651406,43,3.330654
50.117545,49,3.340064
46.423915,48,3.349276
42.96129,38,3.35658
42.070642,35,3.363281
44.679022,40,3.370948
40.402855,35,3.377613
42.432659,40,3.385225
50.131066,53,3.395322
37.901562,34,3.402368
34.290403,25,3.407358
51.423464,60,3.419018
45.096155,47,3.4281
39.4135,31,3.434162
37.593509,29,3.43979
36.308783,28,3.4452
37.566441,29,3.450812
50.968547,60,3.46235
43.643634,46,3.471163
38.925153,32,3.477328
41.793361,37,3.48448
41.896012,39,3.491985
50.53059,60,3.504116
43.956409,43,3.512549
39.970438,32,3.518839
50.061377,60,3.530428
43.017245,41,3.538429
51.097168,54,3.54895
52.598773,56,4.667945
53.061577,60,4.679604
36.4165,30,4.685406
41.641289,35,4.692163
48.278851,51,4.701977
33.746859,23,4.706414
42.664245,38,4.713809
47.065285,60,4.725288
47.447679,49,4.734705
51.35637,60,4.746187
50.893305,55,4.756748
44.985013,42,4.764896
51.607983,60,4.776406
50.215349,60,4.787851
54.439372,60,4.799337
39.120776,31,4.805365
50.376687,60,4.816883
46.668814,44,4.825334
53.499757,60,4.836841
33.980895,24,4.841483
40.435255,60,4.852943
39.208351,34,4.859553
47.724126,50,4.869156
44.739761,41,4.877025
37.079134,31,4.882979
37.315795,28,4.888387
40.298426,35,4.895143
44.333904,42,4.903235
47.493045,47,4.912245
52.334363,53,4.922395
53.606525,56,4.933139
54.378428,56,4.943825
54.795076,55,4.954361
49.525952,51,4.964158
51.962279,57,4.975042
52.896248,58,4.986126
44.470544,39,4.993608
46.545817,46,5.002405
49.14046,51,5.01219
50.802482,60,5.023648
48.853267,48,5.032876
44.039599,39,5.040322
54.219775,57,5.051266
55.696133,58,6.168639
49.770495,60,6.180249
49.827323,50,6.189889
50.515054,51,6.199709
48.703014,60,6.211291
52.9857,60,6.222839
41.037196,35,6.229921
52.626808,53,6.240103
54.027426,55,6.250662
48.734275,47,6.259731
52.375366,53,6.269944
52.851267,60,6.281423
48.251325,49,6.290856
70.290257,60,6.302329
49.213176,46,6.311235
41.368004,36,6.318177
52.927692,60,6.329718
48.657415,60,6.341271
49.389714,60,6.352788
52.207722,60,6.364266
43.07215,38,6.371614
51.168136,50,6.381206
51.203366,52,6.391139
51.17445,60,6.402625
51.07824,60,6.414153
37.072296,27,6.419401
