#{"t_start": 1764074548.4539678, "env_id": "None"}
r,l,t
41.156487,38,0.004825
50.178206,60,0.007216
52.036124,59,0.00955
48.562884,57,0.011754
49.177889,52,0.014439
49.641656,60,0.016827
46.699925,60,0.019181
46.383021,50,0.021145
47.78483,52,0.023824
48.997575,54,0.025998
48.711063,60,0.028362
42.195798,38,0.02989
33.400276,24,0.031324
47.731279,60,0.033668
48.854364,49,0.035589
44.125764,45,0.037352
50.512624,56,0.040822
48.060611,53,0.043428
48.360463,54,0.045695
47.878494,55,0.047863
43.047012,41,0.049909
42.78619,44,0.051635
46.73098,60,0.054112
46.747484,60,0.056444
39.149806,35,0.058199
39.85923,35,0.059608
43.779286,43,0.061304
42.486328,40,0.062875
49.28164,60,0.065628
41.015776,60,0.067961
65.743331,60,0.070287
39.149818,35,0.071661
42.437473,40,0.073605
50.17421,57,0.075817
43.091899,44,0.077538
43.859949,43,0.079221
46.01353,48,0.081475
50.476475,60,0.083847
48.641103,60,0.086212
46.491361,60,0.088578
50.661599,60,0.091317
44.61991,44,0.093055
50.382425,58,0.09532
40.829707,36,0.09673
52.482077,58,0.099369
39.841985,38,0.100862
47.432459,60,0.103192
50.03717,55,0.105362
40.566882,60,0.108263
51.427157,58,0.110643
46.965228,52,0.112693
48.111905,60,0.115204
43.823785,46,0.117527
40.056824,60,0.120012
48.755364,60,0.122446
38.357856,35,0.123902
49.076048,54,0.126477
47.394499,51,0.128534
46.495398,60,0.130987
42.644194,42,0.132711
47.828378,52,0.135176
38.725532,37,0.136672
33.940616,25,0.137672
41.701872,60,0.140002
39.779091,60,0.142729
40.806673,60,0.14507
49.392945,60,0.147397
49.733581,60,0.149722
49.578873,54,0.152252
39.998367,37,0.153735
49.435728,56,0.15592
40.302082,41,0.157535
50.101364,57,0.1602
49.767516,52,0.16225
47.101748,52,0.164291
47.225074,57,0.166512
47.372519,48,0.168814
46.642709,50,0.170792
51.324919,57,0.173013
48.748096,54,0.175154
42.988639,46,0.177349
43.417519,46,0.179166
34.042631,26,0.180188
47.704772,60,0.182534
41.560921,60,0.185264
42.878036,42,0.186965
39.023007,34,0.188303
49.998748,60,0.190645
44.505367,47,0.192872
45.654113,49,0.194776
39.141806,38,0.196268
46.116225,50,0.198197
47.387019,53,0.200626
67.613736,60,0.203019
42.366266,60,0.205389
45.726218,50,0.207371
48.541002,60,0.210162
41.639888,41,0.211833
48.326264,48,0.213691
49.897383,56,0.215929
36.997935,30,0.21756
32.870658,23,0.218505
39.184112,37,0.220052
41.784517,39,0.221579
34.227585,24,0.222982
49.232813,60,0.225338
52.683404,59,0.227655
43.355365,43,0.229356
42.154743,44,0.231484
45.188052,60,0.23389
43.825343,60,0.236245
44.331897,44,0.237983
40.204264,38,0.2399
49.956365,60,0.242278
50.089248,60,0.24466
43.832841,43,0.246368
64.921007,60,0.24916
48.481465,51,0.25121
49.573531,56,0.253438
34.958062,28,0.254562
46.544629,53,0.257094
35.058369,28,0.258201
47.903931,60,0.260509
41.2745,40,0.262095
45.679857,47,0.264351
45.458739,47,0.266277
40.503757,34,0.267615
38.477438,35,0.26899
46.087906,47,0.271234
46.313805,48,0.273122
39.269033,60,0.275455
46.863821,60,0.277774
36.390503,32,0.279397
43.546526,44,0.281121
44.923936,45,0.282895
46.128663,49,0.284805
49.489037,56,0.287364
52.059915,57,0.289581
47.233068,49,0.291504
44.830764,47,0.293313
33.089205,24,0.294636
39.278179,32,0.295897
65.954234,60,0.298218
45.863467,60,0.300548
40.22996,39,0.302514
43.907284,44,0.304257
68.116403,60,0.306685
