#{"t_start": 1764147022.813872, "env_id": "None"}
r,l,t
41.565864,36,0.012462
34.681207,24,0.017346
47.210634,48,0.026901
50.406638,56,0.037946
43.58161,60,0.049691
48.113503,60,0.061461
51.744109,58,0.072769
45.96523,60,0.084485
49.696617,54,0.095031
43.601108,43,0.103432
45.16692,49,0.113013
40.45471,37,0.120249
43.853724,44,0.128838
68.956396,60,0.140509
67.411338,60,0.152194
39.282245,37,0.159437
50.613609,57,0.170531
50.528095,57,0.181651
45.321531,60,0.193324
42.576609,43,0.201725
44.553246,60,0.213421
42.109406,43,0.221826
42.331983,40,0.229594
43.252435,40,0.2374
44.718275,60,0.249059
51.180515,60,0.260718
45.917405,45,0.26948
41.228845,43,0.27787
38.499697,35,0.284709
48.463926,53,0.295032
42.824136,44,0.30361
49.253967,57,0.31469
48.346788,52,0.324795
47.602281,52,0.334899
51.012677,57,0.345984
48.912797,49,0.355513
42.574187,60,0.367165
50.415009,56,0.378035
48.766338,56,0.388898
50.529934,60,0.400545
44.578925,43,0.865265
35.015199,26,0.870557
49.114231,51,0.880748
35.00065,30,0.886723
39.447901,35,0.893683
42.862474,41,0.901804
42.760276,41,0.909917
36.195921,30,0.915859
38.545319,32,0.922176
35.832693,28,0.92773
34.753182,26,0.93289
39.723215,35,0.939795
46.762763,46,0.948856
35.39835,29,0.954608
50.464693,53,0.965038
37.543645,28,0.970589
33.288492,23,0.975135
37.664958,29,0.980853
46.095635,43,0.989295
40.265902,39,0.996977
53.13536,60,1.00874
47.527661,50,1.018576
35.238955,32,1.024918
44.946054,47,1.034156
38.652391,32,1.040577
45.644689,46,1.050258
37.607717,31,1.056476
33.072198,22,1.060896
43.848386,42,1.069295
42.225122,38,1.076796
42.086221,39,1.084705
52.923294,59,1.096317
35.513171,28,1.101837
45.670056,48,1.111268
45.906342,45,1.120077
51.09815,60,1.131796
35.543293,26,1.136907
48.732598,51,1.146878
43.194639,44,1.155526
47.11838,48,1.16496
42.498422,45,1.173802
41.856301,38,1.181274
34.867921,25,1.186198
35.160877,26,1.191341
44.53903,43,1.199745
38.50869,35,1.206628
32.031556,19,1.210396
33.65583,24,1.215139
39.618568,38,1.222586
45.95919,46,1.231614
40.814719,37,1.238876
35.7431,25,1.243811
44.958374,43,1.252267
41.952333,40,1.260112
39.987384,33,1.686845
39.726086,32,1.693422
45.728556,45,1.702397
50.640612,60,1.714222
45.741921,49,1.723999
49.68139,60,1.735824
33.738259,23,1.740513
48.21062,48,1.750008
49.035939,51,1.760103
47.956701,46,1.769232
47.573059,60,1.781104
38.481648,30,1.787015
38.524676,33,1.793499
32.401272,24,1.79822
44.314531,45,1.807006
41.127862,37,1.81427
44.969972,44,1.822864
38.728894,30,1.828771
48.138604,48,1.838163
48.293197,49,1.847759
38.139866,29,1.853442
38.944462,34,1.860126
36.061503,32,1.866421
51.847293,60,1.878115
43.918598,43,1.88657
40.614705,35,1.893478
50.111009,55,1.904232
46.733568,45,1.913046
47.856358,60,1.924742
41.289371,34,1.931413
48.107867,47,1.940603
39.52996,32,1.946902
43.287695,40,1.95475
34.235046,26,1.959873
51.456282,60,1.971585
34.827696,26,1.976708
51.837789,58,1.988021
43.963105,44,1.996653
47.91038,50,2.00639
38.108581,33,2.012884
49.592082,56,2.023793
34.740047,25,2.028731
42.546407,39,2.036354
45.182522,47,2.045529
34.328638,25,2.050437
48.758362,60,2.06213
44.566722,42,2.070331
40.553323,36,2.077391
47.216273,60,2.505149
41.72432,38,2.512997
51.571683,60,2.524879
47.994091,48,2.534361
51.79822,56,2.545415
50.100368,60,2.557222
41.21965,36,2.564341
40.081237,38,2.571866
49.122795,60,2.583603
41.748679,36,2.590706
41.13253,36,2.597793
52.205033,60,2.60956
43.735428,39,2.61721
