#{"t_start": 1764074553.067144, "env_id": "None"}
r,l,t
69.047165,60,0.006497
46.306301,49,0.008485
45.716342,60,0.010851
41.376148,40,0.012478
41.72232,43,0.014848
41.406294,39,0.016484
38.912971,36,0.017964
48.70171,60,0.020362
40.88139,36,0.022309
48.922524,60,0.024671
47.633223,48,0.026572
43.612929,41,0.028184
49.956038,60,0.030936
49.591355,51,0.033885
39.307752,34,0.035375
40.047011,35,0.036801
47.506959,51,0.039423
44.894467,45,0.041192
51.502041,60,0.043548
46.716186,60,0.045895
43.833933,60,0.048906
40.429572,39,0.050469
44.205846,43,0.052176
39.011936,37,0.053636
48.936185,57,0.05642
48.954453,60,0.05879
49.555226,60,0.061158
45.223751,46,0.063016
48.313642,49,0.065531
42.611963,40,0.067182
51.179352,60,0.069502
51.479771,59,0.071811
49.140845,55,0.074376
45.331926,60,0.076759
44.793492,48,0.078666
42.946211,60,0.081002
49.926778,56,0.083603
37.22138,35,0.08497
67.826785,60,0.087331
47.429989,55,0.089527
46.899407,60,0.092283
42.934279,60,0.094642
45.101964,45,0.096393
50.692447,60,0.098811
46.602518,60,0.101626
48.164083,54,0.103808
40.58461,60,0.106146
42.846801,42,0.107813
43.640531,60,0.110606
45.076448,45,0.112478
51.289231,59,0.1148
47.717351,60,0.117168
51.135411,60,0.120025
48.448143,60,0.122387
49.179132,60,0.124747
47.205634,52,0.126766
41.859575,43,0.128921
38.466299,34,0.1303
37.121185,32,0.131576
38.316001,60,0.133908
40.033478,60,0.136672
42.101573,60,0.13906
49.406056,52,0.141175
52.467951,57,0.143424
48.576239,54,0.146126
35.571196,34,0.147485
43.929881,60,0.14982
51.019595,58,0.152074
51.57683,56,0.154701
42.01604,41,0.156343
46.531462,60,0.158683
39.408739,35,0.160048
66.631655,60,0.162846
45.47451,60,0.165204
46.122262,60,0.167535
47.387262,60,0.169853
45.504232,46,0.172122
39.885393,40,0.1737
46.122466,49,0.175608
41.159292,40,0.17718
44.780959,44,0.179317
45.170851,46,0.181131
44.102978,43,0.18278
41.192364,38,0.184282
37.829114,34,0.186011
42.232672,60,0.188345
46.331836,44,0.190084
45.057346,60,0.192427
40.223519,36,0.194463
34.777634,25,0.195511
44.852211,60,0.197921
48.459915,49,0.199966
37.416102,30,0.201618
48.837623,53,0.203758
67.183554,60,0.206089
48.083474,60,0.208441
50.924177,59,0.211122
44.365516,45,0.2129
51.391961,59,0.215176
35.40834,29,0.216345
49.516033,56,0.219036
47.624761,60,0.221458
38.991152,34,0.222806
36.45971,28,0.223918
50.421556,57,0.226563
41.767999,60,0.228892
42.224909,39,0.230428
42.77078,40,0.231988
68.035715,60,0.234735
50.421902,58,0.237009
49.671847,57,0.239216
52.318721,59,0.241503
44.73583,60,0.244246
43.773781,41,0.245853
36.75059,28,0.246961
45.504871,49,0.248859
42.173329,46,0.251072
47.960877,60,0.253395
45.889641,49,0.255309
40.881969,39,0.256848
45.457686,60,0.259557
45.574935,50,0.261499
34.84916,25,0.262514
42.469233,41,0.264158
48.32656,52,0.266587
46.432283,60,0.268928
51.434535,56,0.27112
43.078412,60,0.273456
47.467212,60,0.276196
40.222665,35,0.277576
48.708939,53,0.279652
47.412192,60,0.281988
46.233903,46,0.284162
38.209393,60,0.28648
43.191432,44,0.288192
48.136663,51,0.290186
34.473885,26,0.291621
42.730445,60,0.293948
42.291742,41,0.295569
68.989661,60,0.298141
42.364621,38,0.300186
46.612588,50,0.302266
46.333016,60,0.30459
50.161449,59,0.307012
43.233366,44,0.309238
37.35915,32,0.310519
39.92834,37,0.311996
49.0816,52,0.314036
46.508863,47,0.31631
48.723921,51,0.318314
50.361731,60,0.320664
47.377733,60,0.323008
39.353661,60,0.325825
37.753989,32,0.327175
45.423384,60,0.329543
35.336027,60,0.331937
41.897987,43,0.334142
43.80312,44,0.335945
49.159781,54,0.338337
47.864516,52,0.340453
48.002149,54,0.343274
50.856125,56,0.345678
48.986608,58,0.348268
48.24147,54,0.351703
66.952298,60,0.355186
46.663942,60,0.357604
50.537428,60,0.359962
43.751789,60,0.362687
47.669018,56,0.365965
43.357498,60,0.368664
44.7441,45,0.370704
43.877751,46,0.372802
43.487066,44,0.375339
51.23329,58,0.377935
39.422587,38,0.379778
51.52223,59,0.382471
40.314094,36,0.384656
47.968602,53,0.38704
50.812607,57,0.389612
49.195137,60,0.392248
51.416617,60,0.395456
44.206465,60,0.398115
49.866587,53,0.400459
52.419902,58,0.403831
47.476179,47,0.4066
49.093641,60,0.409289
46.2855,50,0.411665
44.886758,46,0.414106
38.181872,33,0.416696
47.337551,51,0.418975
35.196817,28,0.420244
46.449273,49,0.422428
46.152539,60,0.425756
43.021187,37,0.427503
41.369963,38,0.429193
48.516835,60,0.431873
43.883934,60,0.435371
38.252613,34,0.43698
49.307536,60,0.440537
50.065836,57,0.443084
36.418511,30,0.445078
43.502559,42,0.446954
39.557778,36,0.44857
50.881755,59,0.451199
39.226603,34,0.453273
46.87162,60,0.45616
45.020492,46,0.45822
44.354674,50,0.460311
36.443208,28,0.46204
47.629936,60,0.464473
50.064374,60,0.467081
49.831912,60,0.469752
44.307104,42,0.472516
48.264931,48,0.476123
39.928431,60,0.480816
46.465367,60,0.485367
45.48785,48,0.488875
47.152832,60,0.491953
50.911043,60,0.495584
50.840044,54,0.498127
45.199273,46,0.501052
40.442492,36,0.503546
47.478647,53,0.506481
45.851386,60,0.511862
47.96305,53,0.516985
47.183709,60,0.526
40.630382,35,0.83471
48.268018,60,0.847901
47.627116,60,0.863453
43.987979,45,0.867375
42.793283,38,0.871024
47.475581,51,0.874749
45.639653,48,0.880795
46.897625,51,0.946312
38.532337,33,0.951462
47.836376,50,0.955889
44.21317,49,0.963263
47.183417,51,0.96723
42.033006,60,0.970447
49.810109,60,0.973433
42.011791,60,0.979623
44.312163,60,0.983857
48.689761,60,0.990141
50.74324,59,1.003813
51.054632,58,1.009271
46.567322,60,1.013158
43.233132,42,1.014688
50.221138,60,1.01686
50.527841,60,1.019346
51.833008,60,1.021192
41.423151,60,1.022705
41.953333,40,1.023811
50.940072,57,1.026088
37.461533,31,1.02696
43.719704,42,1.028301
46.818985,50,1.030663
45.913037,47,1.034929
34.91127,60,1.036935
46.964538,60,1.039084
47.232433,49,1.040731
43.291752,47,1.043372
45.100565,48,1.045639
49.216336,60,1.048237
47.565707,60,1.051596
52.044349,59,1.054582
39.474496,36,1.055922
50.603217,56,1.057469
