#{"t_start": 1764146570.221806, "env_id": "None"}
r,l,t
41.181038,39,0.004869
38.610443,38,0.006443
47.346957,60,0.008847
43.860917,43,0.010546
43.989324,60,0.013457
48.270419,60,0.015833
42.427731,60,0.018199
36.325605,31,0.019482
51.264567,56,0.02219
39.267335,37,0.023672
37.629062,31,0.024937
44.523484,45,0.026719
47.83964,51,0.029153
48.452669,50,0.031152
46.1569,47,0.033007
43.324392,43,0.034717
49.077464,55,0.037277
48.64293,60,0.039644
48.558002,60,0.041998
43.81877,40,0.043587
33.171557,22,0.044825
38.478154,34,0.046201
46.593966,60,0.048559
44.330197,60,0.05092
38.191205,36,0.052716
47.32008,49,0.054673
38.050567,32,0.055957
36.655359,31,0.057197
43.364383,41,0.059208
47.904866,51,0.061228
48.674862,60,0.063607
40.476423,41,0.06522
52.705167,59,0.0679
39.46112,41,0.069538
47.861706,50,0.07152
50.309993,60,0.07389
48.604991,60,0.076597
46.110542,60,0.078958
38.145784,34,0.080305
41.964169,60,0.082662
46.051373,60,0.085388
37.795191,32,0.086677
42.580299,43,0.088404
37.799565,30,0.089619
41.452285,37,0.091483
47.935538,60,0.093857
50.214291,60,0.096206
30.947706,18,0.096939
43.942719,43,0.098991
40.55475,40,0.100586
49.142321,60,0.103596
46.418348,60,0.109248
49.728978,59,0.14532
46.595969,60,0.148842
38.349274,35,0.150303
48.717167,56,0.154911
46.303754,48,0.1597
49.08796,55,0.161957
44.896486,60,0.164337
37.767289,34,0.165732
42.2673,46,0.168267
49.654306,57,0.170535
47.732483,60,0.172897
49.112785,60,0.175233
46.27744,60,0.17817
46.92457,60,0.180567
48.053941,52,0.182652
42.907766,43,0.184368
45.598083,60,0.187249
37.804236,30,0.188472
45.407431,60,0.190827
43.599197,42,0.192487
45.480216,50,0.194919
47.111008,54,0.19704
50.019013,59,0.199351
46.802783,51,0.201356
50.8644,60,0.204157
47.414092,48,0.206084
65.855878,60,0.208461
47.679415,60,0.210855
36.36751,32,0.212588
44.33124,46,0.214431
43.661611,46,0.216368
37.917285,31,0.217602
34.119084,28,0.219266
67.231116,60,0.221643
36.668181,29,0.222826
49.792097,60,0.225207
44.432401,45,0.227446
43.288928,44,0.229197
47.816002,60,0.231567
52.285137,59,0.233993
41.708754,40,0.236045
36.639495,30,0.23726
45.709288,48,0.23914
35.107635,27,0.240248
49.039349,60,0.243007
52.189262,59,0.245401
47.029296,49,0.247341
64.247734,60,0.249697
47.962337,50,0.252135
31.885057,20,0.252955
39.448707,38,0.254455
41.829256,40,0.256023
46.239576,60,0.258776
67.584637,60,0.26112
43.796615,49,0.263032
45.396321,60,0.265382
40.765903,38,0.267395
44.485085,42,0.269096
48.223611,60,0.271467
44.112049,60,0.273834
47.621062,54,0.276408
50.254628,58,0.278672
49.633572,60,0.281024
47.06493,60,0.283379
40.558898,39,0.285334
44.220767,60,0.287714
35.832203,31,0.288982
46.043289,47,0.29082
46.659166,60,0.29361
48.274278,49,0.295562
51.404968,55,0.297684
49.440651,56,0.299868
46.847667,60,0.302604
51.211549,60,0.304931
47.176365,60,0.307257
49.154029,60,0.309589
48.50559,60,0.312306
45.398655,47,0.314161
51.717337,56,0.316343
44.005431,43,0.31803
44.481928,60,0.320792
49.802196,60,0.323145
44.655181,60,0.325499
49.720813,58,0.327775
47.253603,60,0.330507
51.816457,60,0.332873
40.15091,38,0.334393
39.895227,34,0.33574
47.048233,60,0.33845
41.16133,37,0.339924
37.61375,31,0.34114
51.031348,57,0.343366
43.957056,50,0.345701
40.960326,36,0.347123
37.858792,30,0.348318
43.46877,43,0.349987
43.009281,45,0.352173
42.816105,42,0.353832
45.428757,49,0.355753
39.822136,36,0.357186
49.447201,53,0.359772
47.602217,60,0.362122
46.101083,60,0.364467
39.088645,33,0.365784
44.417535,48,0.368193
41.10022,39,0.369772
41.907962,44,0.37154
44.627654,44,0.373298
50.754233,59,0.376016
48.278838,60,0.378368
66.663817,60,0.380708
51.475939,56,0.382907
45.030044,60,0.385669
47.532301,53,0.387773
49.964602,60,0.39015
42.686798,60,0.392503
40.887616,38,0.394421
47.763181,60,0.39678
50.659975,55,0.398945
48.24995,51,0.400952
43.042314,43,0.403019
45.828314,51,0.405039
45.550646,47,0.406898
46.801869,60,0.409247
50.2787,59,0.411974
42.494611,45,0.413751
50.085506,60,0.416119
49.758986,60,0.418471
32.819354,25,0.419903
43.385885,60,0.422314
48.368222,57,0.424568
66.345613,60,0.426983
68.502423,60,0.43043
46.238963,60,0.432843
42.132354,41,0.434505
49.445136,60,0.437452
67.885392,60,0.441599
45.88937,46,0.443915
41.350716,60,0.446309
48.043351,60,0.449242
49.007776,53,0.452418
47.494586,53,0.454579
30.928777,19,0.455354
45.699857,46,0.457204
47.858414,49,0.460076
49.31631,57,0.462718
42.315487,41,0.464531
49.802815,54,0.466714
44.409787,48,0.469194
51.386229,58,0.472207
46.804292,60,0.474564
46.193535,49,0.476498
39.419002,38,0.478643
51.116688,60,0.480987
45.375198,48,0.482889
42.320481,60,0.485278
42.128547,43,0.493615
47.981912,51,0.495698
48.635043,60,0.498067
49.457033,60,0.50042
47.611925,60,0.503518
52.262187,59,0.506186
50.014205,60,0.50869
49.592744,55,0.512924
34.461503,26,0.517187
42.630255,41,0.518865
48.23664,53,0.521023
35.183466,26,0.522213
43.796739,45,0.525191
44.817232,45,0.526998
47.841424,53,0.529116
49.651329,60,0.531459
49.45081,57,0.534281
47.720661,49,0.536228
44.562037,60,0.538582
51.334969,58,0.540857
50.425902,57,0.543533
47.950064,60,0.545904
48.427735,60,0.548258
44.798191,49,0.550169
46.640837,49,0.552767
46.732325,60,0.555145
43.19996,60,0.557498
47.608874,53,0.559597
41.319333,40,0.561682
