#{"t_start": 1764067837.5646322, "env_id": "None"}
r,l,t
20.183013,24,0.014073
28.076586,50,0.016139
28.38507,46,0.017914
28.240702,50,0.019773
21.985525,50,0.022241
28.512696,50,0.024098
28.986153,48,0.025889
26.922541,50,0.02774
26.946003,44,0.029864
28.852495,50,0.031697
23.674288,50,0.033552
28.241409,49,0.035348
26.999803,50,0.038527
27.450099,50,0.040471
30.006581,50,0.042287
27.062684,44,0.04389
28.993175,48,0.046363
26.352446,50,0.048523
26.466285,50,0.050447
28.691854,50,0.052284
28.128615,50,0.05509
27.090958,50,0.057019
24.267529,36,0.058377
25.153297,36,0.059711
24.93567,50,0.062058
29.546174,48,0.063821
24.510989,39,0.065259
23.590319,50,0.067253
21.831837,50,0.069782
27.931977,46,0.071495
25.341745,50,0.073427
27.901159,46,0.07513
29.868747,49,0.077706
23.799628,50,0.079924
28.840335,50,0.081804
27.052581,50,0.083668
25.9498,50,0.086428
25.788813,50,0.088789
28.570505,49,0.090824
26.268971,45,0.092538
38.525985,50,0.09507
39.040003,50,0.097041
27.846396,50,0.098993
30.764264,49,0.1029
27.588151,50,0.105727
26.436571,50,0.107619
22.01345,50,0.10948
26.138066,50,0.11598
25.709786,42,0.122992
24.698357,50,0.127379
27.617406,50,0.130352
22.900707,30,0.131955
21.845525,30,0.133941
38.554946,50,0.135801
25.115237,50,0.137637
26.082934,50,0.139445
27.723744,50,0.14186
20.997911,50,0.1437
26.941646,50,0.145535
18.234316,19,0.146267
25.496091,39,0.148487
29.454088,47,0.150304
27.897705,45,0.151962
27.550243,44,0.153564
39.703694,50,0.156182
25.825499,50,0.158017
28.316045,48,0.15982
25.124024,50,0.161665
28.995125,50,0.164312
18.413839,22,0.165215
29.100514,48,0.166993
20.919541,27,0.167996
21.43741,27,0.170464
25.989745,44,0.172218
22.9997,30,0.173362
22.485358,50,0.175166
26.696461,50,0.177595
25.432625,50,0.179502
27.353525,50,0.181534
25.651599,50,0.183529
28.865855,48,0.186009
28.173574,43,0.187678
26.628294,41,0.189403
39.515296,50,0.191281
27.041525,50,0.193747
25.258365,35,0.195056
24.123613,37,0.196416
26.259722,37,0.197958
21.68884,29,0.19991
25.296763,42,0.201459
27.490454,50,0.203673
19.262341,22,0.205077
24.352359,50,0.207763
28.68378,49,0.209567
25.870487,50,0.211401
28.074793,50,0.213213
29.38216,49,0.215815
21.5467,50,0.217655
21.569604,27,0.218668
29.390478,48,0.220409
29.263436,48,0.22306
29.849096,47,0.224759
27.532543,50,0.226575
29.58093,44,0.228174
21.556087,27,0.229746
23.216812,50,0.231574
26.096103,40,0.233107
21.372394,31,0.234261
28.266152,44,0.236537
24.049002,50,0.238686
27.468652,50,0.240543
21.517549,50,0.242358
24.148399,37,0.24451
23.995296,32,0.245699
22.58738,50,0.247505
30.460768,49,0.249503
28.406476,50,0.252059
23.323041,50,0.253872
27.607098,50,0.255705
25.151778,50,0.257576
28.251621,48,0.259923
25.965732,50,0.263523
25.862407,50,0.265761
25.735655,50,0.271679
27.580956,50,0.276771
29.233502,50,0.27865
28.996144,50,0.280638
29.21886,45,0.282346
27.380079,41,0.284706
27.843167,50,0.287404
27.659047,42,0.289032
28.37359,50,0.290922
40.431329,50,0.293499
28.122483,50,0.295315
27.909742,50,0.297146
29.058967,50,0.298939
27.958641,46,0.301296
25.426086,50,0.303111
20.474768,28,0.304144
25.245063,50,0.305971
26.852109,50,0.30835
26.734966,50,0.310191
25.617862,39,0.31162
28.777929,47,0.313307
27.515404,50,0.315839
24.014768,36,0.317198
24.579611,37,0.318551
29.993905,48,0.320298
28.046486,50,0.323114
26.796246,50,0.32496
26.990172,44,0.326563
24.938749,38,0.327964
24.417937,50,0.330254
24.70994,36,0.33158
19.771823,23,0.332484
25.653652,39,0.33393
27.092531,50,0.336289
21.630616,30,0.337422
28.754074,46,0.339082
25.720644,40,0.340537
26.876338,50,0.342963
25.790604,50,0.34794
25.653743,39,0.351564
27.941115,50,0.357557
26.184941,42,0.364023
26.201566,50,0.365917
27.342306,50,0.371422
28.505334,50,0.373373
28.690795,50,0.376021
25.906728,50,0.377859
24.22602,50,0.379704
28.549784,50,0.381624
26.262334,42,0.38401
24.19262,50,0.386855
27.655361,50,0.388806
26.661897,42,0.390417
25.036648,50,0.392956
19.773652,50,0.394781
19.82544,27,0.3959
26.021384,50,0.397722
28.648835,50,0.400176
26.483394,41,0.4017
26.446858,50,0.403532
25.317194,50,0.405594
24.703969,50,0.408117
26.641183,50,0.409951
23.995108,38,0.411342
22.840386,30,0.412438
29.033558,50,0.414736
30.81199,48,0.416498
27.934556,50,0.418337
19.462549,23,0.419198
23.508362,34,0.420973
26.226764,44,0.42258
26.212419,50,0.424423
24.62629,36,0.425774
24.056651,50,0.428084
27.838332,49,0.429854
24.362049,35,0.431209
28.079472,42,0.432754
25.473961,50,0.43515
24.558854,36,0.436539
23.836102,36,0.437884
28.058132,50,0.439751
26.200031,50,0.44223
29.059417,45,0.443898
17.744254,19,0.444626
20.759995,26,0.445585
27.939944,50,0.447877
25.108827,50,0.449731
28.116009,45,0.451387
25.039582,40,0.453019
25.401965,35,0.455133
27.977531,45,0.456827
23.216397,34,0.458108
27.994317,49,0.459891
30.374321,49,0.46236
41.172685,50,0.464203
26.502802,50,0.46603
25.221527,50,0.467895
28.033491,46,0.470617
27.399447,44,0.478363
23.262478,50,0.480216
28.651317,50,0.482023
25.749075,45,0.484414
25.083293,41,0.485953
27.893859,50,0.487974
27.080533,50,0.489819
23.248117,50,0.492243
27.484265,50,0.494061
22.455388,50,0.495845
27.190595,50,0.49765
28.468617,44,0.499827
27.169812,50,0.501674
25.60905,50,0.503527
26.930827,50,0.505329
28.865851,50,0.507729
27.573405,50,0.509559
30.910076,48,0.511299
28.040775,50,0.513118
26.106618,50,0.515507
24.017613,50,0.517354
28.524725,50,0.519155
23.744362,50,0.521283
25.1445,50,0.523704
22.660589,33,0.52494
24.889221,42,0.526456
25.182432,42,0.527979
27.649276,50,0.530263
30.155505,50,0.532194
26.163993,50,0.534031
16.711559,17,0.534674
27.631873,47,0.536915
21.628727,29,0.537989
21.582301,28,0.539017
26.456484,50,0.540841
27.453905,43,0.542877
24.619147,50,0.544667
27.139593,50,0.546469
21.824417,29,0.547578
24.389346,35,0.549506
30.218505,50,0.551386
24.409693,35,0.552662
27.132657,50,0.554595
27.755496,44,0.556831
38.872497,50,0.558686
26.459939,50,0.560482
27.339093,50,0.562292
20.39027,23,0.563604
28.95424,46,0.565266
26.175069,50,0.567081
28.511764,50,0.568885
27.520676,50,0.571252
27.628615,50,0.573067
22.958378,50,0.574914
27.806671,50,0.576714
27.146162,50,0.579008
27.033758,45,0.580637
28.786464,50,0.582441
27.478755,50,0.584291
23.141381,32,0.585958
28.464757,50,0.58806
28.150236,50,0.589925
25.231405,50,0.591741
25.593434,50,0.594147
24.470242,34,0.595387
28.175395,48,0.597115
26.387205,50,0.599081
21.788499,30,0.600959
29.859725,48,0.602709
28.608569,46,0.604401
25.491449,50,0.606219
26.469051,50,0.608612
27.723727,50,0.610452
25.355505,38,0.611863
24.413237,50,0.613697
26.167766,50,0.616708
24.653187,50,0.618575
28.49474,50,0.621226
24.508917,50,0.623169
24.651538,37,0.625243
26.766277,50,0.627101
23.341246,50,0.628935
23.511721,35,0.630195
23.732441,37,0.632112
25.543499,40,0.633579
26.496166,41,0.635058
26.166324,44,0.636695
28.166638,50,0.640789
26.072465,50,0.642915
27.754501,50,0.644768
26.197876,50,0.64675
25.643715,50,0.649534
27.164983,50,0.652042
25.294967,39,0.654465
27.928824,41,0.656969
25.005854,38,0.659397
25.644412,40,0.66113
24.818383,35,0.662471
29.149978,50,0.664306
27.33127,50,0.666745
25.404733,50,0.669492
23.725573,50,0.671413
27.196421,44,0.673034
21.985937,31,0.674878
24.314093,34,0.676117
28.30091,50,0.677934
28.231356,47,0.679628
27.404923,50,0.681933
25.8951,40,0.683396
26.620667,50,0.685394
27.032854,50,0.687247
26.356091,42,0.689755
25.520049,36,0.691138
28.483618,47,0.692858
23.049341,35,0.694167
27.599583,50,0.696695
19.878362,24,0.697627
26.894491,50,0.699495
22.696783,50,0.701511
24.980346,39,0.70347
25.04889,50,0.705326
28.766949,46,0.70703
23.531079,50,0.708872
21.345018,27,0.710384
22.514499,50,0.712234
28.833467,50,0.714978
26.954811,50,0.716956
24.39283,40,0.719103
29.015875,50,0.720933
27.566029,50,0.722961
26.292719,50,0.724805
28.078139,50,0.727334
25.071932,39,0.7288
27.895237,50,0.730809
27.104603,41,0.732372
26.150903,50,0.734946
29.339843,49,0.73793
24.067347,50,0.739876
21.123609,30,0.740981
26.537188,50,0.743473
29.53448,50,0.745292
38.940046,50,0.747435
40.14845,50,0.749352
28.326225,49,0.751795
23.598447,50,0.753589
30.211716,48,0.755575
30.343002,49,0.757432
25.901682,39,0.759537
27.285463,50,0.761373
28.291566,50,0.763243
26.892208,50,0.765094
26.791926,50,0.7675
22.986648,32,0.768686
24.700201,50,0.770962
27.187614,44,0.772805
28.887179,50,0.775303
28.581586,46,0.776992
25.048168,50,0.778796
28.211714,50,0.780677
28.798282,50,0.783175
28.300455,47,0.784892
24.325774,35,0.786183
24.343381,41,0.787893
29.473666,50,0.790374
24.508642,50,0.792205
24.992521,50,0.794004
29.463822,50,0.795851
21.888466,32,0.797675
25.973609,50,0.799515
27.650952,50,0.801356
29.506887,49,0.803128
23.98208,37,0.805358
22.610402,31,0.806552
29.058217,49,0.80832
25.012146,40,0.809769
27.010225,50,0.81212
25.814059,40,0.813575
40.17061,50,0.81538
26.225601,50,0.817191
27.656646,50,0.819547
27.013704,42,0.821106
23.645978,33,0.822313
29.139606,50,0.824131
25.937072,50,0.826593
26.689957,50,0.828447
24.263276,39,0.82988
28.56976,50,0.831725
26.792774,50,0.834178
25.911419,50,0.835999
28.978556,47,0.837852
25.067581,34,0.839107
27.889654,44,0.841278
26.234671,50,0.843106
25.273169,38,0.844485
31.785062,49,0.846302
26.54278,40,0.848394
23.846537,50,0.850228
27.743929,44,0.851835
24.082225,50,0.853626
27.996041,50,0.855846
23.456719,50,0.857949
24.165902,38,0.859502
23.664383,36,0.861146
26.487003,50,0.86381
26.804087,50,0.865657
24.48283,50,0.867457
25.070488,35,0.868815
27.259951,50,0.871874
25.732117,38,0.873277
29.254703,48,0.875029
23.824276,50,0.876854
23.981774,34,0.878824
23.756366,31,0.880348
24.991342,50,0.88224
26.435852,50,0.884098
25.484428,42,0.886245
25.11312,50,0.888271
26.752378,46,0.88995
25.54749,50,0.891823
27.873127,50,0.894177
27.87856,50,0.89677
27.629982,45,0.898499
26.319056,41,0.900042
29.462649,48,0.902403
26.950866,50,0.904512
27.579788,42,0.906089
27.948252,50,0.907949
40.184046,50,0.910314
21.621159,29,0.911423
24.541883,36,0.912757
29.937106,50,0.914593
24.76265,50,0.917115
29.28852,48,0.918866
28.781047,44,0.920452
28.673664,47,0.922139
27.963109,50,0.924555
29.993462,49,0.926328
29.144144,48,0.928045
28.131684,50,0.929852
26.987939,50,0.932359
26.729295,50,0.934219
22.383563,31,0.935355
22.083275,50,0.937403
23.5571,50,0.940238
28.179868,46,0.94239
29.289488,50,0.944242
27.375866,43,0.945822
22.44332,50,0.948466
28.799445,46,0.95022
28.248006,45,0.951868
25.459609,50,0.95369
24.095984,50,0.956229
27.538338,43,0.957874
26.902216,43,0.959479
25.804984,41,0.960983
27.912007,42,0.963289
24.952057,50,0.965155
24.232101,37,0.966524
22.441131,28,0.967593
27.699437,50,0.969962
25.240166,50,0.971951
24.780224,50,0.973783
23.852665,34,0.975024
23.603467,33,0.976891
39.769655,50,0.97871
26.461313,50,0.98052
22.715121,50,0.982315
24.886979,40,0.984411
24.699227,35,0.985704
27.63826,50,0.98749
21.74761,50,0.989327
29.396256,50,0.991758
27.94157,50,0.9936
39.284163,50,0.995418
25.107067,40,0.996894
29.819369,50,0.999507
29.295788,47,1.001249
25.257771,50,1.003045
25.297676,50,1.005008
25.5217,50,1.007356
22.583983,50,1.009195
27.903658,50,1.011122
24.874941,39,1.012652
25.968139,38,1.014914
23.60875,35,1.016238
25.905514,50,1.018043
29.026493,50,1.020031
24.897559,50,1.022616
23.109093,50,1.024434
25.896012,41,1.025928
26.048954,50,1.027747
26.737805,50,1.030159
28.384235,50,1.032016
27.913532,50,1.033819
25.175309,41,1.035334
22.965152,50,1.037631
20.241114,28,1.038668
29.162069,49,1.040445
20.535363,24,1.041346
22.163559,31,1.043121
25.796263,50,1.044986
28.111417,50,1.046804
22.63606,35,1.048097
24.080979,50,1.050562
25.570989,50,1.052385
26.328167,41,1.05432
24.552292,50,1.056203
28.474938,50,1.05866
26.528489,39,1.060131
27.04585,41,1.06162
25.209556,50,1.06348
29.068215,49,1.065983
28.192731,50,1.067789
20.987306,26,1.06877
26.80694,43,1.070328
25.23354,50,1.073089
25.797053,50,1.075134
29.751202,45,1.076817
23.199802,50,1.078616
27.014427,50,1.081101
23.998334,50,1.082935
29.480447,50,1.085341
22.793468,36,1.087362
26.229114,44,1.089716
26.795584,50,1.09154
28.499651,47,1.093266
25.252119,50,1.095073
28.159794,50,1.097445
29.524911,50,1.099298
20.510099,27,1.10031
22.128267,50,1.102121
25.875332,44,1.104194
27.557023,43,1.105955
25.68888,41,1.107471
23.258763,31,1.108614
25.11081,39,1.110499
28.735014,50,1.112383
25.503084,44,1.113993
26.869343,50,1.115807
