#{"t_start": 1764074559.770185, "env_id": "None"}
r,l,t
46.756444,60,0.048032
47.386255,51,0.055376
40.216335,37,0.061198
35.166436,26,0.065023
42.707909,40,0.070756
48.156017,60,0.171384
40.416155,38,0.177129
40.060406,36,0.182407
50.779162,58,0.190728
42.408476,39,0.196301
37.874338,32,0.200903
51.523119,60,0.251635
36.714755,29,0.256074
33.655887,27,0.260108
34.032593,25,0.263765
49.944599,49,0.271055
31.513989,20,0.273979
41.307144,39,0.279598
40.431851,34,0.284469
39.468309,32,0.329863
37.491433,32,0.334492
39.75911,33,0.339235
36.8106,28,0.343244
35.729297,26,0.346981
32.022569,21,0.349986
40.031424,32,0.354548
34.005481,22,0.357706
37.061554,29,0.361833
33.44983,22,0.405237
32.264551,19,0.407996
31.066268,17,0.410451
37.557067,29,0.414602
38.006907,27,0.418454
32.14887,20,0.421326
37.870644,29,0.425461
35.883452,24,0.428985
28.443451,14,0.431076
32.117102,19,0.433913
36.155203,27,0.437796
32.167612,19,0.480998
33.696526,21,0.484126
29.968527,15,0.486309
31.832348,18,0.488905
30.444897,15,0.491081
32.049407,19,0.493812
34.116036,22,0.49697
32.500468,19,0.499696
28.993883,13,0.50156
30.983698,18,0.504148
32.81656,20,0.507018
30.368165,15,0.509177
30.323392,17,0.511618
30.721646,16,0.513914
35.381421,23,0.517203
30.691283,17,0.559827
28.16735,13,0.561725
27.726719,11,0.563335
28.89954,16,0.565648
31.110728,18,0.56824
32.405799,20,0.571129
31.651187,18,0.573725
32.665843,21,0.576733
31.312467,16,0.579052
35.760024,24,0.582501
29.382171,14,0.584525
33.382958,21,0.587521
28.277679,12,0.589252
31.032357,17,0.591691
28.702613,14,0.593705
30.499805,16,0.640778
29.21288,13,0.64281
33.596015,21,0.64596
34.014043,21,0.649574
30.557954,16,0.651971
31.877173,17,0.654507
29.191347,15,0.656785
35.957178,26,0.660582
35.48948,24,0.66413
30.704266,17,0.66661
31.638916,17,0.669087
33.214651,20,0.67198
32.733126,19,0.674738
31.891303,17,0.677218
33.684526,20,0.721174
33.963274,22,0.724392
30.925467,17,0.726874
32.917443,20,0.729769
34.470795,22,0.732936
31.496237,17,0.735393
32.334036,20,0.738272
31.463329,17,0.740749
30.550594,16,0.743066
31.704823,18,0.74566
33.725205,20,0.748526
34.136509,21,0.751539
32.130384,18,0.754131
31.888701,18,0.798379
30.576367,16,0.800782
31.48388,16,0.803124
34.956749,22,0.806314
36.709439,25,0.809909
38.616493,30,0.81427
33.26093,20,0.81715
32.672351,19,0.819883
33.208149,19,0.822611
37.152114,27,0.82647
29.327683,13,0.828346
32.100622,19,0.831085
35.260791,22,0.834252
28.996117,13,0.876404
43.372965,34,0.881341
31.024947,15,0.883521
31.318253,16,0.885946
35.163984,23,0.88929
34.325453,21,0.892324
39.273099,28,0.896374
35.112238,21,0.8994
30.462177,15,0.901574
37.979577,25,0.905158
32.045622,18,0.907745
35.385707,22,0.910911
33.484181,20,0.954139
33.36674,19,0.956924
30.067758,14,0.958965
34.192899,20,0.961869
31.756006,16,0.964197
36.543405,24,0.967656
38.744663,28,0.971724
37.521109,26,0.975485
37.84068,25,0.979095
38.474713,27,0.983002
31.250138,16,0.985333
32.494006,19,0.988089
38.075577,25,1.032562
49.873796,43,1.038797
38.787411,28,1.042869
44.72607,37,1.048197
43.754848,34,1.0531
34.424899,20,1.055992
43.826737,33,1.060743
47.540817,41,1.066635
48.22772,40,1.113135
40.771131,31,1.11766
39.378365,28,1.121693
42.330745,32,1.126291
53.207122,48,1.133142
51.60969,47,1.139861
59.261115,57,1.188315
45.432874,37,1.19366
38.493119,27,1.197545
43.585438,35,1.202549
35.312298,22,1.20571
37.005558,25,1.209295
44.932601,38,1.214721
49.270899,42,1.220722
43.645068,34,1.265828
43.610362,37,1.271154
45.142171,38,1.276605
53.13913,49,1.28359
39.098742,28,1.287573
50.225097,43,1.293687
35.727263,24,1.297117
57.79178,60,1.345943
56.304914,60,1.354494
53.18988,60,1.363027
49.257519,42,1.369022
51.553512,46,1.417537
44.206111,35,1.422716
44.832009,36,1.427891
55.83537,54,1.435574
46.06521,38,1.441023
43.411067,35,1.446042
48.899988,42,1.45204
58.071579,60,1.50192
44.993095,36,1.507111
54.679804,60,1.515668
54.658586,52,1.523057
59.076654,60,1.53158
47.445981,60,1.580604
53.967518,49,1.587645
57.85712,60,1.596202
52.261736,47,1.602914
59.017183,56,1.651198
59.556672,57,1.659375
47.965698,41,1.665238
37.034177,24,1.668689
37.58036,24,1.672135
47.314957,38,1.677555
47.608045,40,1.683254
59.493163,60,1.732803
47.851143,41,1.738729
50.497722,44,1.745027
50.367232,44,1.751305
55.118995,60,1.759837
77.430022,60,1.80876
53.293214,47,1.815514
56.835181,60,1.824091
53.428662,60,1.832623
56.330442,60,1.881289
59.974794,58,1.889638
76.839269,60,1.898218
57.144977,60,1.906735
61.169408,58,1.91497
57.650666,60,1.963779
51.723294,46,1.970386
52.737239,46,1.976955
41.509468,30,1.98126
50.173219,43,1.987415
49.92471,43,1.993564
59.453581,60,2.043288
59.873808,60,2.051877
59.196946,60,2.060443
59.726149,60,2.069028
36.3476,23,2.113301
58.735005,55,2.121344
50.500685,43,2.127622
57.19771,53,2.136134
40.43188,29,2.140438
43.387212,33,2.145193
48.032528,39,2.150791
58.372966,60,2.200285
53.533396,60,2.208881
57.696209,53,2.216434
50.764101,60,2.224993
57.293892,60,2.274031
77.493163,60,2.282638
44.631084,35,2.287688
50.334443,43,2.293855
58.846017,60,2.302388
57.855456,60,2.351356
51.769261,60,2.359938
57.717373,54,2.367716
59.816065,58,2.375981
41.090673,30,2.380274
59.430284,60,2.429299
57.366859,60,2.437853
60.365401,59,2.4463
58.60242,60,2.454875
78.018922,60,2.503735
56.556826,60,2.51237
50.650725,60,2.520912
49.751978,60,2.529414
58.374669,60,2.578609
55.369278,60,2.587269
61.091506,58,2.595602
56.887663,60,2.60417
55.498152,60,2.612738
57.65315,60,2.661959
58.972749,56,2.669969
57.169433,60,2.678565
60.050543,58,2.686852
56.680026,60,2.735786
58.223395,60,2.745256
50.913776,60,2.754334
47.873374,60,2.763271
56.556785,60,2.813551
55.355664,60,2.822123
55.152008,60,2.83075
59.119139,60,2.83929
58.439649,60,2.847849
58.386549,54,2.896401
58.854279,55,2.904309
43.068998,32,2.908909
56.740761,51,2.916168
58.962134,56,2.924158
44.150575,34,2.969561
57.32231,53,2.977223
60.183064,58,2.985556
50.108393,42,2.991584
52.554925,60,3.000163
55.300051,60,3.049417
54.85604,60,3.058048
58.262047,60,3.066648
57.703018,60,3.075222
49.975637,60,3.124415
56.887049,60,3.133056
46.812604,60,3.14161
54.947233,60,3.150189
59.544403,60,3.19898
56.669122,52,3.206446
50.11591,60,3.214988
55.678445,60,3.223511
58.813661,60,3.232059
50.94135,60,3.281251
55.133016,60,3.289816
55.448284,60,3.298313
61.355476,58,3.306591
56.344298,60,3.355615
46.275099,60,3.364229
48.530953,60,3.372831
49.330313,60,3.381398
49.502333,60,3.430464
60.551339,58,3.438824
51.330104,60,3.447397
51.672585,60,3.45599
55.671147,60,3.464552
58.153195,60,3.513588
58.906791,60,3.522161
56.755168,60,3.530903
60.606009,59,3.539337
41.488868,30,3.584243
60.943766,58,3.592612
61.888915,58,3.600908
51.324147,60,3.609454
55.862841,60,3.617974
48.956033,60,3.667944
58.292794,54,3.676075
58.606837,54,3.684012
60.588814,60,3.692723
77.069472,60,3.742871
59.168304,55,3.750854
61.098915,60,3.759476
53.210328,48,3.766329
54.604469,48,3.773234
47.000691,38,3.819024
52.95513,60,3.827712
44.778113,34,3.83263
60.368101,60,3.841192
56.060633,60,3.849766
49.979765,42,3.896746
57.873672,60,3.905703
52.430071,60,3.914329
53.47889,60,3.922891
54.184877,60,3.931458
52.504014,60,3.980913
49.668421,60,3.989528
54.244919,60,3.998174
60.418178,60,4.006783
58.011064,60,4.055809
53.933998,60,4.064385
49.368675,60,4.073053
54.364698,60,4.081653
59.88616,60,4.130612
56.298098,50,4.137819
56.293996,50,4.144968
55.563824,49,4.151938
59.197087,54,4.159658
47.520794,38,4.205454
61.170412,59,4.213898
51.866721,44,4.220186
50.948788,43,4.226321
41.819953,30,4.230601
59.339606,55,4.238464
61.261963,58,4.286957
57.179515,60,4.295598
51.662593,45,4.302089
53.233179,46,4.308678
60.385324,60,4.317266
50.661008,42,4.363713
47.717127,39,4.369388
50.53352,43,4.375613
44.925427,35,4.380593
57.925225,53,4.388175
51.490895,44,4.394428
52.279766,45,4.442262
48.16072,39,4.447939
55.842283,51,4.455302
61.51258,58,4.463811
58.545625,53,4.471442
60.83082,57,4.520358
57.266198,53,4.527993
59.571457,55,4.535872
61.584268,59,4.54431
61.208783,57,4.592801
41.542694,30,4.597169
47.727085,38,4.602657
54.683479,48,4.609531
55.046594,48,4.616381
60.96964,57,4.624461
62.822338,59,4.673379
58.699218,53,4.681004
51.670779,60,4.689552
61.393928,59,4.697977
56.377247,51,4.745439
46.260721,36,4.750672
46.521512,37,4.755963
56.984354,51,4.763285
45.238192,35,4.768279
54.122995,47,4.774947
57.955446,60,4.82387
61.502927,58,4.832216
47.905808,38,4.837675
58.404384,60,4.846233
60.858983,60,4.854743
58.419113,60,4.90602
59.424026,54,4.913965
62.277942,59,4.922439
59.250735,60,4.930993
61.634973,57,4.97984
61.578164,60,4.9885
56.591627,60,4.997093
54.690773,48,5.003959
57.624115,52,5.011364
61.288477,60,5.06068
62.821575,59,5.069178
54.052792,60,5.077822
51.954218,60,5.086457
52.362697,44,5.09275
53.693723,46,5.139766
56.996022,60,5.148361
57.407938,52,5.155765
58.772207,53,5.1633
56.913153,51,5.211045
62.497331,59,5.219543
60.704346,57,5.227721
61.401438,57,5.235891
62.807103,59,5.244335
61.299651,60,5.293559
60.745794,56,5.301604
55.25894,49,5.308591
59.41324,54,5.316297
57.701015,52,5.323752
57.175819,51,5.371606
60.665821,56,5.379661
56.151919,60,5.388287
56.738548,60,5.396842
61.313233,57,5.445721
61.454558,57,5.454098
58.915298,54,5.461799
78.249575,60,5.47039
60.313885,56,5.478365
59.019029,54,5.527294
61.714538,57,5.53551
56.387503,50,5.542669
57.883429,52,5.550113
58.994942,54,5.598207
54.999069,49,5.605284
59.455759,55,5.613153
60.46668,56,5.621139
53.495519,46,5.62771
58.345576,60,5.676928
58.380885,60,5.685602
53.729631,47,5.692338
60.410294,60,5.700903
60.859762,57,5.709013
60.435712,56,5.757646
59.968126,55,5.765522
61.602922,58,5.773804
60.115632,60,5.782354
60.451102,56,5.830901
51.512896,43,5.837122
55.703756,49,5.84415
54.860048,48,5.851009
59.565941,55,5.858864
62.430385,59,5.907711
61.227704,60,5.91631
60.942459,56,5.924296
53.684949,46,5.930858
60.508079,56,5.938827
61.439838,57,5.987558
51.429564,43,5.993777
61.319351,60,6.002342
61.387079,60,6.010911
61.126757,60,6.019485
78.376354,60,6.068441
62.224667,58,6.076742
61.671041,60,6.085297
54.048437,60,6.093828
58.417645,53,6.141839
56.535434,60,6.150498
61.534935,58,6.158831
62.149073,58,6.167134
56.157038,60,6.216192
62.743995,59,6.22469
61.050218,60,6.233278
51.495537,60,6.241835
58.934419,54,6.249558
58.216597,53,6.297548
77.523805,60,6.306164
61.038161,60,6.314742
56.998658,51,6.322012
57.099865,51,6.36977
61.4636,58,6.378185
60.378808,57,6.38637
58.910746,55,6.394211
55.097266,49,6.401206
60.61971,56,6.44986
60.237735,60,6.45931
61.065647,60,6.467924
62.29552,59,6.47641
57.305718,51,6.527119
58.500975,53,6.534864
61.393914,60,6.543461
61.821308,58,6.551759
60.688197,60,6.560717
61.503574,60,6.611605
60.438898,60,6.620258
58.672142,53,6.627867
59.187522,60,6.636418
60.656937,56,6.68667
60.977811,57,6.694984
58.883573,55,6.702851
56.16484,60,6.711454
62.369856,59,6.719847
62.248839,59,6.769773
60.937414,60,6.77843
59.813673,55,6.786271
60.527214,60,6.794834
58.303615,53,6.843218
60.777709,57,6.851466
55.777495,49,6.858479
56.48748,51,6.865797
53.720695,46,6.872327
57.44156,52,6.920427
47.695813,38,6.925955
57.804502,52,6.933458
55.938997,50,6.940596
61.092741,57,6.948753
48.455556,39,6.954311
58.654985,53,7.004334
60.428382,56,7.012411
58.157379,60,7.020999
59.874242,55,7.028961
59.115674,54,7.077795
58.61947,60,7.08648
58.900072,60,7.095051
62.108147,58,7.103337
59.815689,55,7.111356
59.099047,60,7.160392
62.130574,58,7.168729
61.962684,58,7.176985
78.391934,60,7.185564
58.907043,60,7.234782
58.428135,60,7.243359
61.198696,57,7.251496
61.18294,60,7.260054
54.35144,47,7.307401
54.717052,48,7.314427
56.675864,51,7.32174
53.50702,46,7.328292
55.753397,49,7.335258
52.343762,45,7.341655
60.622433,56,7.390049
60.955872,56,7.398081
62.021534,58,7.406361
62.57833,59,7.414769
59.141501,54,7.462834
59.412371,54,7.470614
61.317937,60,7.479242
