#{"t_start": 1764146892.814535, "env_id": "None"}
r,l,t
44.722997,60,0.050638
50.513199,60,0.067638
36.380451,60,0.084094
35.275266,60,0.101062
33.158484,60,0.118112
32.742684,60,0.136791
36.026443,60,0.153189
42.352792,60,0.16948
43.265713,60,0.185794
43.259774,60,0.202027
43.657325,60,0.220118
43.66338,60,0.236333
43.368009,60,0.252551
43.624862,60,0.268786
43.240502,60,0.284998
43.310253,60,0.303112
43.254903,60,0.319364
43.549955,60,0.335518
43.703885,60,0.351778
43.357037,60,0.367954
43.339924,60,0.386019
43.696246,60,0.402151
43.576593,60,0.418305
43.548212,60,0.434513
43.391773,60,0.450651
43.581664,60,0.468594
43.232512,60,0.484809
43.507521,60,0.500934
43.203433,60,0.517152
43.551203,60,0.533331
43.269174,60,0.551454
43.66375,60,0.567672
43.231414,60,0.583867
43.715476,60,0.600433
43.346158,60,0.617966
43.391626,60,0.636667
43.547262,60,0.653074
43.567615,60,0.669655
43.259914,60,0.685944
43.66272,60,0.702217
43.304904,60,0.720321
43.652594,60,0.736501
43.509169,60,0.752736
43.426745,60,0.768816
43.450669,60,0.784914
43.48466,60,0.803089
43.55003,60,0.819268
43.396721,60,0.835448
43.397898,60,0.851662
43.535148,60,0.867877
43.321915,60,0.885953
43.561718,60,0.90212
43.453838,60,0.91827
43.228263,60,0.93444
43.598377,60,0.950547
43.643387,60,0.968646
43.473234,60,0.984832
43.702997,60,1.001017
43.513262,60,1.01713
43.603357,60,1.033315
43.3002,60,1.051298
43.735633,60,1.06794
43.309643,60,1.084797
43.683283,60,1.101198
43.653965,60,1.117384
43.373663,60,1.13552
43.233592,60,1.151829
43.243846,60,1.168025
43.649765,60,1.184286
43.743421,60,1.200511
43.492386,60,1.218584
43.208537,60,1.235481
43.285528,60,1.252392
43.414105,60,1.26898
43.683888,60,1.285578
43.294311,60,1.30404
43.20915,60,1.320495
43.236835,60,1.336907
43.38523,60,1.3533
43.559995,60,1.369862
43.694695,60,1.388318
43.363845,60,1.404647
43.23707,60,1.420962
43.466401,60,1.438611
43.569995,60,1.454811
43.64326,60,1.472949
43.746067,60,1.489106
43.511439,60,1.50532
43.578237,60,1.521567
43.249929,60,1.537783
43.583533,60,1.556248
43.692087,60,1.572617
43.64164,60,1.588947
43.303783,60,1.605215
43.663626,60,1.621525
43.674296,60,1.639655
43.25583,60,1.655953
43.541002,60,1.672201
43.541872,60,1.688431
43.619246,60,1.704655
43.284223,60,1.722812
43.613552,60,1.738938
43.664746,60,1.755009
43.477135,60,1.771274
43.450091,60,1.787722
43.237217,60,1.807151
43.019098,60,1.825735
43.222156,60,1.844623
43.694735,60,1.863214
43.56149,60,1.881771
43.432399,60,1.902832
43.250991,60,1.921292
43.26045,60,1.939757
43.401121,60,1.95769
43.32276,60,1.974173
43.715839,60,1.992536
43.68814,60,2.008761
43.40633,60,2.025038
43.709064,60,2.041311
43.59175,60,2.057629
43.27044,60,2.075829
43.557523,60,2.092069
43.703065,60,2.108338
43.267717,60,2.12452
43.289344,60,2.140642
43.428564,60,2.159077
43.695567,60,2.175459
43.448762,60,2.191621
43.45337,60,2.20789
43.555618,60,2.224525
43.630172,60,2.243169
43.436111,60,2.259443
43.233869,60,2.275736
43.700396,60,2.292087
43.578124,60,2.308275
43.446226,60,2.32634
43.480543,60,2.342628
