#{"t_start": 1764065317.111051, "env_id": "None"}
r,l,t
27.882454,50,0.05646
26.287023,50,0.078884
22.569222,50,0.101076
27.784796,50,0.123862
31.740044,50,0.145849
28.590271,50,0.167622
25.690361,50,0.189301
25.756729,50,0.21095
26.347614,50,0.233311
26.272925,50,0.255901
29.345926,46,0.278214
24.914091,50,0.300002
29.583634,50,0.321676
26.307333,50,0.343255
24.21048,50,0.364799
26.277719,50,0.386412
26.549786,50,0.407966
28.083654,50,0.429335
32.111166,49,0.449477
26.54989,50,0.47089
25.670305,50,0.494023
27.642937,50,0.51565
29.344184,50,0.537089
27.360748,50,0.558465
25.676629,35,0.573369
32.085999,50,0.595143
25.418385,50,0.618908
25.312054,50,0.642906
23.89544,50,0.665816
28.054529,50,0.688513
26.171675,50,0.711768
31.694387,47,0.73286
28.333764,50,0.754447
26.311748,50,0.775846
29.993979,50,0.797303
27.625997,50,0.818795
30.604274,50,0.840219
30.69578,50,0.861495
27.235574,50,0.882717
27.160182,50,0.904038
24.37712,50,0.926768
26.11053,50,0.94809
26.902055,50,0.969374
32.117301,50,0.990617
25.587669,50,1.011715
28.013521,50,1.033301
27.772963,50,1.05529
24.475475,50,1.076769
25.774496,50,1.098174
26.051106,50,1.119358
25.001759,50,1.14176
27.484558,50,1.163223
27.301061,50,1.184639
28.379964,50,1.206062
27.59543,50,1.227308
26.7169,50,1.248556
30.920474,50,1.269892
32.543141,50,1.291272
31.026674,46,1.310588
30.962998,50,1.331881
29.95099,50,1.354431
31.095866,50,1.375807
29.407922,50,1.397072
26.873177,50,1.418371
29.489057,50,1.439699
29.354266,50,1.461039
29.495272,50,1.48224
29.480469,50,1.503456
26.323164,50,1.5247
29.899576,50,1.545878
26.238208,50,1.568387
26.014899,50,1.589525
30.933116,46,1.608822
30.231746,50,1.629972
30.514541,50,1.651117
27.64369,50,1.672473
23.939572,50,1.69476
23.912985,50,1.7162
25.903917,50,1.737596
23.665857,50,1.758818
29.762975,50,1.781517
31.05021,50,1.802942
29.517631,50,1.824234
30.831976,50,1.845546
29.919099,50,1.866828
28.215293,50,1.888069
32.04783,44,1.906879
27.238349,50,1.927906
26.732991,50,1.949015
28.702302,50,1.970215
28.931139,50,1.992927
28.968583,50,2.014272
33.878153,50,2.035586
30.401543,50,2.056983
29.430423,50,2.078293
30.570549,50,2.099392
28.720607,50,2.120602
28.816982,50,2.141776
32.598255,50,2.163107
