#{"t_start": 1764065009.337413, "env_id": "None"}
r,l,t
29.500858,50,0.013189
24.989879,40,0.014683
25.951547,41,0.016183
26.156693,50,0.018
27.905745,50,0.020373
25.826761,50,0.022232
25.179969,50,0.024037
29.87328,46,0.025729
39.132454,50,0.028047
23.41413,32,0.029232
25.756508,41,0.030718
28.671737,45,0.032364
24.704239,35,0.034053
26.652052,50,0.035885
28.875869,50,0.037689
26.279971,41,0.039193
26.780045,50,0.041405
24.022154,33,0.042621
25.027473,39,0.044049
27.827133,50,0.045862
26.386803,41,0.047741
28.897269,50,0.049547
27.482595,50,0.051373
20.895375,29,0.052441
25.760836,43,0.054392
21.709182,50,0.056179
28.654451,49,0.057961
28.145769,49,0.059725
28.723806,47,0.06179
25.956189,50,0.063593
26.059118,40,0.065055
39.260272,50,0.066881
28.300159,50,0.069092
25.075631,50,0.070941
26.603221,50,0.072776
24.907327,50,0.075053
23.843069,32,0.076796
28.309306,45,0.078433
21.016219,28,0.079472
23.510356,50,0.081259
27.202866,50,0.083562
21.520404,30,0.084681
27.016214,42,0.086237
27.568945,47,0.087952
27.171243,50,0.090126
26.965865,45,0.091763
25.221867,50,0.093596
28.579334,47,0.095304
28.674202,45,0.099125
24.085005,34,0.104505
28.886641,47,0.110844
26.242874,42,0.118536
27.065798,50,0.121625
22.415321,50,0.123451
28.966294,47,0.12516
23.100648,50,0.127002
24.168427,31,0.128543
27.484932,50,0.130356
25.056553,39,0.131794
25.608371,50,0.133598
26.501579,50,0.135839
28.882374,50,0.137668
18.6045,21,0.138469
27.212845,50,0.140306
26.741944,50,0.142496
28.323759,50,0.144347
27.786143,50,0.146166
26.677955,46,0.147828
27.144302,50,0.15004
29.667827,49,0.151871
28.461439,47,0.153611
23.354706,34,0.154848
26.748497,50,0.157138
26.822372,50,0.158973
23.266291,33,0.160203
24.79672,39,0.161642
23.388773,36,0.163379
24.192533,50,0.165249
28.990295,50,0.167031
28.054895,50,0.168835
25.804403,40,0.170636
25.209669,38,0.172002
37.764901,50,0.173837
24.711201,50,0.175648
26.860895,50,0.177934
39.201527,50,0.179818
19.533171,26,0.180831
24.785253,36,0.182176
28.062767,50,0.184413
24.155938,50,0.186272
24.51116,35,0.187542
25.457828,50,0.189392
27.330184,50,0.191606
23.799185,37,0.193004
25.694053,41,0.194504
22.224306,32,0.195697
28.90927,48,0.197818
28.716328,50,0.199636
28.103492,50,0.201498
28.208432,47,0.203219
25.881983,42,0.205127
25.802385,50,0.206989
28.241139,50,0.2088
27.467783,50,0.210643
26.327314,50,0.212854
28.085654,48,0.214647
30.345696,48,0.216419
27.358787,50,0.218256
20.704182,25,0.219593
26.89245,50,0.221429
28.325922,50,0.223281
25.845876,50,0.225091
24.371762,50,0.227352
24.750733,50,0.229182
30.023294,50,0.231021
26.229216,50,0.232837
27.802111,50,0.23513
28.907008,45,0.23678
25.498656,50,0.238639
27.977235,50,0.240468
22.552344,32,0.242041
38.770908,50,0.243879
28.835168,50,0.245703
24.779438,37,0.247094
