#{"t_start": 1764065053.5381062, "env_id": "None"}
r,l,t
22.868357,50,0.039841
24.576827,50,0.051673
27.253331,50,0.063388
27.036795,47,0.074412
23.94467,50,0.086009
23.599906,36,0.209772
28.714459,50,0.221622
27.825681,50,0.233339
29.125387,50,0.244982
27.909321,45,0.255522
25.625394,40,0.331836
24.633543,31,0.339219
19.946145,24,0.344901
28.944477,50,0.356598
31.668315,50,0.368259
31.761279,50,0.379879
29.306396,50,0.458092
31.61701,46,0.469004
26.728729,36,0.477408
19.951269,22,0.482593
28.861122,43,0.492621
27.406864,40,0.501917
29.394407,50,0.51351
30.468669,50,0.591097
30.64087,50,0.603508
26.690584,43,0.613791
29.879249,50,0.626364
28.967068,45,0.637611
39.334535,50,0.71802
32.045863,50,0.730362
31.135262,50,0.742123
32.692518,45,0.752645
28.014586,38,0.761521
29.033233,50,0.773208
30.873537,46,0.850385
22.364885,30,0.857455
29.835183,50,0.869107
23.220224,29,0.875884
31.114306,50,0.887493
28.438499,39,0.896577
30.510978,45,0.973286
30.254005,42,0.983241
29.030774,40,0.992587
42.551067,50,1.004228
28.656275,50,1.015856
31.005519,49,1.092792
25.12984,50,1.104599
29.592674,50,1.116277
27.494052,39,1.125377
27.042405,38,1.134241
30.81981,50,1.145835
31.554978,50,1.22231
30.845968,50,1.234023
30.925861,45,1.244581
32.984596,49,1.256003
32.675385,50,1.267647
25.487794,50,1.344994
24.711825,50,1.356768
32.621531,50,1.368437
28.823089,50,1.380092
28.845305,50,1.39169
27.10027,50,1.469611
28.313322,50,1.481398
32.515001,50,1.49307
24.885169,50,1.504663
28.831346,50,1.516262
27.94682,50,1.527865
30.123681,50,1.604213
30.988917,50,1.615855
34.137182,48,1.626998
27.703733,50,1.638822
32.585343,50,1.650528
24.200309,50,1.72797
28.085004,50,1.739625
33.734948,50,1.751231
33.255292,50,1.76283
26.741881,50,1.774417
28.39502,50,1.851227
34.345313,47,1.862229
32.363289,50,1.873844
27.077444,50,1.885423
30.100624,50,1.897029
34.943854,50,1.977068
30.863326,39,1.986254
33.320879,50,1.997889
35.351484,50,2.009501
28.549996,50,2.02116
32.365185,50,2.098907
35.345121,48,2.110241
31.470246,50,2.121923
34.119051,46,2.132659
29.763415,50,2.14433
35.988423,48,2.155547
29.611005,50,2.233162
31.758706,50,2.244943
31.712218,50,2.256653
32.743258,50,2.268326
35.644895,50,2.279983
32.322619,50,2.359071
30.647951,50,2.370787
31.192238,50,2.382451
33.887663,47,2.393388
25.423117,32,2.40084
33.407614,50,2.478239
28.597864,50,2.490001
31.480316,50,2.501678
29.127135,50,2.51339
31.670376,50,2.525078
28.425555,50,2.601935
30.581844,50,2.613708
27.804323,50,2.625361
29.163128,50,2.637019
26.698428,50,2.649062
33.241833,50,2.726316
35.939001,50,2.738153
28.284224,50,2.749831
28.929443,50,2.761448
30.879015,50,2.773069
28.958176,50,2.78466
35.386353,50,2.86174
31.576259,50,2.873489
31.143681,50,2.885117
31.150491,50,2.89674
31.624461,50,2.908327
31.974219,50,2.985559
27.963733,50,2.997303
33.449923,50,3.008986
33.633753,50,3.020623
31.077528,50,3.032244
33.28354,50,3.109311
30.941458,50,3.121139
33.880048,50,3.132766
31.057038,50,3.144401
31.333169,50,3.156021
31.141238,50,3.231925
35.805184,50,3.243646
31.558168,50,3.255315
32.366331,42,3.265091
34.23158,50,3.276702
33.221923,50,3.353697
32.74976,41,3.363337
35.33316,50,3.374971
32.926831,42,3.384784
36.779561,50,3.396401
36.342321,47,3.407314
30.62534,37,3.48136
36.780112,47,3.4924
36.418882,50,3.504082
32.467674,41,3.513653
47.539875,50,3.525342
30.406669,37,3.533962
21.469144,21,3.647732
29.394717,35,3.656239
35.95052,47,3.667244
35.281906,45,3.677738
48.069559,50,3.689407
33.067023,41,3.699087
35.944645,50,3.777645
36.43214,50,3.789393
34.92443,50,3.801067
36.732817,50,3.812722
36.453903,50,3.824323
36.330455,50,3.901198
32.046682,50,3.912969
29.835928,36,3.921398
33.937093,50,3.933059
36.499137,50,3.944698
35.02937,50,3.956354
33.042497,50,4.033698
36.891275,48,4.04536
33.926805,43,4.055551
34.296346,44,4.065956
35.92707,50,4.077693
34.732902,46,4.154846
30.455403,37,4.163565
31.24215,39,4.172749
36.006037,47,4.183716
32.556307,41,4.19327
35.594957,50,4.204966
